"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed","delabel"
6.80171514077224e-15,0.547944612929491,0.793,0.611,2.19586571604691e-10,"heterozygous","Rpl23","UP","Rpl23"
9.13849655176583e-15,0.513095682305852,0.836,0.735,2.95027222677208e-10,"heterozygous","Umod","UP","Umod"
9.40086390113228e-15,0.499346127969981,0.903,0.788,3.03497490184155e-10,"heterozygous","Cox6c","UP","Cox6c"
1.17675476058499e-14,0.54879047249893,0.727,0.561,3.79903506907258e-10,"heterozygous","S100g","UP","S100g"
1.52997098321154e-14,0.453831219896731,0.946,0.92,4.93935832220014e-10,"heterozygous","mt-Co2","UP","mt-Co2"
1.60254355363401e-14,0.464062575649396,0.894,0.847,5.17365160855204e-10,"heterozygous","Tpt1","UP","Tpt1"
1.96393438803094e-14,0.568689979912107,0.685,0.494,6.34036577831909e-10,"heterozygous","Napsa","UP","Napsa"
1.98126347185405e-14,0.520831820661021,0.703,0.5,6.39631099253363e-10,"heterozygous","Rps12","UP","Rps12"
2.99460080878777e-14,-0.348780740836429,0.016,0.16,9.66776925109044e-10,"heterozygous","Egr1","DOWN","Egr1"
4.22730812737054e-14,0.548531451419978,0.619,0.405,1.36474415584031e-09,"heterozygous","Igfbp5","UP","Igfbp5"
5.26982674901371e-14,0.513907700094493,0.748,0.605,1.70131086765159e-09,"heterozygous","Rps29","UP","Rps29"
5.3868470514565e-14,0.345610711414245,0.998,0.998,1.73908970209222e-09,"heterozygous","Camk1d","UP","Camk1d"
6.04675946158282e-14,-0.592673623043102,0.827,0.916,1.9521358245774e-09,"heterozygous","Abr","DOWN","Abr"
1.18135842968953e-13,0.527797520330369,0.809,0.695,3.81389755440967e-09,"heterozygous","Rpl41","UP","Rpl41"
1.77927680500606e-13,0.453317696430603,0.881,0.771,5.74421723728157e-09,"heterozygous","Cox7c","UP","Cox7c"
1.88430241025908e-13,-0.656294381559562,0.428,0.645,6.08328190128041e-09,"heterozygous","Errfi1","DOWN","Errfi1"
3.14822402860604e-13,0.417339158066616,0.912,0.87,1.01637264539518e-08,"heterozygous","Eef1a1","UP","Eef1a1"
3.87806518110547e-13,-0.580494806625192,0.586,0.754,1.25199456306809e-08,"heterozygous","Foxo3","DOWN","Foxo3"
5.08337546630139e-13,0.50139703686288,0.782,0.649,1.64111693554074e-08,"heterozygous","Cox8a","UP","Cox8a"
1.15663291933662e-12,-0.565604196298886,0.847,0.903,3.73407371678636e-08,"heterozygous","Sh3rf1","DOWN","Sh3rf1"
1.68916864586031e-12,-0.255662879440727,0.998,1,5.45331205629541e-08,"heterozygous","Msi2","DOWN","Msi2"
1.70748658608163e-12,-0.576575840201709,0.444,0.634,5.51244969450594e-08,"heterozygous","Lnx1","DOWN","Lnx1"
2.40717714608015e-12,0.51565292690002,0.732,0.557,7.77133069840515e-08,"heterozygous","Rps8","UP","Rps8"
2.96087160861047e-12,-0.453302099744783,0.921,0.971,9.55887790123805e-08,"heterozygous","P3h2","DOWN","P3h2"
3.02996266606119e-12,0.484623668811639,0.689,0.502,9.78193147111195e-08,"heterozygous","Dbi","UP","Dbi"
3.70405813360169e-12,0.533457567723193,0.568,0.391,1.19581812785197e-07,"heterozygous","Ubb","UP","Ubb"
3.79037917537652e-12,-0.345042213630996,0.939,0.964,1.22368601297856e-07,"heterozygous","Trak1","DOWN","Trak1"
4.74098040367292e-12,0.536094992280131,0.604,0.42,1.53057811352177e-07,"heterozygous","Chchd10","UP","Chchd10"
4.95193655389413e-12,-0.49148351918206,0.768,0.878,1.59868319705918e-07,"heterozygous","Sh3pxd2a","DOWN","Sh3pxd2a"
5.559727004193e-12,-0.471213858734594,0.761,0.901,1.79490226603367e-07,"heterozygous","Mtus1","DOWN","Mtus1"
5.86266591849488e-12,-0.430523683682775,0.962,0.973,1.89270306512689e-07,"heterozygous","Gls","DOWN","Gls"
7.35004480887733e-12,-0.530907640266384,0.468,0.664,2.37288846609796e-07,"heterozygous","Ccnd3","DOWN","Ccnd3"
7.73687873550169e-12,0.478837656440408,0.755,0.611,2.49777393096936e-07,"heterozygous","Rplp1","UP","Rplp1"
8.07343104453068e-12,0.370223123830792,0.137,0.019,2.60642647841628e-07,"heterozygous","Npas2","UP","Npas2"
1.25934231513891e-11,0.544050903735702,0.633,0.454,4.06566073019447e-07,"heterozygous","Uqcr11","UP","Uqcr11"
