"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed","delabel"
0.00389617185884265,0.184060143832182,0.143,0.081,1,"heterozygous","Itih5","UP","Itih5"
0.00390341254589846,0.182180451331683,0.383,0.298,1,"heterozygous","Eva1a","UP","Eva1a"
0.00390771578810449,-0.130032203226402,0.121,0.192,1,"heterozygous","Ptges","DOWN","Ptges"
0.0039100001811875,-0.199667740654583,0.439,0.534,1,"heterozygous","Ppp6c","DOWN","Ppp6c"
0.00391420231029691,-0.201984485465035,0.807,0.837,1,"heterozygous","Mpc1","DOWN","Mpc1"
0.00391512793573243,-0.184996037624945,0.593,0.653,1,"heterozygous","Smg7","DOWN","Smg7"
0.0039177559784021,-0.156926536191123,0.277,0.377,1,"heterozygous","Rcan1","DOWN","Rcan1"
0.00391959524831003,-0.161043627357238,0.71,0.791,1,"heterozygous","Lrch3","DOWN","Lrch3"
0.00395320026575049,0.193783184671821,0.42,0.34,1,"heterozygous","Nr2f2","UP","Nr2f2"
0.00395616081207239,0.167165895002466,0.281,0.202,1,"heterozygous","D3Ertd751e","UP","D3Ertd751e"
0.00396927331873159,-0.194473368962341,0.234,0.313,1,"heterozygous","Pisd","DOWN","Pisd"
0.0039784929291809,0.213132812150729,0.29,0.219,1,"heterozygous","Hebp1","UP","Hebp1"
0.00398076096648935,0.115973151223894,0.134,0.074,1,"heterozygous","4930412C18Rik","UP","4930412C18Rik"
0.00398260017831694,-0.116717860789917,0.158,0.236,1,"heterozygous","Zmiz2","DOWN","Zmiz2"
0.00400418297936066,0.156306241228341,0.554,0.47,1,"heterozygous","Rbl2","UP","Rbl2"
0.00402175091846722,0.1090821933496,0.435,0.325,1,"heterozygous","Rps27","UP","Rps27"
0.00402468108173668,0.145749753465563,0.366,0.276,1,"heterozygous","Camk2n1","UP","Camk2n1"
0.00403894871133033,-0.189004893048342,0.853,0.869,1,"heterozygous","Psme4","DOWN","Psme4"
0.00404488213128737,-0.184720941543034,0.649,0.734,1,"heterozygous","Pgap1","DOWN","Pgap1"
0.00404706241124289,0.103137966308962,0.113,0.057,1,"heterozygous","Cetn2","UP","Cetn2"
0.00407793704543399,-0.147005419352262,0.955,0.983,1,"heterozygous","Kansl1","DOWN","Kansl1"
0.00420449080681727,-0.141289953762534,0.18,0.259,1,"heterozygous","Hexim1","DOWN","Hexim1"
0.00420481609970816,0.212326544209259,0.61,0.547,1,"heterozygous","Usp46","UP","Usp46"
0.00421615279879704,-0.184320625881433,0.805,0.85,1,"heterozygous","Ep400","DOWN","Ep400"
0.00422112909460384,-0.138557984565286,0.411,0.525,1,"heterozygous","Gripap1","DOWN","Gripap1"
0.00423259164211196,-0.187819067004403,0.838,0.894,1,"heterozygous","Tra2a","DOWN","Tra2a"
0.004242255995275,-0.116512048774116,0.128,0.2,1,"heterozygous","Gtf2ird2","DOWN","Gtf2ird2"
0.00425958399128707,0.132776417483807,0.108,0.057,1,"heterozygous","Gm42477","UP","Gm42477"
0.00426958100931478,-0.163660930307834,0.34,0.441,1,"heterozygous","Ppp2cb","DOWN","Ppp2cb"
0.00427889443910911,-0.153169099077098,0.539,0.65,1,"heterozygous","Fbrsl1","DOWN","Fbrsl1"
0.00428628507015495,-0.181886653950222,0.623,0.697,1,"heterozygous","Mib1","DOWN","Mib1"
0.00428923354268155,0.152617284628456,0.132,0.076,1,"heterozygous","Gm20743","UP","Gm20743"
0.00429528033655087,-0.184942509303443,0.825,0.847,1,"heterozygous","Ube2k","DOWN","Ube2k"
0.00431059524943461,0.116952288267051,0.193,0.123,1,"heterozygous","Apeh","UP","Apeh"
0.00431676574088238,-0.101135527949643,0.082,0.145,1,"heterozygous","Gm16973","DOWN","Gm16973"
0.00432021871651139,-0.163947683526573,0.141,0.209,1,"heterozygous","Gm29107","DOWN","Gm29107"
0.00435120275340059,-0.100749256565501,0.245,0.34,1,"heterozygous","Zdhhc5","DOWN","Zdhhc5"
0.00435725560846531,-0.105986199910792,0.136,0.212,1,"heterozygous","Oplah","DOWN","Oplah"
0.00436635671705207,0.10047473545984,0.95,0.941,1,"heterozygous","Chpt1","UP","Chpt1"
0.00438794146444777,0.166767782538863,0.797,0.746,1,"heterozygous","Pcca","UP","Pcca"
0.00439027101522954,0.168518032319732,0.214,0.143,1,"heterozygous","Ubxn1","UP","Ubxn1"
0.00440859518551676,0.193860521800643,0.364,0.281,1,"heterozygous","Pcbp1","UP","Pcbp1"
0.0044468914743418,0.232244152879855,0.494,0.433,1,"heterozygous","Ndufb8","UP","Ndufb8"
0.00445591833667926,-0.147170454768417,0.939,0.97,1,"heterozygous","Etnk1","DOWN","Etnk1"
0.00446629023118672,0.197891710371922,0.639,0.559,1,"heterozygous","Lamp1","UP","Lamp1"
0.00446842978526287,0.172782648719617,0.253,0.177,1,"heterozygous","Grk4","UP","Grk4"
0.00447803211759489,-0.149861566807407,0.853,0.869,1,"heterozygous","Ythdf3","DOWN","Ythdf3"
0.00449134155441306,-0.192125190097633,0.569,0.655,1,"heterozygous","Myo19","DOWN","Myo19"
0.00454997245290038,-0.164359461841028,0.377,0.47,1,"heterozygous","March5","DOWN","March5"
0.00457050876067064,-0.19142455879339,0.634,0.707,1,"heterozygous","Gpbp1","DOWN","Gpbp1"
0.00457126873901077,0.201700001667492,0.498,0.419,1,"heterozygous","Rps13","UP","Rps13"
0.00458893181424251,-0.186757904765992,0.294,0.382,1,"heterozygous","Aass","DOWN","Aass"
0.00460612546771216,0.170313512766463,0.472,0.387,1,"heterozygous","Rpl18a","UP","Rpl18a"
0.00460760277255104,-0.156800546466656,0.173,0.251,1,"heterozygous","Nelfb","DOWN","Nelfb"
0.00461427013427471,0.208436714834912,0.502,0.424,1,"heterozygous","Tbca","UP","Tbca"
0.00461676800414659,-0.128985019693836,0.424,0.515,1,"heterozygous","Med1","DOWN","Med1"
0.00462737970399225,0.133322419347046,0.232,0.155,1,"heterozygous","Nsa2","UP","Nsa2"
0.00463689429176865,-0.219860349193265,0.673,0.732,1,"heterozygous","Sec63","DOWN","Sec63"
0.00464188469952591,-0.14673990282634,0.675,0.761,1,"heterozygous","Hk1","DOWN","Hk1"
0.00470278661727348,0.201134110506826,0.24,0.172,1,"heterozygous","Evc","UP","Evc"
0.00471311579482188,0.486154786897009,0.242,0.172,1,"heterozygous","Cacnb4","UP","Cacnb4"
0.00471960481987483,0.136981113846037,0.195,0.126,1,"heterozygous","Marcks","UP","Marcks"
0.00472451446664963,0.109502640429746,0.307,0.219,1,"heterozygous","Romo1","UP","Romo1"
0.00473236555664288,0.147408634651845,0.247,0.172,1,"heterozygous","Cd59a","UP","Cd59a"
0.00474491061830718,0.145161218061403,0.19,0.123,1,"heterozygous","Traf5","UP","Traf5"
0.00474694925270013,-0.124554895746182,0.193,0.278,1,"heterozygous","Ube2j1","DOWN","Ube2j1"
0.0047582555819781,0.195164154836782,0.619,0.559,1,"heterozygous","Sdc4","UP","Sdc4"
0.00478155936553501,-0.206255667725434,0.494,0.576,1,"heterozygous","Prpf6","DOWN","Prpf6"
