"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed","delabel"
2.57244679839183e-41,1.0494981495802,0.511,0.007,8.30488724392819e-37,"heterozygous","Gm40418","UP","Gm40418"
4.11221173102391e-17,-0.480460292572404,0.989,1,1.32758643524376e-12,"heterozygous","Lncpint","DOWN","Lncpint"
5.21352005926513e-17,0.627627972641819,0.421,0.106,1.68313281593315e-12,"heterozygous","Gm13561","UP","Gm13561"
1.57483536375868e-15,0.399149924952168,1,1,5.08419848835852e-11,"heterozygous","Arpp21","UP","Arpp21"
3.90681875429821e-15,0.644628714582426,0.562,0.248,1.26127736663764e-10,"heterozygous","Fgf1","UP","Fgf1"
4.47756853308654e-14,0.830942313944024,0.983,0.877,1.44553822522166e-09,"heterozygous","Gm15398","UP","Gm15398"
1.40555171658596e-13,0.892317411835771,0.949,0.868,4.53768316182613e-09,"heterozygous","Etl4","UP","Etl4"
2.50483206641449e-13,-0.601494764634714,0.483,0.768,8.08659984321252e-09,"heterozygous","Smad3","DOWN","Smad3"
3.27587791009754e-13,0.548679236714544,0.994,0.98,1.05758442449589e-08,"heterozygous","Cttnbp2","UP","Cttnbp2"
9.5331350612039e-13,-0.244924723380434,1,1,3.07767732315907e-08,"heterozygous","Nav3","DOWN","Nav3"
3.41265293677949e-12,0.953756544348749,0.848,0.801,1.10174087410989e-07,"heterozygous","Gm47283","UP","Gm47283"
3.87775730085877e-12,0.505500132364351,1,1,1.25189516700925e-07,"heterozygous","Pcdh15","UP","Pcdh15"
7.45876127111285e-12,0.620492996860651,0.994,0.99,2.40798648876607e-07,"heterozygous","Astn2","UP","Astn2"
3.01682225320555e-11,0.36964506903686,0.23,0.036,9.73950896224881e-07,"heterozygous","Gm29260","UP","Gm29260"
3.12265564457208e-11,0.593593675800282,0.978,0.911,1.00811814829365e-06,"heterozygous","Luzp2","UP","Luzp2"
3.43701181436653e-11,0.606787047455127,0.893,0.798,1.10960489415009e-06,"heterozygous","Arhgap15","UP","Arhgap15"
4.04811871449105e-11,0.328853840829339,1,1,1.30689464578629e-06,"heterozygous","Strbp","UP","Strbp"
1.15830076304454e-10,0.734737876789118,0.933,0.798,3.73945818341298e-06,"heterozygous","Cdh9","UP","Cdh9"
1.42046566785073e-10,-0.43276294564411,0.258,0.54,4.5858313620893e-06,"heterozygous","Hrh3","DOWN","Hrh3"
