"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed","delabel"
1.32631838187733e-179,-0.557613801189372,0.971,0.978,4.28188626405278e-175,"heterozygous","Slc34a1","DOWN","Slc34a1"
2.93135240646557e-154,0.791212120885172,0.744,0.441,9.46357810903345e-150,"heterozygous","Gclc","UP","Gclc"
4.04625613750141e-154,0.615990425299566,0.919,0.719,1.30629333143096e-149,"heterozygous","Keg1","UP","Keg1"
7.53334118961362e-143,0.503941913068274,0.973,0.88,2.43206386965486e-138,"heterozygous","Atp1a1","UP","Atp1a1"
3.93985477821184e-136,0.446997769419609,0.989,0.937,1.27194271659791e-131,"heterozygous","Fxyd2","UP","Fxyd2"
5.33568426170801e-131,-0.657078682594901,0.744,0.832,1.72257230704981e-126,"heterozygous","Cyp4b1","DOWN","Cyp4b1"
6.19962805727232e-107,0.406988831453855,0.967,0.862,2.00148792200979e-102,"heterozygous","Slc12a1","UP","Slc12a1"
3.70156241106731e-100,0.333045073721412,0.998,0.983,1.19501240878897e-95,"heterozygous","mt-Co1","UP","mt-Co1"
4.00085431459054e-98,0.36551708704133,0.991,0.953,1.29163580692241e-93,"heterozygous","Aldob","UP","Aldob"
8.47926715078931e-98,0.566378925561422,0.832,0.616,2.73744660696082e-93,"heterozygous","Spp1","UP","Spp1"
1.56364213483515e-95,0.452759612024147,0.928,0.763,5.04806226810181e-91,"heterozygous","Pck1","UP","Pck1"
1.50471353241763e-92,0.579239737193426,0.82,0.591,4.85781716805707e-88,"heterozygous","S100g","UP","S100g"
1.23722518807157e-90,-0.7190228099429,0.48,0.61,3.99425779717027e-86,"heterozygous","Rsrp1","DOWN","Rsrp1"
3.30497135560056e-90,0.498440832232193,0.887,0.723,1.06697695244208e-85,"heterozygous","Cox6c","UP","Cox6c"
1.08030813162625e-89,0.522716445562555,0.826,0.599,3.48766677214218e-85,"heterozygous","Gatm","UP","Gatm"
4.06265639445784e-83,0.427357580106163,0.932,0.803,1.31158799038677e-78,"heterozygous","Umod","UP","Umod"
4.49345836012994e-82,-0.258509843117696,1,1,1.45066809698435e-77,"heterozygous","Cmss1","DOWN","Cmss1"
2.57839431587614e-81,-0.618644261204207,0.607,0.698,8.32408820937455e-77,"heterozygous","Slc22a30","DOWN","Slc22a30"
2.26354615162489e-80,0.470020675822235,0.867,0.694,7.30763239590579e-76,"heterozygous","Chchd2","UP","Chchd2"
1.0850487480832e-78,0.595954073996505,0.645,0.396,3.50297137831179e-74,"heterozygous","Gstm1","UP","Gstm1"
1.58976861232022e-75,-0.656318225366867,0.575,0.656,5.13240898801458e-71,"heterozygous","Errfi1","DOWN","Errfi1"
6.93566270102627e-75,-0.580595160817874,0.664,0.721,2.23910934639932e-70,"heterozygous","Tns1","DOWN","Tns1"
7.40555956140292e-73,-0.739501173639883,0.252,0.395,2.39081084880332e-68,"heterozygous","Slco1a1","DOWN","Slco1a1"
7.57928417794469e-72,-0.619184928037929,0.523,0.618,2.44689610400766e-67,"heterozygous","Agps","DOWN","Agps"
1.15185712321536e-70,0.23785271791282,1,1,3.71865553658846e-66,"heterozygous","Gpx3","UP","Gpx3"
8.92507766324889e-70,0.542096855790706,0.577,0.339,2.88137207280327e-65,"heterozygous","Rnf24","UP","Rnf24"
1.27548658862338e-66,0.447610329757283,0.837,0.642,4.1177809027117e-62,"heterozygous","Cox7c","UP","Cox7c"
2.24396588396112e-66,0.530425467628717,0.651,0.417,7.24441945978008e-62,"heterozygous","Atp5k","UP","Atp5k"
8.40964331889302e-65,0.491581876069725,0.72,0.502,2.71496924907142e-60,"heterozygous","Atp5e","UP","Atp5e"
5.1402489224397e-62,0.47213549520729,0.752,0.539,1.65947796212043e-57,"heterozygous","Rps29","UP","Rps29"
9.63667350454968e-62,0.454627914735757,0.799,0.606,3.11110367420882e-57,"heterozygous","Rpl41","UP","Rpl41"
1.00738259684236e-61,-0.715489627406927,0.19,0.322,3.25223397564587e-57,"heterozygous","Mlxipl","DOWN","Mlxipl"
2.19052932658371e-61,0.262633548994029,0.996,0.975,7.07190487794286e-57,"heterozygous","mt-Co3","UP","mt-Co3"
2.97069174160333e-60,0.574349389636046,0.412,0.206,9.59058121859221e-56,"heterozygous","Cryab","UP","Cryab"
2.71555472179052e-59,-0.708625621164238,0.276,0.398,8.76689686382853e-55,"heterozygous","Lncpint","DOWN","Lncpint"
7.41199712258144e-58,0.471796345864037,0.722,0.514,2.39288915105419e-53,"heterozygous","Slc25a5","UP","Slc25a5"
3.66672199973411e-57,0.542360379002081,0.326,0.146,1.18376453039416e-52,"heterozygous","Kcnt2","UP","Kcnt2"
3.68324854165098e-57,0.590243428919313,0.27,0.108,1.1890999591866e-52,"heterozygous","Gsta2","UP","Gsta2"
4.87381921191558e-57,-0.355613701027745,0.901,0.92,1.57346379437482e-52,"heterozygous","Slc27a2","DOWN","Slc27a2"
1.13099432778894e-56,-0.71177917410443,0.266,0.386,3.65130208783382e-52,"heterozygous","Fnip2","DOWN","Fnip2"
3.14393138030662e-56,0.388402882938791,0.817,0.652,1.01498680681819e-51,"heterozygous","Nox4","UP","Nox4"
3.35993932802154e-56,0.495730863056882,0.646,0.432,1.08472281265847e-51,"heterozygous","Chchd10","UP","Chchd10"
1.84515196373741e-55,0.585933429068488,0.319,0.146,5.95688859972987e-51,"heterozygous","Bcat1","UP","Bcat1"
7.00521528020293e-54,0.524749794577346,0.507,0.302,2.26156370106071e-49,"heterozygous","Ndufc1","UP","Ndufc1"
1.72559936892556e-53,0.268171938299914,0.976,0.916,5.57092500263929e-49,"heterozygous","Atp1b1","UP","Atp1b1"
3.94833939404397e-53,0.363665900090266,0.869,0.722,1.27468188997315e-48,"heterozygous","Cox4i1","UP","Cox4i1"
1.90973633125698e-52,0.339889025101909,0.913,0.786,6.16539277183005e-48,"heterozygous","Atp5b","UP","Atp5b"
2.85986990912027e-52,0.388924865322147,0.792,0.597,9.23280401460388e-48,"heterozygous","Mdh1","UP","Mdh1"
1.20891268354669e-50,0.407772618633237,0.719,0.523,3.90285370756213e-46,"heterozygous","Tmsb4x","UP","Tmsb4x"
1.44605132805523e-50,-0.493181909952138,0.621,0.676,4.6684321074935e-46,"heterozygous","Tnfaip8","DOWN","Tnfaip8"
8.16149447693079e-50,-0.504849752965803,0.486,0.56,2.63485687693234e-45,"heterozygous","Slc47a1","DOWN","Slc47a1"
8.98085389417368e-50,-0.585451886248181,0.122,0.234,2.89937887119503e-45,"heterozygous","AC149090.1","DOWN","AC149090.1"
2.03508897985883e-49,0.400003062463294,0.756,0.563,6.57008126257625e-45,"heterozygous","Napsa","UP","Napsa"
2.32143700426796e-49,0.369474222893444,0.827,0.668,7.49452722457867e-45,"heterozygous","Itm2b","UP","Itm2b"
5.12036840876685e-49,0.319419668875462,0.892,0.757,1.65305973708629e-44,"heterozygous","Atp5a1","UP","Atp5a1"
7.10376735149039e-49,0.440172321171581,0.681,0.485,2.29338025175516e-44,"heterozygous","Uqcrh","UP","Uqcrh"
4.18810580253779e-48,0.503894407207747,0.383,0.204,1.3520880772913e-43,"heterozygous","Wfdc15b","UP","Wfdc15b"
5.21918959981771e-48,0.120075070168618,0.873,0.697,1.68496317040515e-43,"heterozygous","Dab2","UP","Dab2"
2.83969176493304e-47,-0.603182906260173,0.387,0.474,9.16766089390982e-43,"heterozygous","Rab11fip3","DOWN","Rab11fip3"
2.96895852885272e-47,0.277543683691799,0.956,0.876,9.58498571454811e-43,"heterozygous","Eef1a1","UP","Eef1a1"
1.04078001834172e-46,0.488946635321527,0.364,0.193,3.36005421121441e-42,"heterozygous","Fign","UP","Fign"
6.14561380863067e-45,0.379102696111081,0.804,0.64,1.98404996197832e-40,"heterozygous","Prdx5","UP","Prdx5"
6.46530377231058e-45,0.475633417355839,0.464,0.278,2.08725866985275e-40,"heterozygous","Dnase1","UP","Dnase1"
1.45383081865144e-44,0.325389668727941,0.852,0.701,4.69354741493432e-40,"heterozygous","Akr1c21","UP","Akr1c21"
7.08171999738993e-44,0.462010510666681,0.557,0.365,2.28626248395736e-39,"heterozygous","Atp5j2","UP","Atp5j2"
2.11936423179294e-43,-0.800580650712406,0.181,0.286,6.84215548592032e-39,"heterozygous","Gm26917","DOWN","Gm26917"
5.51907975118184e-43,0.413498698375535,0.638,0.442,1.78177970687154e-38,"heterozygous","Cox7b","UP","Cox7b"
7.17028076480127e-43,0.370322141295857,0.787,0.606,2.31485344210844e-38,"heterozygous","Ndufa4","UP","Ndufa4"
1.80629408860438e-42,0.421684592028485,0.642,0.446,5.83143983565038e-38,"heterozygous","Cox7a2","UP","Cox7a2"
1.9078938051216e-42,0.383103098890303,0.747,0.567,6.15944436045456e-38,"heterozygous","Rpl23","UP","Rpl23"
2.3299930619974e-42,0.418228273943418,0.622,0.423,7.52214960135241e-38,"heterozygous","Aldoa","UP","Aldoa"
7.44026664833106e-42,0.325082183410439,0.833,0.68,2.4020156847472e-37,"heterozygous","Atp5g3","UP","Atp5g3"
1.31612082199965e-41,-0.350349065124753,0.921,0.919,4.24896446174366e-37,"heterozygous","Neat1","DOWN","Neat1"
1.69537279163047e-41,0.444968651603091,0.534,0.343,5.4733415204998e-37,"heterozygous","Atp5o","UP","Atp5o"
7.36733096759885e-41,-0.585996892791145,0.237,0.34,2.37846912957961e-36,"heterozygous","Tef","DOWN","Tef"
9.86289222854165e-41,0.363841639728117,0.72,0.536,3.18413612706239e-36,"heterozygous","Atp5l","UP","Atp5l"
2.09632680548293e-40,0.441114849636528,0.566,0.378,6.76778145882108e-36,"heterozygous","Rps28","UP","Rps28"
2.35352268414005e-40,-0.702416271784719,0.059,0.137,7.59811263347774e-36,"heterozygous","Zbtb16","DOWN","Zbtb16"
2.89069811907295e-40,0.362933363116612,0.678,0.491,9.3323298076151e-36,"heterozygous","Mpv17l","UP","Mpv17l"
1.03985786471178e-39,0.440532568632323,0.564,0.384,3.35707713043551e-35,"heterozygous","Atp5g1","UP","Atp5g1"
1.61748839263883e-39,-0.373249224289677,0.826,0.83,5.22189952679521e-35,"heterozygous","Pkhd1","DOWN","Pkhd1"
3.12222791462394e-39,0.286057933766386,0.538,0.346,1.00798005995719e-34,"heterozygous","Robo2","UP","Robo2"
3.53970197780696e-39,-0.50963781187819,0.645,0.674,1.1427573865152e-34,"heterozygous","Slc12a3","DOWN","Slc12a3"
3.72747031165858e-39,-0.442790197464005,0.652,0.674,1.20337651541585e-34,"heterozygous","Atp11a","DOWN","Atp11a"
4.28178759040252e-39,0.438543644681817,0.426,0.255,1.38233230568555e-34,"heterozygous","Ndufb1-ps","UP","Ndufb1-ps"
4.54405778587865e-39,0.418060498149854,0.517,0.329,1.46700361559306e-34,"heterozygous","Atp5mpl","UP","Atp5mpl"
4.57284410361603e-39,0.427514416366177,0.436,0.262,1.4762969904114e-34,"heterozygous","Mif","UP","Mif"
4.91841608140954e-39,0.425137152532199,0.588,0.403,1.58786144772225e-34,"heterozygous","Atp5j","UP","Atp5j"
1.29893672373726e-38,-0.613485791231886,0.372,0.449,4.19348731891336e-34,"heterozygous","Cyp2j13","DOWN","Cyp2j13"
1.62949394195179e-38,-0.541654039869541,0.536,0.59,5.26065824219715e-34,"heterozygous","Gm42397","DOWN","Gm42397"
3.21095463390945e-38,0.409083342761391,0.559,0.375,1.03662459401133e-33,"heterozygous","Car2","UP","Car2"
3.25213835265089e-38,0.283005258078008,0.888,0.783,1.04992034576981e-33,"heterozygous","Hspa8","UP","Hspa8"
6.2853520352342e-38,0.390466871939363,0.642,0.461,2.02916305105501e-33,"heterozygous","Uqcr10","UP","Uqcr10"
1.66130716171424e-37,-0.704234183613274,0.178,0.271,5.36336404087826e-33,"heterozygous","Kcnk5","DOWN","Kcnk5"
1.71780537911874e-37,0.369930083060034,0.775,0.619,5.54576288594694e-33,"heterozygous","Spink1","UP","Spink1"
1.975525571196e-37,0.283312065932635,0.842,0.696,6.37778675404917e-33,"heterozygous","Egf","UP","Egf"
3.8491826585356e-37,0.440744126803935,0.255,0.124,1.24267012948163e-32,"heterozygous","Ptger3","UP","Ptger3"
6.27398872939629e-37,0.369031178910352,0.662,0.475,2.0254945213983e-32,"heterozygous","Uqcrq","UP","Uqcrq"
6.48424910092772e-37,-0.640677071029519,0.183,0.278,2.09337497974351e-32,"heterozygous","Ctnna2","DOWN","Ctnna2"
8.02891065662795e-37,-0.519149701127374,0.322,0.419,2.59205351638577e-32,"heterozygous","Clk1","DOWN","Clk1"
8.11797235024579e-37,0.356639783855638,0.695,0.515,2.62080619355335e-32,"heterozygous","Rpl13","UP","Rpl13"
1.16806820111924e-36,-0.581478480992413,0.253,0.346,3.77099138049334e-32,"heterozygous","Dgkh","DOWN","Dgkh"
1.70741456318171e-36,-0.591010653602402,0.164,0.26,5.51221717577584e-32,"heterozygous","Hnf4aos","DOWN","Hnf4aos"
1.95287188749797e-36,0.385480618466363,0.656,0.464,6.30465160159843e-32,"heterozygous","Uqcr11","UP","Uqcr11"
2.25518744899472e-36,0.380119203179454,0.649,0.462,7.28064716033455e-32,"heterozygous","Rpl38","UP","Rpl38"
2.81319043779955e-36,0.394627077766862,0.667,0.485,9.08210400939208e-32,"heterozygous","Ppia","UP","Ppia"
4.05650113998198e-36,-0.545557992403524,0.174,0.271,1.30960082803178e-31,"heterozygous","Gm49980","DOWN","Gm49980"
5.66289933026658e-36,0.411533678999929,0.552,0.375,1.82821041978326e-31,"heterozygous","Glud1","UP","Glud1"
6.36483323893515e-36,0.317307062028562,0.846,0.691,2.05482276285782e-31,"heterozygous","Ndrg1","UP","Ndrg1"
8.11673126519022e-36,0.330388378405454,0.772,0.596,2.62040552165401e-31,"heterozygous","Cox8a","UP","Cox8a"
1.1332983537838e-35,-0.630935100602241,0.452,0.505,3.65874040535562e-31,"heterozygous","Gramd1b","DOWN","Gramd1b"
