"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed","delabel"
4.07185699466468e-38,-0.302052869633497,0.709,0.769,1.31455831215755e-33,"heterozygous","4931406P16Rik","DOWN","4931406P16Rik"
7.72801145072433e-38,0.319183918400954,0.297,0.193,2.49491121675184e-33,"heterozygous","Ndufb2","UP","Ndufb2"
9.74970443469504e-38,0.308038740308448,0.401,0.284,3.14759457969695e-33,"heterozygous","Rps25","UP","Rps25"
1.01604454802828e-37,0.269735770454787,0.94,0.908,3.2801982188545e-33,"heterozygous","St6galnac3","UP","St6galnac3"
1.2051613094558e-37,0.324624891387625,0.327,0.217,3.89074277144709e-33,"heterozygous","Ndufb7","UP","Ndufb7"
1.43630925538633e-37,-0.377935699034422,0.118,0.208,4.63698080008923e-33,"heterozygous","Relb","DOWN","Relb"
1.79462856186236e-37,0.299424475735652,0.64,0.533,5.79377884911643e-33,"heterozygous","Gpx4","UP","Gpx4"
1.89178889511172e-37,0.29345170589989,0.463,0.343,6.10745126897868e-33,"heterozygous","Rpl30","UP","Rpl30"
1.93181492984271e-37,-0.542793238440567,0.506,0.582,6.2366713195042e-33,"heterozygous","Ccdc85a","DOWN","Ccdc85a"
2.80605834192456e-37,0.311524248127039,0.391,0.278,9.05907875106926e-33,"heterozygous","Rps18","UP","Rps18"
3.15511246100085e-37,0.381851498668917,0.633,0.53,1.01859650690951e-32,"heterozygous","Rnf144a","UP","Rnf144a"
7.59890132234047e-37,0.358742803529064,0.254,0.157,2.4532293029044e-32,"heterozygous","Npnt","UP","Npnt"
7.65920365426363e-37,0.303427658196877,0.328,0.219,2.47269730774247e-32,"heterozygous","Hist1h2bc","UP","Hist1h2bc"
9.14985139101141e-37,0.32565579924177,0.515,0.404,2.95393802307412e-32,"heterozygous","Pter","UP","Pter"
1.18491980160545e-36,0.274853881924676,0.906,0.843,3.82539508750303e-32,"heterozygous","Nrp1","UP","Nrp1"
1.191163365243e-36,0.29992923265366,0.337,0.227,3.84555180835049e-32,"heterozygous","Ndufs6","UP","Ndufs6"
1.48940203054034e-36,0.295101453837044,0.303,0.197,4.80838551539645e-32,"heterozygous","Rpl36al","UP","Rpl36al"
1.51411704219705e-36,-0.381994502462262,0.488,0.583,4.88817545902897e-32,"heterozygous","Rcsd1","DOWN","Rcsd1"
2.02726784652547e-36,-0.346258818101814,0.83,0.858,6.54483151572283e-32,"heterozygous","Itpkb","DOWN","Itpkb"
2.52253225303287e-36,0.303618644287033,0.346,0.237,8.14374312569133e-32,"heterozygous","Rpl12","UP","Rpl12"
3.03709352954759e-36,0.302903186742345,0.407,0.292,9.80495275079143e-32,"heterozygous","Rps15a","UP","Rps15a"
3.60092631823138e-36,-0.316041614307979,0.089,0.17,1.16252305257782e-31,"heterozygous","Fosl2","DOWN","Fosl2"
3.79003812715113e-36,0.270532100915889,0.676,0.572,1.22357590896947e-31,"heterozygous","Prdx1","UP","Prdx1"
7.60280033791291e-36,0.368041417472167,0.148,0.072,2.4544880610918e-31,"heterozygous","Svep1","UP","Svep1"
8.95340847436363e-36,0.318067859620101,0.452,0.339,2.89051839186356e-31,"heterozygous","Atpif1","UP","Atpif1"
1.00922617497626e-35,-0.358989941403075,0.79,0.824,3.25818578329335e-31,"heterozygous","Etv6","DOWN","Etv6"
1.27373247566199e-35,0.311598248909174,0.525,0.417,4.11211792442716e-31,"heterozygous","Mpv17l","UP","Mpv17l"
1.31157524827545e-35,-0.237924621216096,0.9,0.917,4.23428953153245e-31,"heterozygous","Rapgef4","DOWN","Rapgef4"
1.71146649864382e-35,-0.325645098674609,0.171,0.27,5.52529844422171e-31,"heterozygous","S1pr1","DOWN","S1pr1"
1.89182742227231e-35,0.298101523270879,0.428,0.316,6.10757565006393e-31,"heterozygous","Rpl7","UP","Rpl7"
2.01259501665152e-35,-0.303498819411817,0.105,0.189,6.49746175175777e-31,"heterozygous","Itprip","DOWN","Itprip"
2.03403993133253e-35,0.311399363416478,0.467,0.355,6.56669451431394e-31,"heterozygous","Atp5d","UP","Atp5d"
2.96763140451949e-35,-0.414640249526259,0.488,0.573,9.58070122635071e-31,"heterozygous","Cemip2","DOWN","Cemip2"
2.97599310083226e-35,0.302745631349794,0.56,0.444,9.60769612672686e-31,"heterozygous","Tnfsf10","UP","Tnfsf10"
3.05625186622892e-35,0.271507774154678,0.229,0.136,9.86680352493346e-31,"heterozygous","Rpl35","UP","Rpl35"
5.88832394093972e-35,0.36230941245535,0.429,0.318,1.90098650109298e-30,"heterozygous","Boc","UP","Boc"
6.39406409589325e-35,-0.334151223995389,0.529,0.618,2.06425965271818e-30,"heterozygous","Pde8a","DOWN","Pde8a"
9.4094350892578e-35,0.305134324313273,0.487,0.373,3.03774202421599e-30,"heterozygous","Rps10","UP","Rps10"
1.18309656490039e-34,0.288347263071219,0.284,0.184,3.81950895012441e-30,"heterozygous","Id3","UP","Id3"
1.24637190741096e-34,-0.392691377406339,0.457,0.544,4.02378706588554e-30,"heterozygous","Msrb3","DOWN","Msrb3"
1.64410644353452e-34,0.335466605761825,0.881,0.86,5.30783324230683e-30,"heterozygous","Heg1","UP","Heg1"
1.84944977322727e-34,0.291842541897524,0.533,0.423,5.97076364788691e-30,"heterozygous","Rpsa","UP","Rpsa"
1.91709469403431e-34,0.271392730004441,0.455,0.34,6.18914851022038e-30,"heterozygous","Rpl5","UP","Rpl5"
2.1198839483286e-34,0.29514067922783,0.483,0.369,6.84383333878406e-30,"heterozygous","Aldoa","UP","Aldoa"
