"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed","delabel"
9.64010215425567e-21,-1.62638241426328,0.161,0.626,3.1122105794799e-16,"heterozygous","Fkbp5","DOWN","Fkbp5"
7.96071726722158e-19,0.932218551157218,1,1,2.57003796254982e-14,"heterozygous","Gm42418","UP","Gm42418"
6.94032666063454e-18,0.76618922116874,1,1,2.24061505911925e-13,"heterozygous","Kap","UP","Kap"
5.08052107484336e-14,0.788500972115253,0.988,0.927,1.64019542380243e-09,"heterozygous","Fth1","UP","Fth1"
5.71629628817274e-14,1.12182856962724,0.393,0.061,1.84544909367369e-09,"heterozygous","Npas2","UP","Npas2"
7.39478184857829e-14,-1.10732743461397,0.423,0.777,2.38733137199502e-09,"heterozygous","Arhgef26","DOWN","Arhgef26"
1.44133349986146e-13,0.827202100098811,1,0.994,4.65320107095272e-09,"heterozygous","Gpx3","UP","Gpx3"
2.26181468756413e-13,-1.02749046247829,0.185,0.542,7.30204253733204e-09,"heterozygous","Tsc22d3","DOWN","Tsc22d3"
2.38818133633581e-13,0.913653206926365,1,0.955,7.71000462622652e-09,"heterozygous","mt-Co1","UP","mt-Co1"
2.69544088859829e-13,0.793374892802966,0.964,0.911,8.70196136475073e-09,"heterozygous","Aldob","UP","Aldob"
5.38030658322257e-13,-0.803321199594915,0.815,0.966,1.73697817732757e-08,"heterozygous","Man1a2","DOWN","Man1a2"
5.58396091258372e-13,-1.35856974392612,0.083,0.419,1.80272594101853e-08,"heterozygous","Zbtb16","DOWN","Zbtb16"
3.90508033627195e-12,0.646400252072731,1,1,1.26071613576204e-07,"heterozygous","Camk1d","UP","Camk1d"
4.09929724795208e-12,-0.896800126195915,0.821,0.95,1.32341712352885e-07,"heterozygous","Alcam","DOWN","Alcam"
4.64132484735702e-12,1.00126347417843,0.75,0.453,1.49840531372074e-07,"heterozygous","Gatm","UP","Gatm"
4.75033884297374e-12,0.819058072647716,0.94,0.855,1.53359939206564e-07,"heterozygous","Atp1a1","UP","Atp1a1"
9.82219345674639e-12,-0.621528594859144,0.917,1,3.17099693557601e-07,"heterozygous","Mertk","DOWN","Mertk"
1.18446337427194e-11,0.877877356269942,0.994,0.989,3.82392155749952e-07,"heterozygous","mt-Co3","UP","mt-Co3"
1.21520623649697e-11,1.13495459661516,0.833,0.721,3.9231718139068e-07,"heterozygous","Slc12a1","UP","Slc12a1"
1.89545282074587e-11,0.914843051236359,0.81,0.615,6.11927988649597e-07,"heterozygous","Ndrg1","UP","Ndrg1"
2.69834205146118e-11,0.581735065047472,1,1,8.71132747893728e-07,"heterozygous","Cmss1","UP","Cmss1"
3.03757838245317e-11,-0.769726140328939,0.238,0.603,9.80651804991183e-07,"heterozygous","Noct","DOWN","Noct"
3.31600745262136e-11,0.954495059533894,0.964,0.894,1.07053984600428e-06,"heterozygous","Fxyd2","UP","Fxyd2"
6.77172482810322e-11,-0.605649104661103,0.899,0.989,2.18618364350484e-06,"heterozygous","9530026P05Rik","DOWN","9530026P05Rik"
6.92867506385075e-11,-0.763099300667534,0.53,0.827,2.23685345761358e-06,"heterozygous","Il6ra","DOWN","Il6ra"
2.11764310168142e-10,0.760668108960898,0.917,0.799,6.83659898946829e-06,"heterozygous","Eef1a1","UP","Eef1a1"
2.50901785046199e-10,-0.601369768912258,0.875,0.983,8.1001132284315e-06,"heterozygous","Dock5","DOWN","Dock5"
3.21605157597235e-10,0.749503739390347,0.833,0.665,1.03827009078692e-05,"heterozygous","Cox4i1","UP","Cox4i1"
3.81862632125279e-10,-0.588409877575859,0.113,0.413,1.23280532155325e-05,"heterozygous","Per1","DOWN","Per1"
9.89122354697316e-10,0.878480802465051,0.982,0.883,3.19328260990482e-05,"heterozygous","mt-Atp6","UP","mt-Atp6"
1.06685234925055e-09,0.852407286978586,0.643,0.38,3.44422612432046e-05,"heterozygous","Rpl38","UP","Rpl38"
1.24276952708494e-09,0.841153045763114,0.851,0.749,4.01215714124101e-05,"heterozygous","Gpx1","UP","Gpx1"
5.62713611291733e-09,-0.788516564232203,0.179,0.458,0.000181666462269423,"heterozygous","Hpcal1","DOWN","Hpcal1"
8.00656430665727e-09,-0.483387337176453,0.893,0.972,0.000258483922076123,"heterozygous","Tmod3","DOWN","Tmod3"
8.78805684910228e-09,0.783535925926862,0.655,0.43,0.000283713627316418,"heterozygous","Igfbp5","UP","Igfbp5"
1.09252515355496e-08,-0.756423316516869,0.423,0.709,0.000352710820573682,"heterozygous","Slco2a1","DOWN","Slco2a1"
1.10309320952877e-08,0.806248639209761,0.756,0.581,0.000356122611764267,"heterozygous","Cox7c","UP","Cox7c"
1.16300272020974e-08,0.702139366463054,0.78,0.598,0.000375463798192512,"heterozygous","Cox8a","UP","Cox8a"
1.20340678232518e-08,-0.679422763950557,0.22,0.514,0.000388507845605862,"heterozygous","Tmem120b","DOWN","Tmem120b"
1.65287193082207e-08,0.932461268040602,0.75,0.581,0.000533613174146596,"heterozygous","mt-Nd1","UP","mt-Nd1"
1.79882709678741e-08,0.741262997968198,0.321,0.095,0.000580733339926847,"heterozygous","Arntl","UP","Arntl"
2.16945990657322e-08,0.802145063740957,0.786,0.592,0.000700388436238097,"heterozygous","Chchd2","UP","Chchd2"
2.74738147665193e-08,0.800731059019109,0.851,0.743,0.000886964635922308,"heterozygous","Atp5b","UP","Atp5b"
2.80015593131459e-08,0.812165898568743,0.256,0.045,0.000904002340865603,"heterozygous","Kcnt2","UP","Kcnt2"
3.07574779716297e-08,0.795064928227446,0.702,0.542,0.000992974418836094,"heterozygous","Spink1","UP","Spink1"
3.44484118043671e-08,0.838563980128843,0.863,0.76,0.00111213252669219,"heterozygous","mt-Nd4","UP","mt-Nd4"
4.4574195098783e-08,-0.483497888507272,0.298,0.631,0.00143903331456911,"heterozygous","Nr1d2","DOWN","Nr1d2"
4.68015772734815e-08,0.780839902411359,0.768,0.575,0.00151094212069708,"heterozygous","Akr1c21","UP","Akr1c21"
4.91145647086235e-08,-0.689452748805798,0.28,0.553,0.0015856146070532,"heterozygous","Plekha2","DOWN","Plekha2"
5.28951688245664e-08,0.720707195408625,0.75,0.559,0.0017076676303323,"heterozygous","Rplp1","UP","Rplp1"
8.08596026550629e-08,-0.614595132109915,0.738,0.916,0.00261047141211605,"heterozygous","Kirrel","DOWN","Kirrel"
8.34682064967591e-08,0.743016920941862,0.887,0.743,0.00269468757854137,"heterozygous","Tpt1","UP","Tpt1"
9.29832178118834e-08,0.592426756288454,0.661,0.425,0.00300187020383884,"heterozygous","Cox7a2","UP","Cox7a2"
9.3194509174519e-08,0.647405599179539,0.482,0.223,0.00300869153419017,"heterozygous","Dnase1","UP","Dnase1"
1.2713242981847e-07,-0.430981995115987,0.988,1,0.00410434336425949,"heterozygous","Neat1","DOWN","Neat1"
1.31415812775889e-07,0.729982987086977,0.821,0.704,0.00424262809965681,"heterozygous","Atp5a1","UP","Atp5a1"
1.45348577376362e-07,0.782875736931636,0.815,0.648,0.00469243347201847,"heterozygous","Keg1","UP","Keg1"
1.52986205686764e-07,-0.507819209783051,0.869,0.95,0.00493900666439149,"heterozygous","Jarid2","DOWN","Jarid2"
2.88773630363332e-07,-0.568863166060509,0.708,0.899,0.00932276788264981,"heterozygous","Myom2","DOWN","Myom2"
2.90506859049481e-07,-0.63390909048754,0.637,0.849,0.00937872343755345,"heterozygous","Adcy1","DOWN","Adcy1"
3.00930035050401e-07,-0.381565542362825,0.958,1,0.00971522525156716,"heterozygous","Pard3b","DOWN","Pard3b"
3.41677907055227e-07,0.671182708114074,0.458,0.229,0.011030729551371,"heterozygous","Rpl4","UP","Rpl4"
