"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed","delabel"
1.62353020280059e-10,-0.355694445896858,0.422,0.57,5.24140490672142e-06,"heterozygous","Zcchc14","DOWN","Zcchc14"
1.64193641581163e-10,-0.40570436080074,0.332,0.482,5.30082752480627e-06,"heterozygous","Clip1","DOWN","Clip1"
1.77658034647881e-10,-0.382251426168473,0.766,0.834,5.73551199057218e-06,"heterozygous","Etv6","DOWN","Etv6"
1.81617854741417e-10,-0.533576421800972,0.794,0.854,5.86335082247191e-06,"heterozygous","Fmnl2","DOWN","Fmnl2"
2.10298519150657e-10,0.306255062548984,0.171,0.07,6.78927739225983e-06,"heterozygous","Msmo1","UP","Msmo1"
2.25759817746331e-10,-0.386632560709944,0.239,0.382,7.28842995612256e-06,"heterozygous","Nfkbiz","DOWN","Nfkbiz"
2.28442503968682e-10,0.332855068920868,0.162,0.063,7.37503779812494e-06,"heterozygous","Fdft1","UP","Fdft1"
2.33862823334628e-10,0.397269979573162,0.427,0.291,7.55002738853513e-06,"heterozygous","Atp5o","UP","Atp5o"
2.42457804715475e-10,-0.541557476098843,0.169,0.29,7.8275077674344e-06,"heterozygous","Birc3","DOWN","Birc3"
2.43678074829958e-10,0.498250956465213,0.744,0.671,7.86690296781038e-06,"heterozygous","Gm29683","UP","Gm29683"
2.48657440994101e-10,0.365831789015068,0.159,0.062,8.02765682505354e-06,"heterozygous","Ptger3","UP","Ptger3"
2.74251356165616e-10,-0.419063594899622,0.307,0.442,8.85393078245073e-06,"heterozygous","Smtn","DOWN","Smtn"
2.81488171646914e-10,0.391599121916486,0.491,0.353,9.08756413344897e-06,"heterozygous","Rps2","UP","Rps2"
3.19586082187825e-10,0.496296589501682,0.501,0.381,1.03175170773517e-05,"heterozygous","Cdc42ep3","UP","Cdc42ep3"
3.21151011540345e-10,0.436760167307383,0.528,0.4,1.03680392565685e-05,"heterozygous","Rpl26","UP","Rpl26"
3.41653532639209e-10,-0.404365889760129,0.296,0.43,1.10299426477242e-05,"heterozygous","Pear1","DOWN","Pear1"
3.45445669307739e-10,0.411110577332057,0.363,0.23,1.1152367987931e-05,"heterozygous","Rpl14","UP","Rpl14"
