"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed","delabel"
1.03634266411022e-07,1.15305385090387,0.758,0.626,0.00334572865681344,"heterozygous","Akr1c21","UP","Akr1c21"
1.11063855377809e-07,1.0847883012694,0.747,0.626,0.0035855855070172,"heterozygous","Ptma","UP","Ptma"
1.11614027859248e-07,-0.648438400671191,0.061,0.361,0.00360334727540797,"heterozygous","Per2","DOWN","Per2"
1.15240586300777e-07,1.09207895620493,0.707,0.561,0.0037204270881343,"heterozygous","Cat","UP","Cat"
1.15632586481408e-07,1.05933009559137,0.808,0.619,0.00373308242196579,"heterozygous","Sord","UP","Sord"
1.19586171874076e-07,0.854291923299854,0.939,0.916,0.00386071997278266,"heterozygous","Eef1a1","UP","Eef1a1"
1.20475538738258e-07,-0.585482035215599,0.303,0.729,0.00388943229262593,"heterozygous","Kmt2a","DOWN","Kmt2a"
1.43460496489982e-07,-0.920708256397751,0.343,0.703,0.00463147866868257,"heterozygous","2610035D17Rik","DOWN","2610035D17Rik"
1.45569488193831e-07,1.01927885108666,0.727,0.529,0.00469956535684964,"heterozygous","Rps8","UP","Rps8"
1.52670933489013e-07,-1.02402271754936,0.121,0.432,0.0049288284167593,"heterozygous","Rell1","DOWN","Rell1"
1.80194633713861e-07,-0.660065369515876,0.303,0.729,0.00581740355481828,"heterozygous","Rai1","DOWN","Rai1"
1.99312532085768e-07,-0.818855089797016,0.535,0.865,0.00643460578585695,"heterozygous","Zmiz1","DOWN","Zmiz1"
2.03917615810407e-07,1.18501834485381,0.697,0.548,0.00658327630882319,"heterozygous","Egf","UP","Egf"
2.2790380469985e-07,-0.700491837104269,0.141,0.477,0.00735764643092995,"heterozygous","Smad7","DOWN","Smad7"
2.71026683149573e-07,1.16888159430127,0.667,0.471,0.00874982543880082,"heterozygous","Slc25a5","UP","Slc25a5"
2.8981156060182e-07,-0.634239917692571,0.111,0.432,0.00935627642246914,"heterozygous","Spata13","DOWN","Spata13"
3.07464828475767e-07,-0.908599981545435,0.172,0.497,0.00992619452251165,"heterozygous","Nfkbiz","DOWN","Nfkbiz"
3.49242666424647e-07,-1.15662314341211,0.273,0.594,0.0112749502428533,"heterozygous","Il34","DOWN","Il34"
3.72824147104827e-07,-0.903316480323484,0.495,0.806,0.0120362547651322,"heterozygous","Sash1","DOWN","Sash1"
3.95628967076604e-07,-1.10665483800192,0.404,0.761,0.0127724855731011,"heterozygous","Smchd1","DOWN","Smchd1"
3.99885152853642e-07,-0.979260634856751,0.354,0.671,0.012909892274727,"heterozygous","Nfkb1","DOWN","Nfkb1"
4.97342428759048e-07,-0.76948873671946,0.374,0.716,0.0160562029700571,"heterozygous","Smad3","DOWN","Smad3"
5.16115349832377e-07,0.999418807564475,0.737,0.619,0.0166622679539885,"heterozygous","Cltrn","UP","Cltrn"
5.64646157493372e-07,-0.835463749741423,0.586,0.871,0.018229036548516,"heterozygous","Grip1","DOWN","Grip1"
5.66643695674484e-07,0.956782069176339,0.747,0.632,0.0182935250711551,"heterozygous","Actb","UP","Actb"
5.70149806376145e-07,-0.714575912742465,0.485,0.819,0.0184067163490475,"heterozygous","Otud7b","DOWN","Otud7b"
5.86699633960287e-07,0.802227833223849,0.778,0.619,0.0189410109827739,"heterozygous","Rida","UP","Rida"
5.86930962100283e-07,-0.666901305604487,0.343,0.677,0.0189484791804456,"heterozygous","Map2k5","DOWN","Map2k5"
5.96535670270089e-07,1.08399775087878,0.798,0.671,0.0192585575789996,"heterozygous","Cox4i1","UP","Cox4i1"
6.04444598857316e-07,-0.731691564964313,0.333,0.69,0.0195138894295096,"heterozygous","Tmem108","DOWN","Tmem108"
6.06997861235921e-07,-0.767640682060517,0.323,0.658,0.0195963189521405,"heterozygous","Sik2","DOWN","Sik2"
6.07343831824352e-07,-0.818205528768443,0.444,0.794,0.0196074882666174,"heterozygous","Dgkh","DOWN","Dgkh"
6.92215785905753e-07,-0.387208656091429,0.838,1,0.0223474944321813,"heterozygous","Lpp","DOWN","Lpp"
6.9943049057262e-07,1.12544722467609,0.616,0.452,0.0225804139576465,"heterozygous","Cox6b1","UP","Cox6b1"
7.01423082529893e-07,-0.79766389800407,0.293,0.652,0.0226447427963951,"heterozygous","B4galt1","DOWN","B4galt1"
8.1772494002741e-07,0.737507671348415,0.859,0.806,0.0263994319638449,"heterozygous","Mat2a","UP","Mat2a"
8.42407528915371e-07,-1.01992340936153,0.778,0.974,0.0271962846635038,"heterozygous","Slc6a6","DOWN","Slc6a6"
8.44785396145024e-07,-0.805998702284714,0.495,0.774,0.027273051729146,"heterozygous","Itgav","DOWN","Itgav"
9.18267366786532e-07,-0.630547817445767,0.162,0.471,0.0296453436693364,"heterozygous","Klhl2","DOWN","Klhl2"
1.01059925026573e-06,0.615689498023665,0.949,0.961,0.0326261861955788,"heterozygous","Chpt1","UP","Chpt1"
1.04232743598082e-06,-0.770895727285886,0.455,0.774,0.0336504989432049,"heterozygous","Nt5c2","DOWN","Nt5c2"
1.20758433530247e-06,0.962989638788039,0.737,0.639,0.0389856526809049,"heterozygous","Ndufa4","UP","Ndufa4"
1.3349239850689e-06,1.20802445247043,0.586,0.394,0.0430966859339644,"heterozygous","Fbp1","UP","Fbp1"
1.36092304027286e-06,-0.625650399784206,0.566,0.903,0.043936039432169,"heterozygous","Kmt2e","DOWN","Kmt2e"
1.37754488968781e-06,-0.661048160918764,0.333,0.677,0.0444726592186811,"heterozygous","Shb","DOWN","Shb"
1.39989768097027e-06,-0.829762077171286,0.354,0.703,0.0451942967324441,"heterozygous","Spns2","DOWN","Spns2"
1.43862994204884e-06,-0.498049914074568,0.384,0.787,0.0464447290491047,"heterozygous","Lrch3","DOWN","Lrch3"
1.59137651276721e-06,-0.670847658663501,0.707,0.903,0.0513759993381766,"heterozygous","Chd9","DOWN","Chd9"
1.59633150619297e-06,-0.682268292485489,0.323,0.645,0.0515359663459337,"heterozygous","Klf9","DOWN","Klf9"
1.61128672910758e-06,-0.706265231817171,0.495,0.787,0.0520187807625091,"heterozygous","Zhx3","DOWN","Zhx3"
1.66458737411079e-06,0.966516374355621,0.737,0.594,0.0537395387857927,"heterozygous","Rplp1","UP","Rplp1"
1.74893068177299e-06,-0.544464303434707,0.566,0.839,0.0564624781303594,"heterozygous","Itch","DOWN","Itch"
1.95038280573959e-06,0.948499820394992,0.606,0.381,0.0629661585004969,"heterozygous","Gstm1","UP","Gstm1"
2.17921565826605e-06,0.97237616276519,0.596,0.406,0.0703537983114611,"heterozygous","Atp5k","UP","Atp5k"
2.2427243971397e-06,0.944104981578709,0.828,0.735,0.0724041144372581,"heterozygous","Pck1","UP","Pck1"
2.47971593881828e-06,0.931854410152569,0.778,0.665,0.0800551493688095,"heterozygous","Cox7c","UP","Cox7c"
2.55122237186374e-06,-0.613971928954114,0.293,0.645,0.0823636630532491,"heterozygous","Pkp2","DOWN","Pkp2"
2.57410974693236e-06,-0.776974271159069,0.091,0.361,0.0831025590699644,"heterozygous","Fosl2","DOWN","Fosl2"
2.61918318830798e-06,-0.643232337383161,0.485,0.774,0.0845577100513349,"heterozygous","Susd6","DOWN","Susd6"
