"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed","delabel"
3.94765902820501e-10,0.371146535657003,0.674,0.541,1.2744622406657e-05,"heterozygous","Rps8","UP","Rps8"
5.07405277597976e-10,-0.534209503763991,0.387,0.519,1.6381071981973e-05,"heterozygous","Gns","DOWN","Gns"
5.67177903922619e-10,-0.173903829261334,0.029,0.109,1.83107714502378e-05,"heterozygous","E230001N04Rik","DOWN","E230001N04Rik"
5.72674364084203e-10,0.443091697523502,0.512,0.372,1.84882191700944e-05,"heterozygous","Atp5h","UP","Atp5h"
5.86778553592091e-10,0.330615719412298,0.659,0.534,1.89435588241671e-05,"heterozygous","Rpl35a","UP","Rpl35a"
7.42292101449231e-10,-0.146964487883427,0.038,0.126,2.3964158203187e-05,"heterozygous","Dbp","DOWN","Dbp"
8.19071639098726e-10,0.340687191114606,0.518,0.388,2.64429087966633e-05,"heterozygous","Sod2","UP","Sod2"
8.20471162763977e-10,0.437136124847379,0.528,0.397,2.64880910186722e-05,"heterozygous","Tmem176a","UP","Tmem176a"
8.63091306002186e-10,-0.376458786816175,0.315,0.457,2.78640397229746e-05,"heterozygous","Herpud1","DOWN","Herpud1"
9.46137758348326e-10,0.461378255582378,0.525,0.405,3.05451113905174e-05,"heterozygous","Atp5j","UP","Atp5j"
1.28426397544101e-09,0.570494357989863,0.506,0.407,4.14611781831377e-05,"heterozygous","Gm47283","UP","Gm47283"
1.30454875721759e-09,-0.489692164066033,0.487,0.622,4.21160520780125e-05,"heterozygous","Gng2","DOWN","Gng2"
1.32510800727428e-09,0.461111718044226,0.434,0.298,4.27797869068429e-05,"heterozygous","Ndufc1","UP","Ndufc1"
1.37277002337036e-09,0.434181291225747,0.58,0.457,4.43185074344888e-05,"heterozygous","Rps3a1","UP","Rps3a1"
1.65462954025611e-09,-0.626317598563932,0.366,0.473,5.34180600776283e-05,"heterozygous","Mertk","DOWN","Mertk"
1.68156854490386e-09,0.401719433794257,0.572,0.44,5.42877589036761e-05,"heterozygous","Nme2","UP","Nme2"
1.68790044758908e-09,0.270192097455323,1,1,5.44921780499657e-05,"heterozygous","Cmss1","UP","Cmss1"
1.7786703381353e-09,0.448626686363814,0.488,0.363,5.74225931963599e-05,"heterozygous","Car2","UP","Car2"
1.78055869864085e-09,-0.374914948090585,0.352,0.503,5.74835570269214e-05,"heterozygous","Galnt10","DOWN","Galnt10"
1.78211232176129e-09,0.393033620937338,0.733,0.621,5.75337141957414e-05,"heterozygous","Rplp1","UP","Rplp1"
1.83176405257197e-09,-0.371565527324131,0.089,0.195,5.91366706732336e-05,"heterozygous","Ccn2","DOWN","Ccn2"
1.9510289384959e-09,0.380442870573727,0.536,0.397,6.29870182504018e-05,"heterozygous","Ndufa13","UP","Ndufa13"
1.96944266439689e-09,0.381678407282311,0.696,0.579,6.35814869773891e-05,"heterozygous","Dbi","UP","Dbi"
2.15755272170402e-09,-0.483590027056273,0.374,0.511,6.96544320674925e-05,"heterozygous","Apobec3","DOWN","Apobec3"
2.36398277152737e-09,0.398375343553763,0.555,0.427,7.63188197959897e-05,"heterozygous","Rpl8","UP","Rpl8"
2.46314054369932e-09,-0.37426777094935,0.386,0.531,7.95200293127887e-05,"heterozygous","Crebrf","DOWN","Crebrf"
2.62403921122369e-09,0.47069994208686,0.64,0.531,8.47144818951455e-05,"heterozygous","Atp5l","UP","Atp5l"
2.74380073127652e-09,-0.459574067278139,0.392,0.527,8.85808628085313e-05,"heterozygous","Klf13","DOWN","Klf13"
3.08736519915422e-09,-0.50568627523838,0.15,0.268,9.96724980894948e-05,"heterozygous","Cd300a","DOWN","Cd300a"
3.59502756560431e-09,0.319089017297353,0.754,0.646,0.000116061869927969,"heterozygous","Miox","UP","Miox"
4.17404338608941e-09,-0.487132222617511,0.385,0.517,0.000134754816676511,"heterozygous","Rcsd1","DOWN","Rcsd1"
4.25051748838533e-09,0.48263685136906,0.312,0.189,0.000137223706595032,"heterozygous","Col14a1","UP","Col14a1"
4.29884005323681e-09,0.359694429768361,0.262,0.149,0.000138783752278697,"heterozygous","Tuba4a","UP","Tuba4a"
4.66054010637006e-09,0.356436305671947,0.366,0.243,0.000150460876794051,"heterozygous","Ndufb2","UP","Ndufb2"
5.08439207606121e-09,-0.301662684379434,0.688,0.77,0.00016414451378356,"heterozygous","Fcho2","DOWN","Fcho2"
5.40975537738043e-09,0.385102011639838,0.623,0.506,0.00017464854260335,"heterozygous","Uqcrh","UP","Uqcrh"
5.68427941605501e-09,0.3903350756764,0.559,0.443,0.00018351127666792,"heterozygous","Rpl11","UP","Rpl11"
5.72494340522239e-09,0.306876394925111,0.853,0.788,0.0001848240728942,"heterozygous","Ftl1","UP","Ftl1"
6.03103337342787e-09,0.204880771266387,0.134,0.051,0.000194705881427745,"heterozygous","Slc16a1","UP","Slc16a1"
6.03443004370558e-09,-0.360442730356328,0.531,0.636,0.000194815539530991,"heterozygous","Aff1","DOWN","Aff1"
7.59429602908844e-09,0.373789624750407,0.512,0.385,0.000245174253003091,"heterozygous","Oaz1","UP","Oaz1"
7.74682031601281e-09,0.417036677346584,0.666,0.563,0.000250098347082157,"heterozygous","Rps24","UP","Rps24"
8.36841696111463e-09,0.585598914614119,0.19,0.092,0.000270165973172625,"heterozygous","Kcnt2","UP","Kcnt2"
8.55253842514978e-09,-0.317401066648421,0.673,0.761,0.000276110150517536,"heterozygous","Nsd3","DOWN","Nsd3"
8.74282272890386e-09,0.410634763737985,0.606,0.495,0.000282253288979932,"heterozygous","Ppia","UP","Ppia"
8.83790001063712e-09,0.422397037351417,0.626,0.53,0.000285322763943409,"heterozygous","Hsp90aa1","UP","Hsp90aa1"
1.08658671817586e-08,-0.611006842468301,0.28,0.385,0.000350793656095894,"heterozygous","Ugt8a","DOWN","Ugt8a"
1.09482813182688e-08,-0.422409224824865,0.285,0.417,0.000353454314078991,"heterozygous","Itga4","DOWN","Itga4"
1.13902110902032e-08,0.394418248752264,0.529,0.407,0.000367721574836121,"heterozygous","Rpl6","UP","Rpl6"
1.14753891347895e-08,-0.339210755062023,0.806,0.878,0.000370471462827544,"heterozygous","Ankrd44","DOWN","Ankrd44"
1.18632481100057e-08,-0.515550030407843,0.332,0.458,0.000382993101983425,"heterozygous","Ctss","DOWN","Ctss"
1.36420376699721e-08,0.37401222765375,0.454,0.328,0.00044041954413738,"heterozygous","Atp5o","UP","Atp5o"
1.54519238503642e-08,0.339645032416679,0.31,0.195,0.000498849909585159,"heterozygous","Mid1","UP","Mid1"
1.62283702757224e-08,-0.23296363792392,0.068,0.157,0.000523916705981423,"heterozygous","Per2","DOWN","Per2"
1.77001098821955e-08,-0.476523950068913,0.467,0.555,0.000571430347436799,"heterozygous","Fnip2","DOWN","Fnip2"
1.83775772245885e-08,0.343050579142215,0.604,0.494,0.000593301703118615,"heterozygous","Atp5e","UP","Atp5e"
1.96463043949818e-08,-0.395798230576693,0.164,0.268,0.000634261291087592,"heterozygous","Kyat1","DOWN","Kyat1"
1.97320047604716e-08,-0.309233206858215,0.864,0.918,0.000637028041687066,"heterozygous","Ptprc","DOWN","Ptprc"
2.01917458439738e-08,0.455022942816778,0.714,0.624,0.000651870322826849,"heterozygous","Ndufa4","UP","Ndufa4"
2.09114523607468e-08,0.304535226208121,0.188,0.093,0.00067510532801435,"heterozygous","Slc10a2","UP","Slc10a2"
2.26025651552562e-08,-0.47308526577958,0.386,0.5,0.000729701213472291,"heterozygous","Aass","DOWN","Aass"
2.30762591147134e-08,0.376015029112879,0.581,0.469,0.000744993949259408,"heterozygous","Mpc2","UP","Mpc2"
2.47017434308993e-08,0.371910858401514,0.614,0.503,0.000797471084923154,"heterozygous","Ldhb","UP","Ldhb"
2.66646095380536e-08,0.310583279736518,0.855,0.792,0.000860840254326521,"heterozygous","Pck1","UP","Pck1"
2.83935331169577e-08,0.480556284392806,0.3,0.187,0.000916656823147862,"heterozygous","Cryab","UP","Cryab"
2.95046318017835e-08,-0.653457546664825,0.42,0.533,0.000952527533088777,"heterozygous","Pde3b","DOWN","Pde3b"
3.16473587344779e-08,0.353034321735087,0.693,0.605,0.00102170332938389,"heterozygous","Prdx1","UP","Prdx1"
3.22853612061172e-08,0.271415259496943,0.218,0.121,0.00104230060117829,"heterozygous","Prom1","UP","Prom1"
3.22903424674667e-08,0.333209791560711,0.48,0.36,0.00104246141621969,"heterozygous","Atp5md","UP","Atp5md"
3.28317212251103e-08,0.336607190099979,0.825,0.765,0.00105993928803146,"heterozygous","Atp5b","UP","Atp5b"
3.28346694074906e-08,0.499864695736163,0.666,0.577,0.00106003446715143,"heterozygous","Egf","UP","Egf"
3.41066675169785e-08,0.388741275768655,0.54,0.421,0.00110109965411813,"heterozygous","Ndufb9","UP","Ndufb9"
3.54917157361897e-08,0.55353788882578,0.312,0.2,0.00114581455082715,"heterozygous","Ptchd1","UP","Ptchd1"
3.99196764573085e-08,0.37639966006315,0.352,0.231,0.00128876683474775,"heterozygous","Hist1h2bc","UP","Hist1h2bc"
4.05717188354112e-08,-0.407334181922931,0.224,0.342,0.00130981737088242,"heterozygous","Rassf2","DOWN","Rassf2"
4.48593768417964e-08,0.417775930451087,0.553,0.446,0.00144824012196055,"heterozygous","Cox6b1","UP","Cox6b1"
4.51224640781802e-08,0.386328429973626,0.356,0.251,0.00145673363029997,"heterozygous","Npnt","UP","Npnt"
4.59886988983418e-08,-0.3530259851726,0.619,0.722,0.00148469915523407,"heterozygous","Wasf2","DOWN","Wasf2"
5.04538089585368e-08,0.362004249407187,0.408,0.288,0.0016288507684174,"heterozygous","H2afj","UP","H2afj"
5.31220922186673e-08,-0.422916520906699,0.353,0.483,0.00171499362518746,"heterozygous","Hip1","DOWN","Hip1"
5.34027684239629e-08,-0.38098108895778,0.359,0.492,0.00172405497579922,"heterozygous","Adcy7","DOWN","Adcy7"
5.39816065498158e-08,0.347921967779792,0.844,0.77,0.00174274218585425,"heterozygous","Itm2b","UP","Itm2b"
5.70877926259639e-08,-0.493788933760099,0.588,0.694,0.00184302229713662,"heterozygous","Nedd9","DOWN","Nedd9"
5.81372270622989e-08,0.357667883629232,0.588,0.482,0.00187690223847926,"heterozygous","Slc25a5","UP","Slc25a5"
5.99276957680413e-08,-0.380757474043923,0.31,0.435,0.00193470573017545,"heterozygous","Cyp27a1","DOWN","Cyp27a1"
6.37711684945095e-08,-0.465900372194538,0.617,0.707,0.00205878840367674,"heterozygous","Pitpnc1","DOWN","Pitpnc1"
6.63624682989323e-08,0.403514998464194,0.555,0.459,0.00214244592656273,"heterozygous","Plscr2","UP","Plscr2"
7.5836121162392e-08,-0.418514047356853,0.286,0.387,0.00244829333560666,"heterozygous","Tef","DOWN","Tef"
7.92880007632044e-08,-0.363351762079075,0.653,0.739,0.00255973381663929,"heterozygous","Uvrag","DOWN","Uvrag"
7.95115311457733e-08,-0.513393037765172,0.344,0.458,0.00256695027151015,"heterozygous","Stk17b","DOWN","Stk17b"
8.36003849093506e-08,0.369285939539565,0.175,0.087,0.00269895482641347,"heterozygous","Mgl2","UP","Mgl2"
8.66872386628129e-08,-0.408939901229142,0.581,0.671,0.00279861081299025,"heterozygous","Pdlim5","DOWN","Pdlim5"
8.74900779329021e-08,-0.419346254709726,0.431,0.54,0.00282452967598581,"heterozygous","Resf1","DOWN","Resf1"
9.14946458521916e-08,-0.507482880748593,0.517,0.617,0.00295381314669215,"heterozygous","Lifr","DOWN","Lifr"
9.18576909551274e-08,0.415404574286019,0.576,0.479,0.00296553369479533,"heterozygous","Cgnl1","UP","Cgnl1"
9.21925081123928e-08,0.340753744055497,0.423,0.311,0.00297634293190049,"heterozygous","Ndufb4","UP","Ndufb4"
9.32792794592596e-08,-0.42252423384498,0.281,0.384,0.00301142825806274,"heterozygous","Polr3e","DOWN","Polr3e"
9.39537281178602e-08,0.385184008564975,0.282,0.179,0.003033202158557,"heterozygous","Cyp51","UP","Cyp51"
9.59773289251241e-08,0.397630299275053,0.439,0.325,0.00309853208701871,"heterozygous","Cox5b","UP","Cox5b"
1.09594803509025e-07,0.356809109456194,0.761,0.694,0.00353815863648536,"heterozygous","Gnas","UP","Gnas"
1.13596152107587e-07,-0.48706868665732,0.045,0.117,0.00366733817464135,"heterozygous","Vcam1","DOWN","Vcam1"
1.17707182249127e-07,-0.363461844554412,0.428,0.554,0.0038000586717308,"heterozygous","Rab43","DOWN","Rab43"
1.2263320343562e-07,-0.373821035621083,0.585,0.698,0.00395909033971555,"heterozygous","Atp8a1","DOWN","Atp8a1"
1.25023260692651e-07,0.381949913586401,0.386,0.272,0.00403625094820153,"heterozygous","Cyc1","UP","Cyc1"
1.38092389771265e-07,0.352136261543623,0.449,0.334,0.00445817471137551,"heterozygous","Rps26","UP","Rps26"
1.38361642038733e-07,-0.306146467331008,0.447,0.58,0.00446686725157846,"heterozygous","Git2","DOWN","Git2"
1.39978205361073e-07,-0.419551037280511,0.782,0.829,0.00451905638187688,"heterozygous","Gnaq","DOWN","Gnaq"
1.50059673843036e-07,-0.3269833727588,0.126,0.228,0.00484452651034857,"heterozygous","Ms4a6c","DOWN","Ms4a6c"
1.57162213534744e-07,-0.365460176377335,0.115,0.204,0.00507382490175569,"heterozygous","Nat8f6","DOWN","Nat8f6"
1.75551493023367e-07,-0.331719722570717,0.276,0.395,0.00566750440076639,"heterozygous","Pkig","DOWN","Pkig"
1.76713759937914e-07,-0.389496823230661,0.382,0.511,0.00570502702583561,"heterozygous","Trim30a","DOWN","Trim30a"
1.77155084387838e-07,0.3302495720495,0.583,0.476,0.00571927474437697,"heterozygous","Rps9","UP","Rps9"
1.88615107323653e-07,-0.350241009387411,0.377,0.505,0.00608925012483681,"heterozygous","Tmem131l","DOWN","Tmem131l"
1.93236997661593e-07,-0.319465670865366,0.188,0.301,0.00623846323250687,"heterozygous","Sgk1","DOWN","Sgk1"
1.99780555268204e-07,0.320661740677701,0.483,0.37,0.0064497154462787,"heterozygous","Ndufb8","UP","Ndufb8"
2.00081634420268e-07,0.363678904544722,0.539,0.428,0.00645943548562392,"heterozygous","Rps16","UP","Rps16"
2.17464239172422e-07,0.41421915356658,0.495,0.39,0.00702061549744246,"heterozygous","Rpl36","UP","Rpl36"
2.2580169306602e-07,0.339705643598131,0.765,0.699,0.00728978185894338,"heterozygous","mt-Cytb","UP","mt-Cytb"
2.27283636534106e-07,-0.379837897089212,0.248,0.366,0.00733762492186708,"heterozygous","Pdcd4","DOWN","Pdcd4"
2.30316018077541e-07,-0.449884088433481,0.558,0.62,0.00743552232761532,"heterozygous","Atp2a2","DOWN","Atp2a2"
2.37801215518627e-07,0.363777532250325,0.539,0.427,0.00767717444180335,"heterozygous","mt-Nd5","UP","mt-Nd5"
2.52034259085096e-07,0.34172731428108,0.413,0.3,0.00813667402030324,"heterozygous","Rpl4","UP","Rpl4"
2.52454566629226e-07,0.272212400799815,0.623,0.517,0.00815024322905792,"heterozygous","Fbp1","UP","Fbp1"
2.53244979625089e-07,0.285168759045646,0.733,0.648,0.00817576092221636,"heterozygous","Acadm","UP","Acadm"
2.72724341408145e-07,-0.359319958236945,0.831,0.874,0.00880463263802056,"heterozygous","Dleu2","DOWN","Dleu2"
2.74344082679143e-07,0.31525785488539,0.407,0.295,0.00885692436521345,"heterozygous","Slc25a4","UP","Slc25a4"
2.75658502785513e-07,0.333640401837174,0.555,0.444,0.0088993591039275,"heterozygous","Cox7b","UP","Cox7b"
2.88983023354971e-07,-0.322639526787492,0.213,0.323,0.00932952792599188,"heterozygous","N4bp2l1","DOWN","N4bp2l1"
2.91129327291678e-07,-0.415564965234753,0.438,0.555,0.00939881920228452,"heterozygous","Cept1","DOWN","Cept1"
