"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed","delabel"
1.87129156477702e-15,-0.433511507534079,0.834,0.871,6.04127768772613e-11,"heterozygous","Chd9","DOWN","Chd9"
2.03980677495117e-15,-0.346810609234209,0.891,0.92,6.58531219225235e-11,"heterozygous","Btbd9","DOWN","Btbd9"
2.20188587175742e-15,0.407468576901509,0.541,0.367,7.10856834838166e-11,"heterozygous","Rps28","UP","Rps28"
2.57285498369704e-15,0.400631680755852,0.542,0.367,8.30620502936752e-11,"heterozygous","Ndufa13","UP","Ndufa13"
3.20016087394841e-15,0.33618366143289,0.874,0.81,1.03313993654551e-10,"heterozygous","Itm2b","UP","Itm2b"
3.71166778998998e-15,-0.346929259043868,0.89,0.925,1.19827482932036e-10,"heterozygous","Zfand3","DOWN","Zfand3"
3.851763934756e-15,-0.536849730987517,0.47,0.609,1.24350346869663e-10,"heterozygous","Specc1","DOWN","Specc1"
3.9417324238995e-15,-0.569311877668698,0.45,0.579,1.27254889573172e-10,"heterozygous","Rapgef3","DOWN","Rapgef3"
6.18350919464392e-15,0.451333114568232,0.429,0.268,1.99628410839884e-10,"heterozygous","Mccc2","UP","Mccc2"
6.41873860295878e-15,-0.59572737029858,0.641,0.728,2.07222557057921e-10,"heterozygous","Tacc2","DOWN","Tacc2"
7.04226990228334e-15,0.508142375244596,0.57,0.405,2.27352641525315e-10,"heterozygous","Zeb2","UP","Zeb2"
8.30377738620019e-15,0.387713790903585,0.615,0.459,2.68079149136087e-10,"heterozygous","Rpl37a","UP","Rpl37a"
1.03555841997764e-14,0.424483606606631,0.557,0.395,3.34319680305582e-10,"heterozygous","Ndufb9","UP","Ndufb9"
1.17453991539464e-14,0.420739644788316,0.594,0.426,3.79188466286004e-10,"heterozygous","Tmsb4x","UP","Tmsb4x"
1.27341692060081e-14,-0.418521176285499,0.671,0.775,4.11109918646765e-10,"heterozygous","Gnb1","DOWN","Gnb1"
1.41056907320413e-14,0.420589173945047,0.413,0.255,4.55388119593223e-10,"heterozygous","Guca2b","UP","Guca2b"
1.50301032937382e-14,0.428826111690352,0.698,0.58,4.85231854735044e-10,"heterozygous","Miox","UP","Miox"
