"","gene","astrocytes","excitatory_neurons","fibro_cortex","inhibitory_neurons","microglia","mural","oligodendrocytes","opcs"
"1265","9630001P10Rik",667.420114150748,800.701299345918,653.538745035622,902.894164225772,416.423658994111,422.852054749107,402.623389843789,750.914119943995
"1266","9630013A20Rik",814.660660895083,537.380256598421,464.38848305855,758.410597430773,454.441954802858,472.224304582647,642.076577822421,749.668392511727
"1267","9630013K17Rik",790.129008200922,730.499716004964,562.31811006263,916.028963243082,559.476432532543,555.19794385201,703.937328378636,434.694534103016
"1268","9630028B13Rik",873.977122513259,1649.07113883671,778.008196445439,1185.27663559309,515.482016230043,438.539219072065,758.227757819756,646.271910437119
"1269","9630028H03Rik",822.416265611624,791.556723299809,732.28832025536,803.795785434146,592.123231118099,589.420098412865,683.785757137412,743.996414692167
"1270","9630028I04Rik",816.237239448166,367.313848938688,1030.55994107189,965.076894570633,448.086890955863,371.598679411717,348.061321800719,522.465475410933
"1271","9830107B12Rik",877.679237073849,857.722710985416,1090.32243763804,778.465451584902,412.760556653644,408.266030585692,349.070755984035,588.38327565206
"1272","9830132P13Rik",609.68459927178,847.825355209034,847.130897641202,1568.27373816975,502.79485094215,493.134204450795,520.281499395557,738.500083493176
"1273","9830166K06Rik",759.677027789736,815.40256563994,768.967432412565,994.439903166223,550.870930227447,368.360070239523,707.798905309063,857.409678962184
"1274","9930012K11Rik",1085.19549644232,1041.63155341222,1153.37082201648,674.427609926336,709.757435531457,711.356688181991,647.36942042281,650.154080793822
"1275","9930014A18Rik",402.265435391989,854.125408613284,830.876648016158,799.730552434376,476.838913460665,400.459067251765,377.470117377269,1029.96629043127
"1276","9930021J03Rik",936.577564568414,888.892093375088,861.866593615061,894.726767769504,521.005399076506,630.102923762807,715.626332277051,823.830452684727
"1277","9930104L06Rik",558.036605149941,626.093920257737,514.763164102973,637.211458128051,522.571205219952,430.029275045584,471.280571273393,1234.47181535823
"1278","9930111H07Rik",1101.89658542436,1776.27740801821,872.073017995483,1025.14335396305,481.439014806266,479.699191061461,558.580771989437,786.287048692896
"1279","9930111J21Rik1",948.632756803277,1074.84110681232,708.093390287715,837.236542066961,521.310845014842,244.888107264873,383.550411961964,621.403546475559
"1280","9930111J21Rik2",645.553719988511,1006.34896520917,893.716300147518,779.244255016716,522.005903457108,594.174385257154,558.709943963919,778.609805063823
"1281","A130010J15Rik",858.587539278505,1085.80892904058,1063.43721981947,1240.08915455298,568.798466257008,733.497791505908,832.253111471659,594.72993119283
"1282","A130077B15Rik",864.695892402483,946.062810636765,734.712667448244,700.505076481696,726.996405303845,567.19070245739,601.136688960779,1198.94551057112
"1283","A1bg",1634.70415858994,647.689558639008,801.885355478358,1493.49079065064,643.984798701953,576.37984453119,532.863064766646,724.294955377009
"1284","A1cf",1086.16832133313,751.973669898236,887.279735335048,906.151573028466,395.821792533409,414.018072519995,535.367192262879,767.341530384638
"1285","A230001M10Rik",778.80893897179,648.077168284182,751.66151905687,556.836130045953,553.582637576878,457.322933428118,653.097405329174,414.710816550352
"1286","A230009B12Rik",780.856097976687,830.328267341135,1047.35666659529,568.928333207964,438.070505861991,377.197732603582,656.923850795399,797.720121407326
"1287","A230020J21Rik",1483.1495944173,1617.09343362873,943.236511780007,582.589983451061,391.045301302632,383.121665184684,828.021996800301,628.647461714061
"1288","A230028O05Rik",544.17854304906,601.856592613171,752.357497518708,1235.19270209276,537.126249535189,531.856358354909,493.302813293125,663.777523824883
"1289","A230056P14Rik",851.659249423441,822.949400000597,723.381796032187,831.200179610402,511.153866578101,502.426120892764,669.404567895224,723.190922823735
"1290","A230057D06Rik",811.047768534127,768.383911209935,757.076532368763,773.221007391997,527.453641099964,446.942934196456,574.385247081624,741.657836498402
"1291","A230072C01Rik",1039.72353698359,999.297568168862,952.560533178302,964.300872401385,695.691128917855,594.726433104488,835.002057227166,874.417397793963
"1292","A230072E10Rik",832.255390734854,813.292388688616,780.715304464714,822.406567645184,598.005707358837,488.155960546591,656.125612914536,781.88112375652
"1293","A230077H06Rik",932.490962436101,877.145472268765,849.514748974157,889.790310785154,543.576828736358,375.764530680257,695.579518520392,817.896986043017
"1294","A230103J11Rik",1584.31421139831,680.460057873914,934.190190930828,818.768891717729,373.910715718188,479.380390210981,649.81244749448,616.165182925296
"1295","A230107N01Rik",751.35249726715,708.942998453056,631.750701483277,757.942858942328,375.464074175409,398.851682972558,422.352660757149,722.475412012953
"1296","A230108P19Rik",758.224298900976,1429.29385602904,668.125888363092,1357.06303778555,496.824664057602,523.632532430489,492.75038426255,753.859947841932
"1297","A2m",621.946525118323,842.882732350468,744.166955287282,493.784464776156,420.390287115076,411.292661193386,867.372053608125,569.175272289601
"1298","A2ml1",432.954915538379,786.151393576513,736.079510293608,545.610622233117,556.058582945125,345.105857822141,698.955317421395,575.880454031784
"1299","A330008L17Rik",683.469911692837,683.288763029791,335.330898984308,693.802896642532,283.670108806723,349.760708181944,392.997283766396,609.89524535793
"1300","A330009N23Rik",908.302885322459,701.388693465429,899.746057910503,961.68208655288,530.252252062731,661.892058216367,562.931530869073,1085.35871187444
"1301","A330015K06Rik",767.898013119438,743.641198473492,705.155388124447,722.143699738462,447.10059972191,445.692717022807,376.709777606065,1196.12226936617
"1302","A330023F24Rik",849.730975010155,807.793801027286,783.515219211014,809.219940000145,350.4525407332,553.954406450933,640.247551767932,763.886827290496
"1303","A330032B11Rik",935.570258541287,927.490398774664,746.801946766178,910.136871301965,597.564818577797,698.658210675513,718.756151358836,861.972513821817
"1304","A330033J07Rik",1070.20711188727,1583.19986068281,1088.51942945054,588.994517555331,443.323565942397,439.365716573399,400.480367370611,451.494581089456
"1305","A330035P11Rik",334.132410545793,598.06279209756,704.793134468391,585.416462980989,304.739216258821,240.468029113775,256.163249036865,280.765576694729
"1306","A330040F15Rik",852.185622593979,903.353162882363,875.326454078308,892.310895573721,588.00759415846,511.683453347612,538.334581603517,789.014849353958
"1307","A330041J22Rik",903.374802463409,860.148414058727,684.007922296733,876.790465831161,383.438095827231,431.318405225856,432.963325943453,637.198335243623
"1308","A330048O09Rik",854.650576366868,565.911748482511,612.075046705686,725.686448532293,455.385062598601,380.856702139089,356.570774288189,1086.99285431862
"1309","A330049N07Rik",809.896474666204,871.277007744252,753.441937664516,862.124457477482,498.445149780341,436.984672267723,701.17007444733,576.500322676175
"1310","A330070K13Rik",555.857095108382,727.077838805085,624.802455369782,847.168453584365,404.370298824484,401.01942951972,743.562968494379,551.529564963428
"1311","A330074K22Rik",953.07212391121,910.714262136858,1186.7527781676,860.231912891931,611.904830424943,508.835116003968,768.708237687763,560.234965286882
"1312","A330076C08Rik",836.776964831471,435.180563473136,736.140276282007,1465.42465882912,484.251301504941,397.130148943859,445.570763491224,639.273585309692
"1313","A330076H08Rik",665.945411794516,641.526710775914,622.1715660753,645.808497697942,369.498514460595,409.030163944234,482.08430167511,597.043235537309
"1314","A330093E20Rik",819.61253967383,732.503127417036,750.832806065251,781.31566583593,406.029238483609,444.836400750606,800.683801700246,562.669027653731
"1315","A330102I10Rik",963.057172245367,981.303180734703,738.648824353224,981.49532211506,637.843194205361,721.254237530662,597.369821097281,945.576790660879
"1316","A3galt2",658.216659114212,921.807065353613,1381.61916721536,757.10931722841,576.829907148447,568.412811596966,528.668148172188,721.178482262652
"1317","A430005L14Rik",994.264656867471,974.847047319842,979.162436454286,908.479261859874,393.362962183957,524.389782692026,784.059117653477,968.562919968368
"1318","A430033K04Rik",952.291568703228,948.45697008547,928.427131168995,874.915684445775,683.892927529336,642.796711103925,791.32069131938,895.266789478362
"1319","A430035B10Rik",478.675705460304,715.211308855563,842.606603576555,734.839337709858,413.188782422094,401.152355473164,441.391856545877,494.315919027668
"1320","A430057M04Rik",777.769962228057,796.20804284124,816.977294384355,591.151567249382,498.928011273764,454.511220543498,594.971756924445,453.864798443093
"1321","A430078I02Rik",469.919666638684,880.318720915414,825.526189937911,1020.02147623165,486.733514360798,477.282021738852,746.043716492046,579.867537380842
"1322","A430088P11Rik",504.082202590721,944.523788643897,722.807741428958,841.074969333335,467.441011841606,462.875620809027,402.057807129776,642.209366632398
"1323","A430089I19Rik",880.70985450665,1001.21201479268,659.860931907166,779.701157609618,370.733427241446,366.781099857573,343.056135029001,579.638162765671
"1324","A430090L17Rik",798.711836490965,880.337037228227,881.561927453486,822.836934094311,468.003702508737,482.762963601045,570.883545658897,629.260393448412
"1325","A430093F15Rik",670.135772102174,912.19715843727,516.392827439515,752.596791181568,479.23690809192,452.074119550678,504.526292107693,482.466910292229
"1326","A4galt",830.06715291719,976.328547385226,947.99339341831,680.825056003641,553.925186276751,764.62088861813,580.146388440333,609.516910928538
"1327","A4gnt",488.686005270678,747.01405408763,734.104284438297,517.973291022364,451.5715651096,361.203114575194,591.533887542523,651.274818800102
"1328","A530006G24Rik",954.578409393664,1508.6972541423,739.112552389505,854.373298714083,426.381137849695,417.620300226982,456.008516393194,664.827360397007
"1329","A530013C23Rik",945.500009312269,960.082518248435,1009.23222379924,890.307500475976,571.117106581877,574.673043004712,542.865954441806,840.756339611289
"1330","A530016L24Rik",946.027888748545,811.912841901935,651.699048991856,471.346690725106,351.863544420986,348.146956077009,390.2901649506,1019.25650557384
"1331","A530021J07Rik",838.265272372769,751.354878766868,688.835167685222,1422.751105867,390.797630165477,384.986492182244,380.093875877884,383.355553641563
"1332","A530032D15Rik",864.573500882787,867.280234507439,835.594321478374,563.74979832485,421.134052297961,416.918955658959,770.229490413847,576.221780202602
"1333","A530046M15Rik",503.148518217931,665.891143943626,604.893210104533,596.628439324092,293.616611122212,345.319793349371,469.955307227981,821.195829425055
"1334","A530053G22Rik",410.727481708172,633.926290654706,893.337782220782,1434.23717921861,431.657903623788,446.029670881989,530.701586683168,808.496682421186
"1335","A530058N18Rik",804.044917371681,943.595851712118,856.773303737404,922.781318476145,641.456683275276,513.677085645376,542.917536199718,847.459613843045
"1336","A530064D06Rik",858.186842179983,965.661897155183,652.221990063082,762.027115289817,462.249769154738,457.640530862746,420.292569346354,577.267797278306
"1337","A530065N20Rik",533.307385372512,596.606918975096,773.17231261147,1370.79903494817,575.56940244981,380.131631955489,435.166729526164,662.835813115426
"1338","A530072M11Rik",835.979602354615,788.374218980337,769.82380136075,614.940099890603,490.280436675325,546.42349907361,608.098858021047,447.018085128827
"1339","A530088E08Rik",983.756247617701,864.098731392522,914.571540930726,699.55931914204,533.909289534325,503.331720049532,543.312423017059,608.721306772598
"1340","A630001G21Rik",852.032442300282,465.864317156775,808.112598684177,814.416154754172,466.555752440903,384.268737922029,587.181539217079,607.195514620527
"1341","A630010A05Rik",1186.68190454669,1105.28104542976,955.338873941497,1078.95772086297,537.589251557893,543.36323972104,1067.29977411619,870.617669404838
"1342","A630012P03Rik",606.184805785399,561.814487338644,790.058866534468,761.007259819791,461.372913265561,367.202150297354,422.207725740368,1221.42458545537
"1343","A630019I02Rik",1460.05820076341,752.976054245052,837.117086289844,1074.05424248945,412.035785229389,408.044780949569,360.99357181241,1119.06405116761
"1344","A630023A22Rik",845.479946291304,619.883652098836,706.542051451773,557.799284551474,356.507338881412,349.674972527095,421.296799767121,629.843526819676
"1345","A630023P12Rik",1370.89646243236,960.193710954309,869.847293351886,847.386907533196,483.419357887331,603.678398728391,450.362048153989,585.155732787341
"1346","A630072M18Rik",945.024016948593,875.960056781974,792.539052662855,899.4007464262,613.45505888966,547.891098669878,682.068296162273,850.558857845738
"1347","A630073D07Rik",1120.21941907363,460.23040911294,806.049148509212,638.529847645019,464.650215264352,469.054877785957,573.953837631335,803.938834080747
"1348","A630076J17Rik",882.437270880914,1441.67960157843,673.022399076507,672.074472765044,442.896738604313,437.670768281639,373.25609128237,596.956782171852
"1349","A630089N07Rik",889.607538371969,845.992282445205,827.389528118406,856.560749728649,456.356668351779,522.722468645044,477.210428263633,809.575182006126
"1350","A630095N17Rik",1608.22215403312,761.898954175535,1182.69406012919,1472.37127180635,676.941127347855,671.468979318039,616.672078108324,688.97482147091
"1351","A730004F24Rik",567.24100013133,1736.30758685076,1008.50673434034,1169.59774716582,616.163282275655,621.352667584385,698.75796896922,1110.7365580658
"1352","A730006G06Rik",955.407252527167,971.027038236689,601.740124189264,589.69524585784,456.967433087469,449.907967320187,444.905479772385,672.594073057868
"1353","A730017L22Rik",766.437602930075,711.994063877316,703.412233380154,717.718860179281,398.396314688128,227.950126748553,654.978732896309,406.979553475353
"1354","A730018C14Rik",852.550447250494,882.940022325665,1066.28961962004,689.255759978909,422.731557208637,418.510391555259,763.466845396315,570.745616634821
"1355","A730020E08Rik",713.520726397182,953.865076996335,941.966842863397,965.226695680206,571.199145483743,493.875378473341,725.575727318315,723.026036747752
"1356","A730020M07Rik",992.14899950988,760.334061162014,908.560304910998,1020.88574002425,723.87211933974,714.167050996275,644.260725163166,661.883723885514
"1357","A730036I17Rik",609.588670541153,1640.59140915347,824.166903393587,945.007980587353,455.154514938437,452.703540211112,527.958153659286,655.632423802345
"1358","A730043L09Rik",1507.59102647688,913.408892690414,880.91932718026,436.445740249063,460.608038725514,456.402189514479,784.195656393293,591.741490953895
"1359","A730046J19Rik",966.799113971921,519.292139325805,735.085988764824,477.262100411896,380.604496012594,373.082000903332,423.427759698453,652.853250663625
"1360","A730056A06Rik",980.382895868622,921.720014844774,891.550817117993,864.660791227635,396.328053984244,461.681922664006,639.903926419271,591.218711656401
"1361","A730063M14Rik",714.64055450784,688.370535357411,854.409145274751,555.367508927608,559.896063205576,315.600133553432,377.687823284463,518.632109526563
"1362","A730082K24Rik",672.767731540591,772.64694011084,1215.72468814269,1501.26830077755,669.712599351402,663.529652754711,602.097353959308,718.707640877615
"1363","A730085K08Rik",762.259110801851,830.425511148637,702.892095934821,1258.58569753561,622.977219599186,650.09366590642,772.381082949233,731.502483350578
"1364","A730090N16Rik",917.611665573218,624.615326929181,989.843265836815,871.412738294921,484.151124096542,467.279476373435,595.461791637841,604.868217701581
"1365","A830009L08Rik",767.155513591182,833.57217947888,792.690913475008,809.271390582941,582.346876463059,564.444161901238,718.364512144626,799.792189623268
"1366","A830011K09Rik",721.505303103512,559.066095368533,694.486396380046,723.93752206024,343.647264960841,236.577790036752,323.274187561469,290.005644396998
"1367","A830018L16Rik",882.422281261611,824.010171957834,815.644547765566,841.983621610427,547.837957574762,553.671219705031,514.233780180445,647.282925380987
"1368","A830019L24Rik",977.420252085812,868.390627156974,868.487862638617,903.809654809217,582.669162805703,568.914691042444,618.53908071589,601.7950370647
"1369","A830029E22Rik",852.15409332955,657.707131266022,844.787572480799,887.706362797448,702.031923998002,632.893084345779,605.677849544333,714.068629439196
"1370","A830052D11Rik",1377.62070187628,1000.32349890297,837.457788429802,936.682214342304,664.76495064012,540.204442446178,483.425302523704,947.984928246828
"1371","A830082K12Rik",896.886897466286,834.742282154891,834.133876441402,857.722320298114,604.11505365618,649.853523984903,643.564851364616,779.620332594315
"1372","A830082N09Rik",811.204113535172,789.908094789012,647.65659664194,774.594702598196,594.041864855604,467.926300544202,608.503222160562,926.680210925377
"1373","A930001A20Rik",611.779607382658,1272.81353030611,1176.99719185233,707.796837839643,453.537763244919,445.738506272704,665.259470118701,442.743898604926
"1374","A930001C03Rik",968.859902679524,924.955768085613,868.15447744631,922.439715221383,426.206428625972,423.175856617916,400.364064782919,410.46334527911
"1375","A930002C04Rik",892.164680565096,879.084498280275,896.950354316544,929.152979323256,536.187526784724,485.383638612257,659.797111161835,624.876956296063
"1376","A930003A15Rik",556.874486628754,1600.89004408375,828.562453999667,600.858892595447,437.927492042307,437.000983599832,515.108333806847,1151.25401631598
"1377","A930003O13Rik",805.315500656095,859.921496424003,772.075696066401,859.53943206533,434.122535629123,430.926293426707,572.104714408219,812.690010432081
"1378","A930004D18Rik",1324.72898199666,689.914869993593,809.710674494311,796.721063442577,486.466704560817,435.507091075129,543.483613977247,632.529454811404
"1379","A930005H10Rik",775.059466131625,756.196596313417,625.054770716342,701.50041986198,454.075784430486,272.803158530994,468.191099238786,512.547310712185
"1380","A930006I01Rik",441.732696147134,520.530853837511,621.558432903606,621.116588509943,375.261194236114,371.991729792712,535.275918906165,548.471508610378
"1381","A930006K02Rik",898.517158403917,875.180854852973,507.242270086881,875.442426461317,464.428724695742,485.485355644438,487.735082267438,778.015413960895
"1382","A930007I19Rik",821.99046271761,734.256813935659,750.041734876944,705.259270703442,378.161477825469,361.991907218782,271.717278724462,730.454868249972
"1383","A930009A15Rik",1540.38449141848,569.86301947943,755.047823353071,795.266139086619,601.082775946832,530.743255348025,850.950942377504,801.069653496733
"1384","A930012L18Rik",935.320998033587,906.746081691189,736.603185682258,863.743819488847,528.824577918348,550.992399653977,722.420585270673,723.481854479132
"1385","A930015D03Rik",858.949477160074,863.227786195311,836.877800135821,860.993762322473,582.086003048989,590.996651869084,686.927416673395,811.769343604365
"1386","A930016O22Rik",1024.49716742291,926.561788083984,849.166207449098,772.587758460728,580.947406076298,499.341681769959,737.409952782676,606.356618656359
"1387","A930018P22Rik",538.226211677108,1528.32829910106,645.417662306269,1114.24307278892,478.436505910056,474.01613762257,446.551558996067,554.541755070196
"1388","A930019D19Rik",1046.18035168543,813.05334308064,606.033646898078,664.185255744779,456.145032494555,462.467471504167,588.89390083072,1381.91829728608
"1389","A930024E05Rik",756.686085206437,767.109060875011,803.364592594629,794.117564382256,376.987976005609,443.785981574498,530.980843210869,598.157991454298
"1390","A930031H19Rik",1749.67959749466,838.678307037259,857.153173961825,979.385332651706,430.307125688948,433.086538257517,540.302066778357,772.079380437789
"1391","A930033H14Rik",669.892645420253,464.797014292114,626.178042046825,619.069691692004,472.861883878286,279.430463947588,374.787164103478,434.133542075479
"1392","A930041C12Rik",716.141593497466,950.630936645816,1404.81202022096,659.769752878598,442.71722347052,402.069983108541,689.936632351036,511.404855070055
"1393","AA387883",907.739824199021,892.194802854056,899.522009785614,1162.21059377726,601.810999726111,539.902036538975,535.630691607672,678.426465462471
"1394","AA388235",631.219002361074,834.098942770755,853.930099820218,927.664147759954,561.791988821462,584.576896129609,716.5893334317,769.78711907402
"1395","AA465934",900.860365811491,815.236153716433,749.147855149138,837.849753178323,575.832289502541,397.840564109817,680.14505749883,558.701041900456
"1396","AA467197",834.850342498478,457.974630613126,630.569105512788,745.435188609622,443.295558384399,439.859028889765,483.997848951965,531.47391019555
"1397","AA545190",1194.32541550025,593.444041867833,953.469482317562,1084.49532169179,468.189554938808,482.660667213428,615.080423261383,865.405000036698
"1398","AA792892",1172.41469904683,741.100158818032,934.930865790631,1072.37433169112,484.617445840313,497.303863665767,1060.52426217197,853.495741308913
"1399","AA986860",942.01958743396,858.329149976306,570.980561571703,676.029128839909,552.066396201895,467.623977575379,446.949646834658,1070.02820532457
"1400","AB124611",777.344052710585,622.439052158126,902.925017108255,665.89151423257,520.509881188527,469.824835486899,766.25873916799,869.819871388667
"1401","AF067061",941.665975989109,1055.28671487296,721.964876103893,840.048092679597,326.906649250904,329.115452892959,432.961411711559,643.49665992741
"1402","AF067063",1032.2338098272,1137.91266697063,810.101773510712,931.920827915095,428.833163958587,422.984744267695,501.826790630152,729.288743500355
"1403","AF366264",999.605189677576,1559.51576955888,774.115450433794,894.738948303529,363.95875127421,368.062317217426,468.946061351154,691.796233271547
"1404","AI115009",826.97650799485,796.561405168816,1435.9675317444,696.034095856311,467.177654517171,462.312128895989,645.746969628809,774.34669523299
"1405","AI182371",473.007870756309,1717.67919484525,1258.41288744917,986.2782959598,538.990052495996,376.217079689363,614.755828715253,693.452571442168
"1406","AI197445",787.776662384858,707.513303836199,908.429184143636,510.973972469007,582.791331601816,497.517107215252,585.469717988367,721.546681652302
"1407","AI314278",1090.36296080538,411.764811969117,769.212668246815,563.295636349141,338.60349733378,348.826449466967,326.764459489154,688.830418324078
"1408","AI413582",1016.21910620377,722.941148678442,657.384008908716,704.762466534583,698.544249874695,529.704594014571,697.537400882231,800.882650218156
"1409","AI427809",1592.12628485374,1085.55182748146,789.928859742951,894.078592201755,744.808684709684,737.951179085922,693.389791024639,709.101696499338
"1410","AI429214",902.234740618569,862.833830372452,855.730404588756,853.271302071946,504.483070589563,421.750449878954,668.723991714676,424.246993077117
"1411","AI463170",834.034950783736,560.221214205098,628.954367635262,739.411853614197,456.066271606809,452.509686238278,708.204857670433,555.318667850458
"1412","AI467606",730.75664215808,474.496231844637,547.683916365111,645.416747704241,529.034734322174,417.932714489746,392.574100770836,451.384520199886
"1413","AI504432",929.457801788297,899.79917236735,881.827857681408,885.018334079835,677.734385202646,607.79194807949,620.636751708304,723.008651342196
"1414","AI506816",707.27230627677,877.495847866775,887.872542983583,852.374568927302,435.721601207714,473.261923635349,683.481581663298,742.533351737146
"1415","AI507597",928.755489848797,1318.70154709179,718.232797326468,1362.93016711631,518.024047944041,512.608186041466,469.296163228935,640.340746818278
"1416","AI593442",938.364976370992,887.351842963252,560.905034338604,822.50913034996,541.246569524964,376.664982420139,681.028057251539,423.156343019183
"1417","AI597479",911.363974652013,870.619495695817,947.863401801945,873.174151397831,457.604840823895,452.325746797741,580.617386544829,743.244205700837
"1418","AI606473",932.346947904676,1585.68342359563,694.403796283173,821.629554025844,269.57138411568,277.526988667832,385.813797084059,610.834250281721
"1419","AI646519",936.746241370386,1053.17259121909,724.753317592089,838.401283356732,532.545875217145,527.758968931209,490.855044620703,643.36098905528
"1420","AI661453",620.217606701147,853.067285416844,755.544732076755,663.624872103409,402.453694468945,562.528889665265,425.426558485001,344.757357410477
"1421","AI662270",682.062276049198,883.29972766488,846.977050683917,556.813587691742,539.231439708897,419.823998110864,510.965263885997,517.865572192232
"1422","AI837181",523.494102789644,779.688738050324,642.160432931391,785.344190788254,357.4057478494,470.249397430172,555.792580465815,717.135106338544
"1423","AI839979",747.262990601201,892.314056511734,889.503289534295,836.858847142297,513.596319877816,428.383121876606,404.179023048567,431.122167522711
"1424","AI847159",1487.82703796025,811.394108463109,755.020951871727,876.673177852667,512.176720244508,506.953522881231,473.738067887707,545.731743354244
"1425","AI854703",911.050821012543,854.801774144346,1259.72774836398,948.10555524553,457.78461766162,495.27570667704,783.284968428987,532.578809361494
"1426","AI987944",1032.95876258062,920.62245868021,973.664390861327,983.019475916415,526.551063595109,707.907750296961,696.613194039616,816.043012011063
"1427","AU015791",942.399628389316,1486.60918627114,728.090707123308,842.405600310538,427.988159679027,416.399465235318,432.881929082842,647.589610030986
"1428","AU015836",945.599220065387,529.658712093375,724.030536416115,842.32458495351,444.788380263469,439.685002524225,398.13426721472,645.170543821017
"1429","AU016765",1118.59235011033,694.504760703723,983.191963739973,1018.23464308478,505.210907369429,503.25587210616,584.251934507043,687.120264907585
"1430","AU018091",862.967592647747,1252.14257045192,660.733571203082,1348.36064969136,477.388423447062,473.328632183784,440.080777030327,713.775295182475
"1431","AU019990",951.55300433515,1403.30973230195,1327.44046955834,378.180069337125,397.761492514562,522.953753917821,420.762029741546,618.437091535975
"1432","AU021063",898.653432237921,792.143545315977,690.178148666554,805.254877877937,536.799796301758,532.427134094862,497.507649094391,611.035183669023
"1433","AU021092",888.074289565212,865.290588940074,1101.9267050242,456.92405407802,522.884856286542,748.633696412766,479.818860250394,596.850559835584
"1434","AU022252",749.560838961163,704.166832342088,694.324220799912,588.496404321529,366.693730627381,454.700249936039,540.377003380714,479.08609076443
"1435","AU022751",682.596481100411,840.500067146227,1056.84736349433,731.354250889685,400.216364089678,427.937201880482,423.226644484736,801.515226590558
"1436","AU022754",685.533796878772,414.83517299223,968.606281816604,518.465213974004,386.10078465551,306.054735077567,348.029473807216,714.48890887082
"1437","AU022793",959.94211929575,536.165804281177,733.331228694845,700.443899108951,501.805352937322,334.116693598367,380.253447798433,573.189967786435
"1438","AU023762",862.096925035232,844.659617714085,824.233317505519,834.895964346358,489.970209070514,612.727892698391,658.637114584622,1214.99016559862
"1439","AU040320",862.403276926015,840.85158869815,818.561384971478,845.942406580856,346.403051296959,386.348277663938,613.116317898105,721.575615597524
"1440","AU040972",1036.70830425306,631.2891630953,867.486543566163,623.394520039296,610.904304594386,528.20962179384,794.356532601452,647.905264760103
"1441","AU041133",872.057169432436,956.910591838385,927.494197566313,886.224046570724,609.252205804076,605.112982161431,639.359093895426,890.394406415887
"1442","AV039307",576.87936137198,617.514976126821,601.279076993759,464.410239212689,328.68002181643,221.010794832206,150.545028066692,322.692239631725
"1443","AV064505",1184.05897059827,659.371618028584,950.640380999818,1698.50000318611,506.749769650154,517.67266985677,635.776127622212,865.604245082971
"1444","AV320801",1128.44865474904,1235.04485660195,902.706140715224,1022.8674164415,484.335289623978,488.641156005739,589.730137538527,819.95951597324
"1445","AW011738",966.710884832913,925.13489757643,1127.8430685267,880.878045358727,495.87153771805,632.362783246504,632.598184916651,814.41993837615
"1446","AW046200",563.461630195416,871.191644024546,478.16880114407,864.506818739991,461.509804560264,573.006211210682,676.187495109177,692.952925745552
"1447","AW112010",1000.99137045977,852.873062958386,777.910617089082,895.805283445539,458.210674262697,671.185115434956,468.717957995666,694.208118527574
"1448","AW146154",947.11834128183,870.062298089238,804.817619498715,739.365380281295,650.070459360816,633.78631894107,800.351243552415,856.485864123558
"1449","AW209491",838.981118209518,863.978758456949,724.583450404071,852.18138554719,331.538308483542,509.023051640353,596.829601924378,779.309743034546
"1450","AW495222",621.499217212234,836.242479589634,682.647123284668,1027.71069909519,473.58210774468,492.326006106389,474.394928501444,745.899115688801
"1451","AW549877",880.67464168155,812.0460963481,708.686241607171,825.427699293966,447.685035233618,487.117699172427,652.69612808065,723.366267441513
"1452","AW551984",1691.90541236725,811.839463297562,992.348467328449,1435.87075481521,729.288490721904,664.090186472598,600.327047254105,1077.43592866146
"1453","AW554918",859.336635771969,809.625649696254,787.234559804323,812.08410687022,493.44708779886,511.650015497961,639.155487393833,694.576961084814
"1454","AY074887",551.395615746962,825.751685629493,591.961174149365,1274.11637373038,393.102603797611,390.933107244527,695.966496127326,426.932600708848
"1455","AY358078",522.719479098097,1025.34170558822,749.28283007391,597.508876666695,349.812591362956,355.303991088879,468.174989190562,690.01786296781
"1456","AY512915",566.528794671478,857.022181283898,729.121877757534,1439.67875281412,556.954453510533,415.895594026754,446.864556000265,651.446981819337
"1457","AY512931",977.688401438184,803.488531154292,754.20401334552,876.504669546111,491.886937717868,486.65140132581,429.516340092289,670.417261351533
"1458","AY702103",805.473092748598,764.820747220331,606.495850354791,715.150641836259,440.485661089932,435.940304435625,628.215191308473,531.351326652582
"1459","AY761184",921.291515399338,1036.94477702726,697.030265093068,818.411861386689,360.871661404445,352.996466611487,396.42756093329,616.25779921426
"1460","AY761185",895.340323663526,1012.50726607579,674.891326843733,793.815711950577,330.414584626107,322.569776367403,382.583484777441,595.693862779069
"1461","Aaas",1036.24452634752,937.789892995984,986.790942368089,828.401263037966,521.144409721794,669.235496367397,803.842969663135,857.643317305702
"1462","Aacs",1028.7724522077,735.900235222145,882.594664333196,679.035867130498,521.005566111038,474.59033889758,584.975473565144,797.117353752266
"1463","Aadac",1431.40556623229,831.665662680853,1187.99330256374,1945.37119480743,743.021535904869,753.29356077041,854.152141285623,1096.38330237921
"1464","Aadacl2",1052.29620831587,759.910947852735,818.168008993091,945.877998600011,369.828933701845,378.770217576417,500.790839904934,734.275136581125
"1465","Aadacl3",901.77621198786,1630.19645331119,674.87433454388,796.843770502463,385.118888423832,381.35388087621,334.48741926966,594.195161674008
"1466","Aadacl4",962.631975526252,512.730735203953,744.308586104689,860.990143731135,425.639726167694,414.163993598016,448.853515069936,664.058446781242
"1467","Aadat",481.907166992648,723.835162247156,603.920995701657,723.960928529047,397.453980396687,394.661656883463,372.809498887309,517.135842352327
"1468","Aagab",873.432963535339,825.559597074225,796.832385441529,835.96313432063,488.070632636399,435.652123428587,453.827251538205,687.063818649528
