"","p_val_adj","gene","diffexpressed","celltype"
"5956",0.0608807307950235,"Sesn3","NO","DLH"
"5957",0.0610575938470136,"Dusp10","NO","DLH"
"5958",0.0618225308639633,"Pfkfb2","NO","DLH"
"5959",0.063096817056159,"Ctsd","NO","DLH"
"5960",0.0635351762527864,"Wac","NO","DLH"
"5961",0.0637836427466011,"Map3k4","NO","DLH"
"5962",0.0647000661221749,"Arsk","NO","DLH"
"5963",0.064888568610289,"Dhrs3","NO","DLH"
"5964",0.0669125796923217,"S100g","NO","DLH"
"5965",0.0671165159802892,"Cd81","NO","DLH"
"5966",0.0672646374155449,"Slc25a17","NO","DLH"
"5967",0.0684582206613431,"Fbxo42","NO","DLH"
"5968",0.069635089498728,"Zyx","NO","DLH"
"5969",0.0699586490770501,"Parp8","NO","DLH"
"5970",0.0700069770923219,"Ino80","NO","DLH"
"5971",0.0700522388950762,"Igfbp3","NO","DLH"
"5972",0.0716343063072268,"Lrch3","NO","DLH"
"5973",0.0725622318352766,"Gpat4","NO","DLH"
"5974",0.0737836961967206,"Tsc22d3","NO","DLH"
"5975",0.0747393238751789,"Nfatc2","NO","DLH"
"5976",0.0755577756218291,"Aldh2","NO","DLH"
"5977",0.0758042710884605,"Banp","NO","DLH"
"5978",0.0760669435294217,"Igfbp4","NO","DLH"
"5979",0.0777300464417557,"Mon2","NO","DLH"
"5980",0.0778322768669374,"Atp1a1","NO","DLH"
"5981",0.0779791195161097,"6720427I07Rik","NO","DLH"
"5982",0.0781057055542788,"Fbp1","NO","DLH"
"5983",0.0781658040627397,"Cd46","NO","DLH"
"5984",0.078844303961303,"Ttc23","NO","DLH"
"5985",0.0815667918161353,"Jmjd1c","NO","DLH"
"5986",0.0829020493503234,"Hivep1","NO","DLH"
"5987",0.0830081297540646,"Slc23a1","NO","DLH"
"5988",0.0840684646844575,"Cdh4","NO","DLH"
"5989",0.0850239434355118,"Mindy2","NO","DLH"
"5990",0.0862630325725051,"Zbtb4","NO","DLH"
"5991",0.0915244113694171,"Mrpl18","NO","DLH"
"5992",0.0925866228573131,"Them7","NO","DLH"
"5993",0.0927178659668312,"Prrc2b","NO","DLH"
"5994",0.0927422761381744,"Prkg1","NO","DLH"
"5995",0.0933557515657513,"Aak1","NO","DLH"
"5996",0.0946721431782736,"Casp7","NO","DLH"
"5997",0.0952631332563631,"Uevld","NO","DLH"
"5998",0.101378980685346,"Cndp2","NO","DLH"
"5999",0.102437015719272,"Tmsb4x","NO","DLH"
"6000",0.102859427356319,"Trpv4","NO","DLH"
"6001",0.103004955472324,"Pls3","NO","DLH"
"6002",0.103164011082525,"Rhpn2","NO","DLH"
"6003",0.104102364573511,"Ehd4","NO","DLH"
"6004",0.1048303549632,"Krt18","NO","DLH"
"6005",0.10492608431605,"Tent4a","NO","DLH"
"6006",0.110734432684049,"Rplp1","NO","DLH"
"6007",0.110762851838225,"Klhl24","NO","DLH"
"6008",0.112304316564639,"Morf4l2","NO","DLH"
"6009",0.11230611856627,"Ndufb9","NO","DLH"
"6010",0.113699386670203,"Uqcrh","NO","DLH"
"6011",0.114342325942435,"Anks1","NO","DLH"
"6012",0.114427123777661,"Gm4924","NO","DLH"
"6013",0.115497255850875,"Eif3j1","NO","DLH"
"6014",0.116187042382144,"Gak","NO","DLH"
"6015",0.11771047237122,"Tnks2","NO","DLH"
"6016",0.118275118754807,"Ndufb8","NO","DLH"
"6017",0.119598951773998,"Numb","NO","DLH"
"6018",0.120324070267481,"Nup153","NO","DLH"
"6019",0.124456442506757,"Lemd3","NO","DLH"
"6020",0.124930777771502,"Mapkapk2","NO","DLH"
"6021",0.12493538103921,"Cttnbp2nl","NO","DLH"
"6022",0.126427130492109,"Ccdc88c","NO","DLH"
"6023",0.126432122767931,"Gm1976","NO","DLH"
"6024",0.126846366891311,"Rbms3","NO","DLH"
"6025",0.127595810096579,"Ccn2","NO","DLH"
"6026",0.129531903620344,"Samd8","NO","DLH"
"6027",0.130049306968255,"Ptch1","NO","DLH"
"6028",0.13024591090699,"Rela","NO","DLH"
"6029",0.132765628395741,"Cltc","NO","DLH"
"6030",0.133642493263575,"Csnk1d","NO","DLH"
"6031",0.136511167348753,"Pfkfb3","NO","DLH"
"6032",0.137291793647633,"Efcab7","NO","DLH"
"6033",0.13920408629413,"Lrig1","NO","DLH"
"6034",0.14265977371241,"Pecr","NO","DLH"
"6035",0.144375093956109,"Ppa2","NO","DLH"
"6036",0.144806359876431,"Phyhipl","NO","DLH"
"6037",0.145080877164639,"Stxbp3","NO","DLH"
"6038",0.14869533078922,"Ppp4r3a","NO","DLH"
"6039",0.149608959407055,"Rps15a","NO","DLH"
"6040",0.152166888800943,"Auh","NO","DLH"
"6041",0.152365202185751,"Ubr4","NO","DLH"
"6042",0.153522262749267,"Tbl1xr1","NO","DLH"
"6043",0.157201154322769,"Pias2","NO","DLH"
"6044",0.157260421315959,"Cpeb3","NO","DLH"
"6045",0.161627827771868,"Idh1","NO","DLH"
"6046",0.161910680457503,"Ldhb","NO","DLH"
"6047",0.162216860164986,"Cdkn1b","NO","DLH"
"6048",0.162556757184407,"Fam53b","NO","DLH"
"6049",0.164069868662915,"Mboat7","NO","DLH"
"6050",0.164213972692572,"Gna13","NO","DLH"
"6051",0.1670994054248,"Hmgcs1","NO","DLH"
"6052",0.168326102952862,"Spin1","NO","DLH"
"6053",0.172291580965866,"Slc3a1","NO","DLH"
"6054",0.178195934708395,"Piezo1","NO","DLH"
"6055",0.18613409946329,"Plcb4","NO","DLH"
"6056",0.186771707237414,"Dlst","NO","DLH"
"6057",0.188426444902062,"Ilf3","NO","DLH"
"6058",0.196206053282649,"Ndufa1","NO","DLH"
"6059",0.196627725439498,"Kmt5b","NO","DLH"
"6060",0.197142447701417,"Pkhd1","NO","DLH"
"6061",0.19784619350893,"Tmem176a","NO","DLH"
"6062",0.206023542451856,"Rpl19","NO","DLH"
"6063",0.207215851602202,"Lats2","NO","DLH"
"6064",0.207231516620394,"Catsper4","NO","DLH"
"6065",0.210213483828137,"Prr14l","NO","DLH"
"6066",0.210760456347228,"Abca13","NO","DLH"
"6067",0.215853185077849,"Sord","NO","DLH"
"6068",0.21666075180593,"Rpl17","NO","DLH"
"6069",0.218742721386695,"Tmem256","NO","DLH"
"6070",0.218987803095512,"Ttc8","NO","DLH"
"6071",0.219432396155704,"Mgp","NO","DLH"
"6072",0.220053113674485,"Pantr2","NO","DLH"
"6073",0.230566328685129,"Utrn","NO","DLH"
"6074",0.230724041761767,"Pcmtd2","NO","DLH"
"6075",0.231569558191318,"Sod3","NO","DLH"
"6076",0.231922053446321,"Uap1","NO","DLH"
"6077",0.235215916598717,"Pogz","NO","DLH"
"6078",0.238874728919299,"Ctnnd1","NO","DLH"
"6079",0.240191914640673,"Mthfd1","NO","DLH"
"6080",0.240945581680167,"Itga9","NO","DLH"
"6081",0.242627242625628,"Jazf1","NO","DLH"
"6082",0.242937549491043,"Pts","NO","DLH"
"6083",0.244790646005227,"9130019P16Rik","NO","DLH"
"6084",0.246916351626328,"Cep170b","NO","DLH"
"6085",0.249745533395001,"Cd63","NO","DLH"
"6086",0.258917772599404,"Kcnj1","NO","DLH"
"6087",0.264292845057389,"Zfp7","NO","DLH"
"6088",0.264640774355186,"Ubr2","NO","DLH"
"6089",0.264859313521415,"Rpl7a","NO","DLH"
"6090",0.269344800806905,"Cpeb4","NO","DLH"
"6091",0.270293240024618,"Tpm3","NO","DLH"
"6092",0.275601124968889,"Cutal","NO","DLH"
"6093",0.275797135852736,"Gsk3b","NO","DLH"
"6094",0.27865887366298,"Fmo1","NO","DLH"
"6095",0.280503868464443,"Stim1","NO","DLH"
"6096",0.280707846850124,"Gpc6","NO","DLH"
"6097",0.28098953879765,"Mpp5","NO","DLH"
"6098",0.281642922773086,"Kat6a","NO","DLH"
"6099",0.291394261620312,"Lyn","NO","DLH"
"6100",0.292171079836592,"Trip12","NO","DLH"
"6101",0.298747423156721,"Taf1","NO","DLH"
"6102",0.299046649605643,"Rpl18","NO","DLH"
"6103",0.301397094554551,"Ldlrap1","NO","DLH"
"6104",0.307312263153877,"Cdk6","NO","DLH"
"6105",0.307835513394189,"Mblac2","NO","DLH"
"6106",0.310633894047098,"Spindoc","NO","DLH"
"6107",0.31140046955236,"Mia3","NO","DLH"
"6108",0.31214611731195,"Tmem19","NO","DLH"
"6109",0.316086293253951,"Vav3","NO","DLH"
"6110",0.325612844617021,"Wdr45b","NO","DLH"
"6111",0.330502893908528,"Mapk14","NO","DLH"
"6112",0.333842382023016,"Mgrn1","NO","DLH"
"6113",0.341724420514724,"Rpl21","NO","DLH"
"6114",0.346530345146165,"Ppard","NO","DLH"
"6115",0.34665017758278,"Nedd4l","NO","DLH"
"6116",0.347517620688739,"E130308A19Rik","NO","DLH"
"6117",0.348310225300965,"Mtdh","NO","DLH"
"6118",0.350446166928131,"Cox8a","NO","DLH"
"6119",0.354794372857243,"Suco","NO","DLH"
"6120",0.356291078703765,"Phf2","NO","DLH"
"6121",0.380929455905083,"Micos13","NO","DLH"
"6122",0.380929461509093,"Pth1r","NO","DLH"
"6123",0.384320058373152,"Kmt2e","NO","DLH"
"6124",0.386099380119602,"Arl15","NO","DLH"
"6125",0.38637773495251,"Abat","NO","DLH"
"6126",0.390413330018804,"Rpl12","NO","DLH"
"6127",0.395091722121367,"Slc12a4","NO","DLH"
"6128",0.398462808224971,"Rpl41","NO","DLH"
"6129",0.399453915776511,"Mcu","NO","DLH"
"6130",0.41691484993794,"Nudt12","NO","DLH"
"6131",0.424346942266726,"Mllt11","NO","DLH"
"6132",0.426063219136847,"Mif","NO","DLH"
"6133",0.432962526765283,"Pspc1","NO","DLH"
"6134",0.437943720182987,"Tmem59","NO","DLH"
"6135",0.440029798907243,"Rnf144a","NO","DLH"
"6136",0.441594111468678,"Gm41496","NO","DLH"
"6137",0.443317067541795,"Me3","NO","DLH"
"6138",0.447903343703798,"Ar","NO","DLH"
"6139",0.448347210123676,"Slc41a2","NO","DLH"
"6140",0.453412185785789,"Psmd5","NO","DLH"
"6141",0.457575756771284,"Tapt1","NO","DLH"
"6142",0.460787125789379,"Pex7","NO","DLH"
"6143",0.46281858004874,"Lpin2","NO","DLH"
"6144",0.475232296199004,"Naa15","NO","DLH"
"6145",0.480655833312629,"Gpd1l","NO","DLH"
"6146",0.48414712820777,"Tarbp1","NO","DLH"
"6147",0.48818935520436,"Ube2e1","NO","DLH"
"6148",0.496056812812026,"9430091E24Rik","NO","DLH"
"6149",0.523108085522144,"Midn","NO","DLH"
"6150",0.523197229336144,"Pum1","NO","DLH"
"6151",0.526850536905762,"Cys1","NO","DLH"
"6152",0.533311835300568,"Inpp5a","NO","DLH"
"6153",0.546715018055105,"Ccn1","NO","DLH"
"6154",0.559312607405522,"Tcaf1","NO","DLH"
"6155",0.563666515781091,"Picalm","NO","DLH"
"6156",0.574572718428778,"Supt6","NO","DLH"
"6157",0.584225921183411,"Galnt3","NO","DLH"
"6158",0.587273227435115,"Srebf2","NO","DLH"
"6159",0.606257354965355,"Chd1","NO","DLH"
"6160",0.615135601491048,"Naa60","NO","DLH"
"6161",0.619310173529225,"Serinc2","NO","DLH"
"6162",0.641601687430809,"Rbm5","NO","DLH"
"6163",0.644885547166,"Srrm2","NO","DLH"
"6164",0.659348472044531,"Zbtb2","NO","DLH"
"6165",0.659947573725332,"Fam3c","NO","DLH"
"6166",0.662421817657239,"Elf2","NO","DLH"
"6167",0.664007080308714,"Ap3s1","NO","DLH"
"6168",0.664027081222782,"Kirrel","NO","DLH"
"6169",0.670865412543519,"Pum2","NO","DLH"
"6170",0.674994381671241,"Rnf11","NO","DLH"
"6171",0.683171061738581,"Ccnd3","NO","DLH"
"6172",0.686061484514663,"Lamc2","NO","DLH"
"6173",0.694690164837955,"Cmip","NO","DLH"
"6174",0.699068906062004,"Bclaf1","NO","DLH"
"6175",0.705268747845176,"Vps37b","NO","DLH"
"6176",0.721677268914462,"Fam104a","NO","DLH"
"6177",0.746165299795544,"Rapgef6","NO","DLH"
"6178",0.753265868248126,"Stxbp1","NO","DLH"
"6179",0.769463465267301,"Slc7a1","NO","DLH"
"6180",0.784781657734167,"Afdn","NO","DLH"
"6181",0.792237142297663,"Wwtr1","NO","DLH"
"6182",0.83261485910583,"Pear1","NO","DLH"
"6183",0.855302635562439,"Nfya","NO","DLH"
"6184",0.863625484866039,"Hmces","NO","DLH"
"6185",0.879914454345819,"Arid1a","NO","DLH"
"6186",0.880905808753422,"Eif4e","NO","DLH"
"6187",0.900960135175147,"S100a6","NO","DLH"
"6188",0.923414181005467,"Uncx","NO","DLH"
"6189",0.927808792950082,"Cramp1l","NO","DLH"
"6190",0.945642055729269,"Tet3","NO","DLH"
"6191",0.949372830024555,"Ptger4","NO","DLH"
"6192",0.951521438141604,"Tgfbr1","NO","DLH"
"6193",0.956440486469909,"Rnf121","NO","DLH"
"6194",0.98307422578668,"Sppl3","NO","DLH"
"6195",0.988554856674189,"Sptlc1","NO","DLH"
"6196",0.998967719321793,"Zfp948","NO","DLH"
"6197",1,"Shroom2","NO","DLH"
"6198",1,"Col4a3bp","NO","DLH"
"6199",1,"Ppme1","NO","DLH"
"6200",1,"Vopp1","NO","DLH"
"6201",1,"Zhx2","NO","DLH"
"6202",1,"Pkn1","NO","DLH"
"6203",1,"Irx3","NO","DLH"
"6204",1,"Tor1b","NO","DLH"
"6205",1,"Relb","NO","DLH"
"6206",1,"Map7","NO","DLH"
"6207",1,"Raph1","NO","DLH"
"6208",1,"Tjap1","NO","DLH"
"6209",1,"Cnksr3","NO","DLH"
"6210",1,"Pde4d","NO","DLH"
"6211",1,"Pdss1","NO","DLH"
"6212",1,"Rac1","NO","DLH"
"6213",1,"Agrn","NO","DLH"
"6214",1,"Ubl3","NO","DLH"
"6215",1,"Grhl2","NO","DLH"
"6216",1,"Entr1","NO","DLH"
"6217",1,"Rap1a","NO","DLH"
"6218",1,"Wsb2","NO","DLH"
"6219",1,"Usp6nl","NO","DLH"
"6220",1,"Rbm3","NO","DLH"
"6221",1,"Nck1","NO","DLH"
"6222",1,"Nfx1","NO","DLH"
"6223",1,"Pcsk7","NO","DLH"
"6224",1,"Ist1","NO","DLH"
"6225",1,"Chmp4b","NO","DLH"
"6226",1,"Pald1","NO","DLH"
"6227",1,"Fam222b","NO","DLH"
"6228",1,"March7","NO","DLH"
"6229",1,"Fam102b","NO","DLH"
"6230",1,"Hipk3","NO","DLH"
"6231",1,"E2f2","NO","DLH"
"6232",1,"Dnttip1","NO","DLH"
"6233",1,"Agrp","NO","DLH"
"6234",1,"Fgd4","NO","DLH"
"6235",1,"Tshz2","NO","DLH"
"6236",1,"Nsf","NO","DLH"
"6237",1,"Epc1","NO","DLH"
"6238",1,"Sptlc2","NO","DLH"
"6239",1,"Fgd6","NO","DLH"
"6240",1,"1810013L24Rik","NO","DLH"
"6241",1,"Dnm1l","NO","DLH"
"6242",1,"Lcor","NO","DLH"
"6243",1,"Llgl2","NO","DLH"
"6244",1,"Usp47","NO","DLH"
"6245",1,"Snap23","NO","DLH"
"6246",1,"Gdi1","NO","DLH"
"6247",1,"Mical3","NO","DLH"
"6248",1,"Rbbp8","NO","DLH"
"6249",1,"Zfp236","NO","DLH"
"6250",1,"Nacc1","NO","DLH"
"6251",1,"Nfat5","NO","DLH"
"6252",1,"Prkcd","NO","DLH"
"6253",1,"Nck2","NO","DLH"
"6254",1,"Pdlim7","NO","DLH"
"6255",1,"Appbp2","NO","DLH"
"6256",1,"Dhx15","NO","DLH"
"6257",1,"Casc3","NO","DLH"
"6258",1,"Myh14","NO","DLH"
"6259",1,"Tfcp2l1","NO","DLH"
"6260",1,"Carm1","NO","DLH"
"6261",1,"Zfx","NO","DLH"
"6262",1,"Eps15l1","NO","DLH"
"6263",1,"Pcgf5","NO","DLH"
"6264",1,"Arhgap10","NO","DLH"
"6265",1,"BC005561","NO","DLH"
"6266",1,"Bmp6","NO","DLH"
"6267",1,"Itsn2","NO","DLH"
"6268",1,"Sdhaf2","NO","DLH"
"6269",1,"Rbm10","NO","DLH"
"6270",1,"Crebbp","NO","DLH"
"6271",1,"Slbp","NO","DLH"
"6272",1,"Dpf2","NO","DLH"
"6273",1,"Rabep1","NO","DLH"
"6274",1,"Rnf185","NO","DLH"
"6275",1,"Ubn1","NO","DLH"
"6276",1,"Pan3","NO","DLH"
"6277",1,"Wwox","NO","DLH"
"6278",1,"Uaca","NO","DLH"
"6279",1,"Pdcd11","NO","DLH"
"6280",1,"Pkn2","NO","DLH"
"6281",1,"Tom1","NO","DLH"
"6282",1,"Sec16a","NO","DLH"
"6283",1,"Maml1","NO","DLH"
"6284",1,"Zfp654","NO","DLH"
"6285",1,"Paqr5","NO","DLH"
"6286",1,"Mbd2","NO","DLH"
"6287",1,"Mbnl2","NO","DLH"
"6288",1,"Tmed8","NO","DLH"
"6289",1,"Dcaf5","NO","DLH"
"6290",1,"Lasp1","NO","DLH"
"6291",1,"D930016D06Rik","NO","DLH"
"6292",1,"Aftph","NO","DLH"
"6293",1,"Plekha2","NO","DLH"
"6294",1,"Htt","NO","DLH"
"6295",1,"Ngef","NO","DLH"
"6296",1,"Ergic1","NO","DLH"
"6297",1,"Ppp1r9b","NO","DLH"
"6298",1,"Tuft1","NO","DLH"
"6299",1,"Usp24","NO","DLH"
"6300",1,"Arf4","NO","DLH"
"6301",1,"Camsap2","NO","DLH"
"6302",1,"Fam91a1","NO","DLH"
"6303",1,"Cnksr1","NO","DLH"
"6304",1,"Gramd3","NO","DLH"
"6305",1,"Nt5dc3","NO","DLH"
"6306",1,"Ppp2r2d","NO","DLH"
"6307",1,"Tiparp","NO","DLH"
"6308",1,"Lamb3","NO","DLH"
"6309",1,"Maea","NO","DLH"
"6310",1,"Mier3","NO","DLH"
"6311",1,"Il17rd","NO","DLH"
"6312",1,"Znfx1","NO","DLH"
"6313",1,"Inpp5f","NO","DLH"
"6314",1,"Nup98","NO","DLH"
"6315",1,"Lrrc41","NO","DLH"
"6316",1,"Cdc27","NO","DLH"
"6317",1,"Trabd","NO","DLH"
"6318",1,"Gna12","NO","DLH"
"6319",1,"Wdr82","NO","DLH"
"6320",1,"Kif1b","NO","DLH"
"6321",1,"Arhgef5","NO","DLH"
"6322",1,"Ago3","NO","DLH"
"6323",1,"Bst1","NO","DLH"
"6324",1,"Rlim","NO","DLH"
"6325",1,"Tcf7l2","NO","DLH"
"6326",1,"Atp13a3","NO","DLH"
"6327",1,"Ddx6","NO","DLH"
"6328",1,"Brk1","NO","DLH"
"6329",1,"Trim27","NO","DLH"
"6330",1,"Ccm2","NO","DLH"
"6331",1,"Rbms2","NO","DLH"
"6332",1,"Gmeb2","NO","DLH"
"6333",1,"Wapl","NO","DLH"
"6334",1,"Gpd2","NO","DLH"
"6335",1,"Ttc39b","NO","DLH"
"6336",1,"Itch","NO","DLH"
"6337",1,"Hook2","NO","DLH"
"6338",1,"Stat6","NO","DLH"
"6339",1,"Safb2","NO","DLH"
"6340",1,"Dmtf1","NO","DLH"
"6341",1,"Rras2","NO","DLH"
"6342",1,"Slco1a1","NO","DLH"
"6343",1,"Unc45a","NO","DLH"
"6344",1,"Firre","NO","DLH"
"6345",1,"Zfp800","NO","DLH"
"6346",1,"Vapa","NO","DLH"
"6347",1,"Mtmr2","NO","DLH"
"6348",1,"Cops2","NO","DLH"
"6349",1,"Kansl3","NO","DLH"
"6350",1,"Gpatch2l","NO","DLH"
"6351",1,"Map2k1","NO","DLH"
"6352",1,"Atxn2","NO","DLH"
"6353",1,"Luc7l2","NO","DLH"
"6354",1,"Gprasp1","NO","DLH"
"6355",1,"AA986860","NO","DLH"
"6356",1,"Glyr1","NO","DLH"
"6357",1,"Man1b1","NO","DLH"
"6358",1,"Sfpq","NO","DLH"
"6359",1,"Zfp467","NO","DLH"
"6360",1,"Ralgapa1","NO","DLH"
"6361",1,"Abl2","NO","DLH"
"6362",1,"4931406P16Rik","NO","DLH"
"6363",1,"Epb41l1","NO","DLH"
"6364",1,"Kremen1","NO","DLH"
"6365",1,"Thrap3","NO","DLH"
"6366",1,"Inpp4a","NO","DLH"
"6367",1,"Abhd2","NO","DLH"
"6368",1,"Rtn3","NO","DLH"
"6369",1,"Lrp5","NO","DLH"
"6370",1,"Shisa5","NO","DLH"
"6371",1,"Met","NO","DLH"
"6372",1,"Med13","NO","DLH"
"6373",1,"Sh3glb1","NO","DLH"
"6374",1,"Ap2b1","NO","DLH"
"6375",1,"Hdac1","NO","DLH"
"6376",1,"Mark3","NO","DLH"
"6377",1,"Parp4","NO","DLH"
"6378",1,"Ppp1r37","NO","DLH"
"6379",1,"Gls","NO","DLH"
"6380",1,"Scel","NO","DLH"
"6381",1,"Cul3","NO","DLH"
"6382",1,"Tmem248","NO","DLH"
"6383",1,"Abi1","NO","DLH"
"6384",1,"Arcn1","NO","DLH"
"6385",1,"Hnrnpul2","NO","DLH"
"6386",1,"Myo18a","NO","DLH"
"6387",1,"Srcin1","NO","DLH"
"6388",1,"Abi2","NO","DLH"
"6389",1,"Mapk8","NO","DLH"
"6390",1,"Vav2","NO","DLH"
"6391",1,"Copa","NO","DLH"
"6392",1,"Aif1l","NO","DLH"
"6393",1,"Nr6a1","NO","DLH"
"6394",1,"Pwwp2b","NO","DLH"
"6395",1,"Slc15a2","NO","DLH"
"6396",1,"Ltbr","NO","DLH"
"6397",1,"Snx25","NO","DLH"
"6398",1,"Exoc5","NO","DLH"
"6399",1,"Pkp2","NO","DLH"
"6400",1,"Nasp","NO","DLH"
"6401",1,"Arpc1a","NO","DLH"
"6402",1,"Aars","NO","DLH"
"6403",1,"Ttc3","NO","DLH"
"6404",1,"Crkl","NO","DLH"
"6405",1,"Wasf2","NO","DLH"
"6406",1,"Tspan33","NO","DLH"
"6407",1,"Nr2f6","NO","DLH"
"6408",1,"Vamp2","NO","DLH"
"6409",1,"Anapc10","NO","DLH"
"6410",1,"Srgap2","NO","DLH"
"6411",1,"Esrp2","NO","DLH"
"6412",1,"Otud7b","NO","DLH"
"6413",1,"Grip1","NO","DLH"
"6414",1,"Baz2a","NO","DLH"
"6415",1,"Arfgef1","NO","DLH"
"6416",1,"Btbd1","NO","DLH"
"6417",1,"Ube3b","NO","DLH"
"6418",1,"Ptpn23","NO","DLH"
"6419",1,"Atp10b","NO","DLH"
"6420",1,"Il34","NO","DLH"
"6421",1,"Ep400","NO","DLH"
"6422",1,"Tank","NO","DLH"
"6423",1,"Kdm3a","NO","DLH"
"6424",1,"Plagl1","NO","DLH"
"6425",1,"Bcorl1","NO","DLH"
"6426",1,"Spred1","NO","DLH"
"6427",1,"Dnajb2","NO","DLH"
"6428",1,"Nras","NO","DLH"
"6429",1,"Synj2bp","NO","DLH"
"6430",1,"Erc2","NO","DLH"
"6431",1,"Kif1c","NO","DLH"
"6432",1,"Pip4p2","NO","DLH"
"6433",1,"Msi2","NO","DLH"
"6434",1,"Esco1","NO","DLH"
"6435",1,"Mmadhc","NO","DLH"
"6436",1,"Cdip1","NO","DLH"
"6437",1,"Lrrfip1","NO","DLH"
"6438",1,"Ptpn2","NO","DLH"
"6439",1,"Acsl1","NO","DLH"
"6440",1,"Dock5","NO","DLH"
"6441",1,"Sgpl1","NO","DLH"
"6442",1,"Hipk2","NO","DLH"
"6443",1,"Rad23b","NO","DLH"
"6444",1,"Nsd2","NO","DLH"
"6445",1,"Tmx2","NO","DLH"
"6446",1,"Ubxn4","NO","DLH"
"6447",1,"Usp36","NO","DLH"
"6448",1,"Bcor","NO","DLH"
"6449",1,"Ankrd11","NO","DLH"
"6450",1,"Ankrd17","NO","DLH"
"6451",1,"Ube2n","NO","DLH"
"6452",1,"Syncrip","NO","DLH"
"6453",1,"Capn2","NO","DLH"
"6454",1,"Pawr","NO","DLH"
"6455",1,"Eml2","NO","DLH"
"6456",1,"Lin52","NO","DLH"
"6457",1,"Dcun1d1","NO","DLH"
"6458",1,"Fxr1","NO","DLH"
"6459",1,"Napa","NO","DLH"
"6460",1,"Wasl","NO","DLH"
"6461",1,"Dicer1","NO","DLH"
"6462",1,"Sdcbp","NO","DLH"
"6463",1,"Eif2ak3","NO","DLH"
"6464",1,"Epb41l4a","NO","DLH"
"6465",1,"Sltm","NO","DLH"
"6466",1,"Arid1b","NO","DLH"
"6467",1,"Ogfod1","NO","DLH"
"6468",1,"Fam129b","NO","DLH"
"6469",1,"Rnd3","NO","DLH"
"6470",1,"Smg1","NO","DLH"
"6471",1,"Wipf2","NO","DLH"
"6472",1,"Myo9b","NO","DLH"
"6473",1,"Abl1","NO","DLH"
"6474",1,"Fam20b","NO","DLH"
"6475",1,"Brpf3","NO","DLH"
"6476",1,"Nt5c2","NO","DLH"
"6477",1,"Klhl18","NO","DLH"
"6478",1,"Id3","NO","DLH"
"6479",1,"March3","NO","DLH"
"6480",1,"Gm20647","NO","DLH"
"6481",1,"Setd1a","NO","DLH"
"6482",1,"Tet2","NO","DLH"
"6483",1,"Syde1","NO","DLH"
"6484",1,"Msl2","NO","DLH"
"6485",1,"Herc2","NO","DLH"
"6486",1,"Rad21","NO","DLH"
"6487",1,"Rnf138","NO","DLH"
"6488",1,"Ephb2","NO","DLH"
"6489",1,"Hoga1","NO","DLH"
"6490",1,"Znrf1","NO","DLH"
"6491",1,"Ptpn9","NO","DLH"
"6492",1,"Crem","NO","DLH"
"6493",1,"Rbm25","NO","DLH"
"6494",1,"Kif2a","NO","DLH"
"6495",1,"Cdk16","NO","DLH"
"6496",1,"Ubtd2","NO","DLH"
"6497",1,"Elk4","NO","DLH"
"6498",1,"Paip1","NO","DLH"
"6499",1,"Cdk9","NO","DLH"
"6500",1,"Actg1","NO","DLH"
"6501",1,"Hnrnpd","NO","DLH"
"6502",1,"Pafah1b2","NO","DLH"
"6503",1,"Iqsec1","NO","DLH"
"6504",1,"Erc1","NO","DLH"
"6505",1,"Safb","NO","DLH"
"6506",1,"Il17rc","NO","DLH"
"6507",1,"2610035D17Rik","NO","DLH"
"6508",1,"Por","NO","DLH"
"6509",1,"Samd4b","NO","DLH"
"6510",1,"Abcf1","NO","DLH"
"6511",1,"Rc3h1","NO","DLH"
"6512",1,"Gbe1","NO","DLH"
"6513",1,"Zranb1","NO","DLH"
"6514",1,"Abce1","NO","DLH"
"6515",1,"Tor1aip2","NO","DLH"
"6516",1,"Phc2","NO","DLH"
"6517",1,"Carmil1","NO","DLH"
"6518",1,"Cers5","NO","DLH"
"6519",1,"Tec","NO","DLH"
"6520",1,"Smarca4","NO","DLH"
"6521",1,"Dennd5a","NO","DLH"
"6522",1,"Litaf","NO","DLH"
"6523",1,"Exoc6b","NO","DLH"
"6524",1,"Ppp2r2a","NO","DLH"
"6525",1,"Kifc3","NO","DLH"
"6526",1,"Clint1","NO","DLH"
"6527",1,"Sec24b","NO","DLH"
"6528",1,"Gramd1b","NO","DLH"
"6529",1,"Scaf8","NO","DLH"
"6530",1,"Zfp787","NO","DLH"
"6531",1,"Dlc1","NO","DLH"
"6532",1,"Cic","NO","DLH"
"6533",1,"Tspan8","NO","DLH"
"6534",1,"Memo1","NO","DLH"
"6535",1,"Ubr5","NO","DLH"
"6536",1,"Tasor2","NO","DLH"
"6537",1,"Ipo5","NO","DLH"
"6538",1,"Map3k2","NO","DLH"
"6539",1,"Spast","NO","DLH"
"6540",1,"Rin3","NO","DLH"
"6541",1,"Ntn1","NO","DLH"
"6542",1,"Bspry","NO","DLH"
"6543",1,"Wdr44","NO","DLH"
"6544",1,"Eif4h","NO","DLH"
"6545",1,"Eed","NO","DLH"
"6546",1,"Pfkp","NO","DLH"
"6547",1,"Fnbp4","NO","DLH"
"6548",1,"Ctsh","NO","DLH"
"6549",1,"Cbfb","NO","DLH"
"6550",1,"Anxa7","NO","DLH"
"6551",1,"Polr2a","NO","DLH"
