"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed"
6.28790729784371e-116,0.579485846533382,1,1,2.02998799203586e-111,"heterozygous","Gm42418","UP"
1.05870813824376e-115,-1.28613459860036,0.11,0.516,3.41793335350614e-111,"heterozygous","Zbtb16","DOWN"
1.15524503079323e-93,0.444333872526939,1,1,3.72959305741285e-89,"heterozygous","Kap","UP"
6.62086511708508e-81,-1.0107052491826,0.56,0.819,2.13748009439975e-76,"heterozygous","Fkbp5","DOWN"
2.08154225115413e-79,-0.840080430475402,0.005,0.255,6.72005100362601e-75,"heterozygous","Nr4a1","DOWN"
2.17218817391788e-71,0.862181285207645,0.528,0.21,7.01269230067648e-67,"heterozygous","Arntl","UP"
2.77040884776399e-71,0.47673624671115,0.997,0.997,8.94398792412125e-67,"heterozygous","Gpx3","UP"
2.50330442304172e-67,-0.622076766202919,0.925,0.959,8.0816679993479e-63,"heterozygous","Sik3","DOWN"
2.70593785864321e-67,0.581590071275432,0.966,0.89,8.73584978284373e-63,"heterozygous","Aldob","UP"
6.33766456196271e-67,-0.944496286263511,0.482,0.715,2.04605162718404e-62,"heterozygous","Usp53","DOWN"
5.14927239493017e-66,-0.628164077256676,0.012,0.233,1.66239109997926e-61,"heterozygous","Egr1","DOWN"
2.74653517536356e-59,0.362725202854706,1,0.999,8.86691416014371e-55,"heterozygous","Cmss1","UP"
4.64217800881555e-59,0.368882742261697,1,0.997,1.49868074836601e-54,"heterozygous","Camk1d","UP"
1.6684465304654e-57,-0.669557448615767,0.227,0.516,5.38641277895451e-53,"heterozygous","Nr1d2","DOWN"
1.27524159106299e-52,-0.69261216162734,0.268,0.538,4.11698995258774e-48,"heterozygous","Pim3","DOWN"
2.64370150453054e-52,-0.739368123977904,0.538,0.733,8.53492593722639e-48,"heterozygous","Flvcr1","DOWN"
2.40356596846057e-49,-0.39422818922875,1,0.999,7.75967237257809e-45,"heterozygous","Neat1","DOWN"
4.17458029023898e-48,0.404037423466133,0.996,0.984,1.34772150090075e-43,"heterozygous","mt-Co1","UP"
5.07969039809932e-48,-0.672577427265341,0.32,0.578,1.63992724812238e-43,"heterozygous","Noct","DOWN"
1.79488187099965e-46,0.462142300300862,0.859,0.746,5.79459663233527e-42,"heterozygous","Slc12a1","UP"
2.75100936153864e-46,0.611215575405893,0.278,0.062,8.88135862279134e-42,"heterozygous","Npas2","UP"
1.50170742154719e-45,-0.722209032432636,0.613,0.776,4.84811223972295e-41,"heterozygous","Hivep2","DOWN"
1.33217919829291e-44,-0.667900635686916,0.809,0.904,4.30080732376882e-40,"heterozygous","Foxo3","DOWN"
2.56064305646463e-44,-0.59785218809497,0.692,0.843,8.2667800434904e-40,"heterozygous","Gm42941","DOWN"
5.72011599910191e-43,-0.782482541160876,0.566,0.737,1.84668224915006e-38,"heterozygous","Cdc14b","DOWN"
3.73939988569548e-41,-0.613378948211933,0.436,0.661,1.20722785909793e-36,"heterozygous","Usp2","DOWN"
3.90979947056612e-41,0.574776141791943,0.888,0.738,1.26223966107757e-36,"heterozygous","Ndrg1","UP"
