"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed"
0,-1.87156539831268,0.647,0.871,0,"heterozygous","Pdlim5","DOWN"
0,-1.94311626543589,0.676,0.931,0,"heterozygous","Errfi1","DOWN"
0,-2.10801738107258,0.291,0.809,0,"heterozygous","Fkbp5","DOWN"
0,-3.56328110130318,0.216,0.937,0,"heterozygous","Zbtb16","DOWN"
3.95752526971612e-266,-1.230007152659,0.625,0.878,1.27764745807515e-261,"heterozygous","Rerg","DOWN"
4.76714650819232e-265,-0.830847720808821,0.898,0.988,1.53902557870481e-260,"heterozygous","Rbpms","DOWN"
3.13960522635092e-247,-1.21916248472939,0.652,0.878,1.01359015127513e-242,"heterozygous","Stim1","DOWN"
4.96248235879864e-241,-0.897025020255165,0.883,0.966,1.60208780471455e-236,"heterozygous","Tns1","DOWN"
5.81992288416626e-233,-1.20791078612467,0.527,0.818,1.87890390392424e-228,"heterozygous","Foxo3","DOWN"
3.30720764039608e-232,-1.35597975805502,0.305,0.669,1.06769891462547e-227,"heterozygous","Ccn2","DOWN"
1.71705968195708e-226,-1.02352728396277,0.733,0.92,5.54335547723025e-222,"heterozygous","Myo1b","DOWN"
3.77647819912823e-226,0.754321767664202,1,1,1.21919822180656e-221,"heterozygous","Kap","UP"
2.31408515473381e-224,0.96462623402167,0.993,0.974,7.47079251354264e-220,"heterozygous","mt-Co1","UP"
2.99833313095489e-220,-1.16125142779169,0.482,0.769,9.67981867997478e-216,"heterozygous","Hipk1","DOWN"
2.79981952503655e-214,-1.38258465820411,0.498,0.774,9.038937354628e-210,"heterozygous","Cp","DOWN"
4.63059267044787e-204,-1.28431551521072,0.705,0.883,1.49494053772739e-199,"heterozygous","Abi1","DOWN"
4.62745749164166e-203,-1.15424682705724,0.525,0.791,1.49392837660159e-198,"heterozygous","Msrb3","DOWN"
1.70456987577134e-195,0.919678805921865,0.992,0.965,5.50303338694019e-191,"heterozygous","mt-Co3","UP"
1.39124063713959e-193,-1.00300412573642,0.119,0.442,4.49148127294145e-189,"heterozygous","Adamtsl2","DOWN"
1.39673098267672e-193,-1.06076503584968,0.542,0.795,4.50920630447353e-189,"heterozygous","Tbc1d1","DOWN"
5.38038816603348e-188,-0.900705033515084,0.782,0.938,1.73700451552225e-183,"heterozygous","Lhfp","DOWN"
9.20769626240891e-188,0.912176204084428,0.971,0.905,2.97261266135609e-183,"heterozygous","Fxyd2","UP"
2.05895000006336e-185,0.918556392754455,0.968,0.9,6.64711418020454e-181,"heterozygous","Aldob","UP"
2.85362375326806e-181,-0.682114689752909,0.9,0.977,9.21263892505061e-177,"heterozygous","Mbnl2","DOWN"
1.80404394017879e-180,-0.843545691423866,0.727,0.906,5.82417545647321e-176,"heterozygous","Myh9","DOWN"
5.74979967924808e-177,-1.20003388411307,0.902,0.954,1.85626532844845e-172,"heterozygous","Timp3","DOWN"
4.87123969095239e-175,0.803107107281877,0.86,0.657,1.57263102182707e-170,"heterozygous","Ndrg1","UP"
1.03476906218019e-173,-1.03536669222496,0.317,0.627,3.34064844034253e-169,"heterozygous","Klhl2","DOWN"
1.23363280165192e-173,-1.256558740485,0.718,0.867,3.98266013685307e-169,"heterozygous","Man2a1","DOWN"
4.19535946695497e-172,0.907173602861778,0.928,0.835,1.35442985031174e-167,"heterozygous","Atp1a1","UP"
9.6480023507278e-171,0.784355282381056,0.999,0.998,3.11476107890896e-166,"heterozygous","Gpx3","UP"
1.06410555509046e-168,-1.25768598420541,0.509,0.753,3.43535837405404e-164,"heterozygous","Rhoj","DOWN"
1.864703556574e-160,-0.961733438009427,0.413,0.69,6.02000896204351e-156,"heterozygous","Zbtb38","DOWN"
4.23691009537173e-160,-0.755461572671766,0.753,0.915,1.36784405518981e-155,"heterozygous","Fchsd2","DOWN"
6.30964184264763e-160,-0.747091896022547,0.764,0.916,2.03700477248036e-155,"heterozygous","Sik3","DOWN"
3.58502085795612e-158,-0.787421766455436,0.836,0.944,1.15738813378255e-153,"heterozygous","Rock2","DOWN"
7.2480021808397e-157,-0.833404691966556,0.465,0.742,2.33994502406229e-152,"heterozygous","Klf9","DOWN"
3.01236678053888e-155,-1.2282806388718,0.299,0.617,9.72512491429171e-151,"heterozygous","Cdh13","DOWN"
1.28365582475362e-153,-0.9309293297159,0.306,0.647,4.14415446463459e-149,"heterozygous","Rasgef1b","DOWN"
5.63851457333733e-153,-0.89053240676213,0.708,0.878,1.82033804485623e-148,"heterozygous","Lims1","DOWN"
2.2006146452013e-151,-1.00909175365058,0.366,0.654,7.10446432056787e-147,"heterozygous","Ccnd3","DOWN"
3.25812673971884e-149,-1.00348318419269,0.225,0.517,1.05185363665083e-144,"heterozygous","Acer2","DOWN"
8.62252008258308e-148,-0.786466315173777,0.163,0.452,2.78369438346112e-143,"heterozygous","Baiap2","DOWN"
9.74324287220671e-147,-0.985652928638287,0.585,0.819,3.14550852886321e-142,"heterozygous","Samd4","DOWN"
