"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed"
2.9505225527905e-84,0.819836588160292,0.774,0.667,9.52546700942883e-80,"heterozygous","Gm47283","UP"
2.28506480108688e-34,-0.212669295951406,0.989,0.996,7.37710320382888e-30,"heterozygous","Gm42418","DOWN"
1.05757181039025e-28,0.207767256677906,0.979,0.98,3.41426483266389e-24,"heterozygous","Zeb2","UP"
2.9087554833029e-27,0.46740519176677,0.826,0.817,9.39062620229509e-23,"heterozygous","Mef2c","UP"
3.80236971797305e-27,0.491360528264821,0.892,0.885,1.22755703975042e-22,"heterozygous","Mir99ahg","UP"
5.61044341635289e-25,-0.20300872549822,0.175,0.304,1.81127555253537e-20,"heterozygous","Per1","DOWN"
2.76420901905443e-24,0.37811708025296,0.455,0.344,8.92397239711532e-20,"heterozygous","Arhgap15","UP"
7.76880897337207e-24,0.271447635272494,0.865,0.838,2.50808228896344e-19,"heterozygous","C130071C03Rik","UP"
2.1309927530591e-23,0.301904909935703,0.855,0.843,6.87969700397598e-19,"heterozygous","Pam","UP"
1.21337840090244e-22,-0.270305805079328,0.607,0.74,3.91727082947345e-18,"heterozygous","Zbtb16","DOWN"
2.96711935838145e-22,0.182658104164041,0.965,0.955,9.57904813659869e-18,"heterozygous","Rbm39","UP"
4.70697709397564e-21,-0.272554265264454,0.193,0.308,1.5196004850191e-16,"heterozygous","Gm46102","DOWN"
5.93906186884272e-20,0.157039489740749,0.998,0.996,1.91736673373718e-15,"heterozygous","Tcf4","UP"
2.11361363367875e-19,0.494351636561395,0.589,0.515,6.82359025496848e-15,"heterozygous","Gm38505","UP"
8.269033021653e-19,0.304770307414231,0.926,0.913,2.66957462071046e-14,"heterozygous","Sox2ot","UP"
2.684145473647e-18,-0.195489329791523,0.138,0.237,8.66549524712197e-14,"heterozygous","Fkbp5","DOWN"
1.93339212404048e-17,-0.176017701137636,0.392,0.525,6.24176313325229e-13,"heterozygous","Banp","DOWN"
5.05117619917218e-17,-0.182590143890768,0.299,0.416,1.63072172414075e-12,"heterozygous","Mxi1","DOWN"
1.01454006823586e-16,0.177524927963015,0.941,0.941,3.27534115629267e-12,"heterozygous","Pnisr","UP"
9.86383233419082e-16,-0.302030949532648,0.276,0.384,3.18443963077016e-11,"heterozygous","Polr3e","DOWN"
1.15966428305999e-15,-0.29839953213777,0.252,0.359,3.74386017143088e-11,"heterozygous","Adipor2","DOWN"
1.51845014323754e-15,0.307508415024768,0.597,0.538,4.90216444242808e-11,"heterozygous","Fgf1","UP"
2.31184549790692e-15,-0.146573312796111,0.224,0.329,7.4635620054427e-11,"heterozygous","Hsph1","DOWN"
2.58660804800115e-15,-0.199193227253213,0.225,0.327,8.35060542216691e-11,"heterozygous","Klf9","DOWN"
2.59651438708235e-15,0.118910860532377,0.986,0.988,8.38258704725667e-11,"heterozygous","Snhg11","UP"
2.98635263638188e-15,0.18908012942066,0.906,0.893,9.64114085129525e-11,"heterozygous","Prpf4b","UP"
3.19505253639596e-15,0.238849749364075,0.138,0.073,1.03149076085007e-10,"heterozygous","Gm17750","UP"
2.9962008136626e-14,-0.205359980019034,0.753,0.83,9.67293470682834e-10,"heterozygous","Cdh2","DOWN"
5.69070542080428e-14,0.180274170856549,0.197,0.123,1.83718733805246e-09,"heterozygous","Mid1","UP"
8.08275063251544e-14,-0.172530867484987,0.255,0.358,2.60943521420129e-09,"heterozygous","Bcar1","DOWN"
1.95219534338694e-13,-0.263373735013066,0.351,0.457,6.30246744659041e-09,"heterozygous","Bcl2l1","DOWN"
3.03686751884852e-13,-0.173051586672476,0.326,0.43,9.80422309785055e-09,"heterozygous","Camk2n1","DOWN"
5.19396430688251e-13,-0.160507209550632,0.753,0.827,1.67681943683395e-08,"heterozygous","Rufy3","DOWN"
7.35128639871833e-13,-0.133146569288431,0.372,0.492,2.37328930096223e-08,"heterozygous","Ubxn7","DOWN"
1.10852931726454e-12,0.289371865447719,0.793,0.785,3.57877604785682e-08,"heterozygous","Epha5","UP"
1.17518007775117e-12,-0.105894432318978,0.155,0.24,3.79395136301188e-08,"heterozygous","Sh3bgrl2","DOWN"
2.24940489669877e-12,0.195819110973701,0.894,0.877,7.26197876850231e-08,"heterozygous","Ahi1","UP"
3.98335255131584e-12,-0.103053971173204,0.118,0.192,1.2859855376668e-07,"heterozygous","Bcl6","DOWN"
4.07168988673169e-12,-0.132319063354416,0.471,0.579,1.31450436303246e-07,"heterozygous","Tmsb4x","DOWN"
5.01556151688216e-12,-0.134880436171331,0.506,0.618,1.61922388011024e-07,"heterozygous","Ppp1r13b","DOWN"
5.52561572536317e-12,0.18618634210794,0.167,0.106,1.78388978077625e-07,"heterozygous","Adam2","UP"
9.44025755230237e-12,-0.187801269541082,0.706,0.793,3.0476927481853e-07,"heterozygous","Mat2a","DOWN"
9.70375676481693e-12,0.226978575506763,0.849,0.834,3.1327608339535e-07,"heterozygous","Sntg1","UP"
1.1857411300642e-11,0.240226748373668,0.643,0.6,3.82804666429927e-07,"heterozygous","9630014M24Rik","UP"
1.3949314780694e-11,0.209361870654006,0.229,0.158,4.50339678379925e-07,"heterozygous","Ltbp1","UP"
1.40072593917371e-11,-0.132752990244112,0.273,0.371,4.5221036220284e-07,"heterozygous","Tsc22d4","DOWN"
1.47332197714035e-11,-0.129916443046353,0.322,0.424,4.75647267099991e-07,"heterozygous","Rbbp4","DOWN"
1.48680429183131e-11,-0.107142608803154,0.168,0.25,4.79999897574821e-07,"heterozygous","Hlf","DOWN"
2.63358075042685e-11,-0.142179702014398,0.405,0.505,8.50225209467804e-07,"heterozygous","Nr1d2","DOWN"
3.47189077548186e-11,-0.116551747832031,0.278,0.375,1.12086521795656e-06,"heterozygous","Usp10","DOWN"
3.489361761826e-11,-0.138975837292218,0.452,0.563,1.12650555118791e-06,"heterozygous","Tent4b","DOWN"
3.49135371105524e-11,0.27809004375146,0.551,0.492,1.12714863207708e-06,"heterozygous","Dlx1as","UP"
3.72623049395831e-11,-0.195280860531646,0.557,0.642,1.2029762526695e-06,"heterozygous","Serpini1","DOWN"
3.9478799211885e-11,0.177325227126993,0.837,0.836,1.27453355375649e-06,"heterozygous","Luc7l3","UP"
4.44201175211146e-11,-0.105059352332429,0.186,0.269,1.43405907405166e-06,"heterozygous","Mtpn","DOWN"
6.48171363985123e-11,-0.129624718640416,0.361,0.468,2.09255643148957e-06,"heterozygous","Dnaja1","DOWN"
8.63830237967733e-11,-0.195132753663928,0.371,0.468,2.78878954025503e-06,"heterozygous","Chn2","DOWN"
9.82039198813283e-11,-0.14446961340432,0.507,0.611,3.1704153494488e-06,"heterozygous","Sesn3","DOWN"
1.07021720902563e-10,0.168484465148088,0.76,0.76,3.45508923761835e-06,"heterozygous","Crebzf","UP"
1.170813036083e-10,-0.140579859611922,0.214,0.294,3.77985280569037e-06,"heterozygous","Gm33228","DOWN"
1.20181884140547e-10,-0.107294107234553,0.234,0.324,3.87995194759341e-06,"heterozygous","Stip1","DOWN"
1.33919004123046e-10,0.206312838137981,0.476,0.415,4.32344112910841e-06,"heterozygous","H3f3b","UP"
1.48030612572303e-10,0.207828116995448,0.787,0.768,4.77902029628422e-06,"heterozygous","Snhg20","UP"
1.62502088400767e-10,-0.327848862504549,0.531,0.612,5.24621742193035e-06,"heterozygous","Cdh13","DOWN"
1.85305672771109e-10,-0.104374098455221,0.206,0.287,5.9824083397425e-06,"heterozygous","Mrps6","DOWN"
2.72607974399139e-10,-0.142592551510789,0.263,0.354,8.80087584550179e-06,"heterozygous","Pdxk","DOWN"
2.86777050016699e-10,-0.129965495961366,0.609,0.7,9.25831028273912e-06,"heterozygous","Cpeb4","DOWN"
3.26116322780386e-10,-0.103418178419778,0.315,0.414,1.0528339364642e-05,"heterozygous","Ube2j1","DOWN"
3.35367983194547e-10,-0.125165615317812,0.284,0.376,1.08270199694527e-05,"heterozygous","Ankrd13a","DOWN"
3.51815039129866e-10,-0.128748916738569,0.381,0.484,1.13579967232686e-05,"heterozygous","Tef","DOWN"
3.71071377596484e-10,-0.102960468824249,0.29,0.383,1.19796683543249e-05,"heterozygous","Kcnab2","DOWN"
4.53834929546561e-10,-0.15183258416137,0.577,0.676,1.46516068654812e-05,"heterozygous","Lcorl","DOWN"
5.06325638556877e-10,0.315053198901645,0.566,0.51,1.63462169151702e-05,"heterozygous","Car10","UP"
5.34418852637671e-10,-0.211228053706983,0.582,0.686,1.72531782385546e-05,"heterozygous","Sgk1","DOWN"
5.48522315932863e-10,-0.127951374204929,0.44,0.541,1.77084944475766e-05,"heterozygous","Pkm","DOWN"
5.98185238430128e-10,-0.108798954039795,0.29,0.382,1.93118122374782e-05,"heterozygous","Smpd3","DOWN"
6.09069982209068e-10,-0.162070809769875,0.523,0.622,1.96632153056376e-05,"heterozygous","St3gal3","DOWN"
6.2782138822384e-10,-0.108482916551027,0.318,0.413,2.02685856974184e-05,"heterozygous","Ppp6c","DOWN"
7.3242585831611e-10,-0.12306255558231,0.42,0.521,2.36456364098773e-05,"heterozygous","Pde4a","DOWN"
8.50336237745455e-10,0.192374172753506,0.852,0.851,2.74522550993743e-05,"heterozygous","Pde10a","UP"
8.64906474614684e-10,-0.106981986818227,0.343,0.443,2.79226406264604e-05,"heterozygous","Naa16","DOWN"
9.86631512784814e-10,-0.107200303798966,0.263,0.351,3.18524117587449e-05,"heterozygous","Pls3","DOWN"
9.96931981922368e-10,-0.124106100956108,0.397,0.488,3.21849521043817e-05,"heterozygous","Zfyve28","DOWN"
1.00506267619188e-09,0.188707466744236,0.932,0.921,3.24474434381786e-05,"heterozygous","Magi1","UP"
1.08725935204272e-09,0.272605669955411,0.76,0.755,3.5101080921347e-05,"heterozygous","Gm20642","UP"
1.10790372262351e-09,-0.142716572143603,0.664,0.759,3.57675637811775e-05,"heterozygous","Fnip1","DOWN"
1.23082628254939e-09,-0.109823984654707,0.372,0.471,3.97359957058245e-05,"heterozygous","Nploc4","DOWN"
1.25796885130505e-09,-0.136699671086512,0.459,0.553,4.06122663955321e-05,"heterozygous","Rspry1","DOWN"
1.43579453095007e-09,-0.136934772186845,0.265,0.349,4.63531906371919e-05,"heterozygous","Galnt16","DOWN"
1.96995823822842e-09,-0.117007463002713,0.794,0.866,6.35981317629664e-05,"heterozygous","Srcin1","DOWN"
2.20664054408973e-09,-0.124713312691948,0.453,0.551,7.12391833253929e-05,"heterozygous","Vapa","DOWN"
2.78528915183357e-09,-0.133949891628473,0.836,0.847,8.99202749777949e-05,"heterozygous","Lncpint","DOWN"
3.10775845114452e-09,-0.103194049195245,0.454,0.559,0.00010033087383675,"heterozygous","Taok3","DOWN"
3.22364368149819e-09,-0.115761956641699,0.566,0.667,0.000104072112613487,"heterozygous","Ints6","DOWN"
4.10230270763554e-09,-0.169646779813747,0.79,0.858,0.000132438740613306,"heterozygous","Pkp4","DOWN"
4.52923106801393e-09,-0.111303951666131,0.885,0.92,0.000146221695799762,"heterozygous","Srpk2","DOWN"
4.97878492247865e-09,-0.108956824093737,0.307,0.4,0.000160735092437301,"heterozygous","Gm20732","DOWN"
5.31229184172039e-09,-0.124427995294736,0.408,0.505,0.000171502029818101,"heterozygous","Acot7","DOWN"
5.57666915305633e-09,-0.113822183388108,0.428,0.527,0.000180037186937271,"heterozygous","Appbp2","DOWN"
5.82826648317604e-09,0.136585012791034,0.997,0.999,0.000188159755142855,"heterozygous","Dlg2","UP"
6.16736129595623e-09,-0.103589218613959,0.636,0.732,0.000199107092078651,"heterozygous","Mbtd1","DOWN"
6.25555524048057e-09,-0.135967287936897,0.429,0.512,0.000201954345383675,"heterozygous","Clip4","DOWN"
7.5581494893686e-09,-0.118431124442132,0.607,0.701,0.000244007298114776,"heterozygous","Purg","DOWN"
8.48269478310557e-09,-0.232507022194379,0.879,0.878,0.00027385531837778,"heterozygous","Cntnap2","DOWN"
1.00099601344991e-08,-0.122430747621633,0.348,0.432,0.000323161552982169,"heterozygous","Wipf3","DOWN"
1.0354232278496e-08,-0.126243985391032,0.386,0.474,0.000334276034878966,"heterozygous","Cerk","DOWN"
1.10425765460692e-08,0.190163327877949,0.436,0.389,0.000356498541213298,"heterozygous","E530011L22Rik","UP"
1.45476122025968e-08,-0.169975408776153,0.652,0.742,0.000469655112348635,"heterozygous","Slc38a2","DOWN"
1.53217042741809e-08,-0.115994353730894,0.663,0.736,0.000494645900787656,"heterozygous","Chka","DOWN"
1.62219231943921e-08,-0.103130593463377,0.336,0.424,0.000523708568407753,"heterozygous","Hdgf","DOWN"
1.62989952313848e-08,0.344857457401296,0.483,0.44,0.000526196762050027,"heterozygous","Gm15398","UP"
1.69042884049125e-08,-0.122141649923785,0.886,0.924,0.000545738046864194,"heterozygous","Kansl1","DOWN"
1.83176589403584e-08,-0.114604177885421,0.575,0.671,0.000591367301230532,"heterozygous","Pum1","DOWN"
1.85264406472369e-08,-0.168842122099554,0.693,0.76,0.000598107609855398,"heterozygous","Ankib1","DOWN"
1.95712315187804e-08,-0.102286478747866,0.333,0.42,0.000631837638352305,"heterozygous","Camkv","DOWN"
1.98973106013788e-08,0.27831608931765,0.315,0.261,0.000642364775454912,"heterozygous","4930447N08Rik","UP"
2.34027888564521e-08,-0.190429212405256,0.377,0.466,0.000755535635441699,"heterozygous","Pip4k2a","DOWN"
2.38435996987676e-08,0.312450364135825,0.568,0.516,0.000769766772675013,"heterozygous","Cdh12","UP"
2.53230982539038e-08,0.198734210634058,0.71,0.706,0.000817530904029031,"heterozygous","Gm20275","UP"
2.54910743600051e-08,-0.113793613772073,0.181,0.247,0.000822953844638404,"heterozygous","Efnb2","DOWN"
2.61306893569445e-08,-0.133186850758689,0.217,0.288,0.000843603175199597,"heterozygous","Zfp365","DOWN"
2.77494590027504e-08,-0.12895789343992,0.543,0.629,0.000895863534444795,"heterozygous","Gfod1","DOWN"
2.80585460015285e-08,-0.157862513509893,0.478,0.577,0.000905842099113345,"heterozygous","Ube2d1","DOWN"
3.00901814583568e-08,-0.116127209684531,0.277,0.362,0.00097143141820159,"heterozygous","P4ha1","DOWN"
3.16451688895737e-08,-0.124559616913567,0.682,0.763,0.001021632632431,"heterozygous","Gigyf2","DOWN"
3.36632634350482e-08,-0.114931616729051,0.45,0.54,0.0010867847967371,"heterozygous","Zhx3","DOWN"
3.59974434864553e-08,-0.127213865807288,0.867,0.91,0.00116214146551672,"heterozygous","B3galt1","DOWN"
3.79396437085165e-08,-0.119940703556983,0.552,0.651,0.00122484345748575,"heterozygous","Desi2","DOWN"
3.90122408503988e-08,-0.102710099144929,0.236,0.309,0.00125947118361427,"heterozygous","Set","DOWN"
4.18729348883145e-08,-0.126227725670738,0.595,0.673,0.00135182582993434,"heterozygous","Lars2","DOWN"
4.52268571503996e-08,-0.106432123152071,0.852,0.909,0.0014601038562435,"heterozygous","Sik3","DOWN"
4.79758219746225e-08,-0.106152692689849,0.462,0.554,0.00154885143662871,"heterozygous","Psmd11","DOWN"
4.81116080767423e-08,-0.16724050570173,0.152,0.21,0.00155323515514955,"heterozygous","Gm15155","DOWN"
4.95841024672737e-08,-0.120039971500473,0.673,0.752,0.00160077316405346,"heterozygous","Rabep1","DOWN"
5.2099869752499e-08,-0.122864985066374,0.523,0.617,0.00168199219508968,"heterozygous","Syp","DOWN"
5.32554536000577e-08,0.180395196763945,0.592,0.575,0.00171929906402426,"heterozygous","Lysmd4","UP"
5.71334675039049e-08,-0.142651796137099,0.514,0.599,0.00184449686489607,"heterozygous","Dennd6a","DOWN"
6.12484195549026e-08,-0.116187916840279,0.572,0.656,0.00197734397691047,"heterozygous","Kif5a","DOWN"
6.69668210579649e-08,-0.113992847576856,0.352,0.432,0.00216195685103534,"heterozygous","Bcr","DOWN"
6.73899327075658e-08,-0.136690211750313,0.778,0.846,0.00217561658753105,"heterozygous","Acap2","DOWN"
7.93172071472333e-08,-0.102242285383304,0.109,0.162,0.00256067671554128,"heterozygous","Tob2","DOWN"
8.03879800275002e-08,0.143252476134777,0.93,0.93,0.00259524554720782,"heterozygous","Ube3a","UP"
8.3247731928746e-08,-0.173875280503776,0.486,0.549,0.00268756977758763,"heterozygous","Neto2","DOWN"
8.65103925426413e-08,-0.123871681845764,0.571,0.66,0.00279290151284663,"heterozygous","Ranbp9","DOWN"
9.29315338302023e-08,-0.218578473571093,0.068,0.111,0.00300020163817425,"heterozygous","Cpm","DOWN"
9.66327126176194e-08,-0.121955984666925,0.715,0.783,0.00311969049414722,"heterozygous","Lcor","DOWN"
1.29453554331184e-07,-0.180494294202086,0.88,0.922,0.00417927854802796,"heterozygous","Ssh2","DOWN"
1.3134029114041e-07,-0.159061471685635,0.955,0.976,0.00424018995917699,"heterozygous","Nkain2","DOWN"
1.40722513519011e-07,-0.10704000105275,0.64,0.713,0.00454308562644776,"heterozygous","Rab6b","DOWN"
1.42480091267647e-07,-0.11213258501242,0.703,0.772,0.00459982726648471,"heterozygous","Tcf20","DOWN"
1.44115855909265e-07,-0.137730345039193,0.345,0.421,0.00465263629217471,"heterozygous","Sphkap","DOWN"
1.68353493926397e-07,-0.192772284126379,0.424,0.497,0.00543512419791979,"heterozygous","Stxbp6","DOWN"
1.71821761843528e-07,-0.126747572598371,0.424,0.511,0.00554709375935645,"heterozygous","Plpbp","DOWN"
1.98115145856051e-07,-0.202591137774193,0.304,0.379,0.00639594936881676,"heterozygous","Klf13","DOWN"
2.17495070310475e-07,-0.10326302741948,0.651,0.747,0.00702161084990336,"heterozygous","Psma3","DOWN"
2.34702223699296e-07,-0.104733650774484,0.907,0.942,0.00757712658990809,"heterozygous","Rtn3","DOWN"
2.50562060589331e-07,-0.326330524167112,0.107,0.156,0.00808914556406596,"heterozygous","Gm32647","DOWN"
2.53444232222708e-07,-0.119580448846053,0.529,0.607,0.00818219359307792,"heterozygous","Slc1a1","DOWN"
2.79200284530676e-07,-0.139905009850006,0.221,0.287,0.00901370198578835,"heterozygous","Endod1","DOWN"
2.936458437244e-07,-0.113442108577187,0.664,0.752,0.00948006241879853,"heterozygous","Sv2a","DOWN"
3.02221275646435e-07,-0.208709234653914,0.065,0.105,0.0097569116629695,"heterozygous","Tnfaip6","DOWN"
3.13595139210774e-07,-0.102918245072795,0.464,0.562,0.0101241054742806,"heterozygous","Tet3","DOWN"
3.2749053276611e-07,-0.106474751241183,0.722,0.779,0.0105727043598211,"heterozygous","Zswim6","DOWN"
3.90027614330723e-07,-0.10581009927059,0.544,0.629,0.0125916515010531,"heterozygous","Pds5b","DOWN"
4.06117586921652e-07,-0.11760431086617,0.696,0.759,0.0131111001761786,"heterozygous","2210408I21Rik","DOWN"
4.2273216140356e-07,-0.119592878457397,0.532,0.625,0.0136474850987525,"heterozygous","Txndc16","DOWN"
4.40189052133278e-07,0.129905210510238,0.907,0.909,0.0142110633590707,"heterozygous","Hnrnpa2b1","UP"
4.80170239965714e-07,0.185890855835288,0.369,0.326,0.0155018160270531,"heterozygous","1700109K24Rik","UP"
4.95130591413264e-07,-0.157208945855349,0.36,0.428,0.0159847960131858,"heterozygous","Fhit","DOWN"
5.57218556926788e-07,-0.118121555125493,0.742,0.818,0.0179892438918244,"heterozygous","Aplp2","DOWN"
5.61382530301665e-07,-0.117174482708453,0.58,0.659,0.0181236736082589,"heterozygous","Mrtfb","DOWN"
5.91628477130641e-07,-0.151962794452757,0.488,0.552,0.0191001337556856,"heterozygous","Adamts17","DOWN"
5.93170282591653e-07,-0.130871707386333,0.661,0.723,0.0191499094031889,"heterozygous","Clip1","DOWN"
6.78308086985955e-07,-0.11608176398872,0.627,0.723,0.0218984982802546,"heterozygous","Nrg1","DOWN"
6.78333801782624e-07,-0.100463050772664,0.563,0.649,0.0218993284567502,"heterozygous","Zwint","DOWN"
7.16343132652226e-07,-0.118345603855365,0.637,0.71,0.0231264216945445,"heterozygous","Psap","DOWN"
7.24051735067456e-07,-0.132240759686302,0.672,0.745,0.0233752862149178,"heterozygous","Mbnl1","DOWN"
7.262467908117e-07,-0.107569651877494,0.718,0.8,0.0234461513945649,"heterozygous","Rapgef2","DOWN"
7.30517483375961e-07,0.187579936106212,0.794,0.802,0.0235840264333095,"heterozygous","Ptprn","UP"
7.78097399517643e-07,-0.100431100654889,0.428,0.513,0.0251200964460276,"heterozygous","Psmb2","DOWN"
8.4267422795514e-07,-0.10541706233936,0.437,0.52,0.0272048947753038,"heterozygous","Traf3","DOWN"
9.06356391653678e-07,-0.106645999018776,0.216,0.279,0.0292608097481473,"heterozygous","Itprid2","DOWN"
9.165825100159e-07,0.207720631753212,0.628,0.617,0.0295909497533533,"heterozygous","Gm36975","UP"
9.28767595607689e-07,-0.100707997845159,0.112,0.163,0.0299843330565986,"heterozygous","Sv2b","DOWN"
1.01780226120651e-06,-0.100324474244412,0.767,0.841,0.0328587282007911,"heterozygous","Sltm","DOWN"
1.09231221326563e-06,-0.132651987027341,0.475,0.56,0.0352642074930678,"heterozygous","Ptpn11","DOWN"
1.36149525788212e-06,-0.1961778595387,0.484,0.553,0.0439545129054665,"heterozygous","Elmo1","DOWN"
1.38885939589565e-06,-0.101972500662135,0.578,0.661,0.0448379367370951,"heterozygous","Nufip2","DOWN"
1.58517453774742e-06,-0.110821768434421,0.558,0.641,0.0511757747766378,"heterozygous","Tfdp2","DOWN"
1.72610636544489e-06,0.178138960083175,0.596,0.567,0.0557256179020228,"heterozygous","A330102I10Rik","UP"
1.72699594099208e-06,-0.147768763896813,0.821,0.874,0.0557543369589882,"heterozygous","Prickle2","DOWN"
1.93044171652249e-06,-0.154335060441794,0.926,0.946,0.0623223803762122,"heterozygous","Negr1","DOWN"
2.30003575274925e-06,0.216658194813794,0.341,0.288,0.0742543542417567,"heterozygous","Igf1","UP"
2.42485494452421e-06,-0.136627719737236,0.077,0.116,0.0782840170290196,"heterozygous","Pdgfc","DOWN"
2.47802795391849e-06,-0.106415993496697,0.464,0.544,0.0800006544643046,"heterozygous","Swt1","DOWN"
2.76870707440454e-06,-0.181631241603829,0.658,0.744,0.0893849391900762,"heterozygous","Cdc37l1","DOWN"
2.86530165835985e-06,-0.138715250296544,0.537,0.625,0.0925033987384893,"heterozygous","Sgcz","DOWN"
2.89945974678714e-06,0.206479479176085,0.571,0.556,0.0936061584652761,"heterozygous","Grip1os2","UP"
2.99502172159955e-06,0.182823384602443,0.417,0.382,0.09669128126012,"heterozygous","Gm48383","UP"
3.5723840309355e-06,0.203285373603397,0.327,0.284,0.115330846054722,"heterozygous","B230216N24Rik","UP"
3.69043124873913e-06,0.136681889806463,0.962,0.962,0.119141882434294,"heterozygous","Cmss1","UP"
3.7712902792249e-06,0.173078959146248,0.834,0.822,0.121752335374497,"heterozygous","Kctd16","UP"
4.07496379988028e-06,0.160404121825344,0.794,0.803,0.131556131315335,"heterozygous","5330438D12Rik","UP"
4.24419358214712e-06,-0.100958856869495,0.379,0.45,0.137019545606038,"heterozygous","Ppp1r2","DOWN"
4.40739450060621e-06,0.129909333612413,0.211,0.167,0.142288324057571,"heterozygous","Gm28750","UP"
4.43228589187495e-06,-0.116523594848387,0.12,0.166,0.143091917733291,"heterozygous","Capn5","DOWN"
4.94275371210899e-06,0.19403323998447,0.346,0.296,0.159571860841727,"heterozygous","Col26a1","UP"
5.24940908066125e-06,-0.103315888316362,0.598,0.678,0.169471922760068,"heterozygous","Psmd14","DOWN"
