Ahctf1_A	0.00276617891431628
Alx1_A	0.00353332785463648
Alx3_A	0.00336725813889072
Alx4_A	0.00303218723820103
Ar_A	0.00247173256839089
Arid3a_A	0.00280767402910618
Arid3b_A	0.00317407007554741
Arid5a_A	0.00314148170202537
Arid5b_A	0.00227138885636915
Arx_A	0.00354509835273275
Atf4_A	0.00169495797265297
Bach1_A	0.0020936779354098
Barhl1_A	0.00289891368968736
Barhl2_A	0.00281592517519961
Barx1_A	0.00293815124735235
Barx2_A	0.00297327990917536
Batf_A	0.00303668928108675
Batf3_A	0.00121822767006746
Bbx_A	0.00280578874257855
Bcl6b_A	0.00219429236865245
Bhlha15_A	0.00306285490985134
Bhlhe22_A	0.00280668312370697
Bhlhe23_A	0.00239423933178611
Bsx_A	0.00290044078124249
Cdc5l_A	0.00264222940129221
Cdx1_A	0.00264248363088047
Cdx2_A	0.00275482685211258
Cdx4_A	0.00293387952796672
Cebpa_A	0.00179264078339707
Cebpb_A	0.0016905513750606
Cebpe_A	0.00176118657657164
Cebpg_A	0.0016286972919716
Cic_A	0.00214460380329813
Cphx_A	0.00219275934923155
Crebzf_A	0.00159969435345398
Crx_A	0.00168286059992567
Cux1_A	0.00206163509304949
Cux2_A	0.00251562212255816
Dbp_A	0.00211245446952822
Dbx1_A	0.00323964175882504
Dbx2_A	0.00286918148472604
Ddit3_A	0.00119028300162862
Dlx1_A	0.00318114005498345
Dlx2_A	0.00308161991791313
Dlx3_A	0.0030881246226671
Dlx4_A	0.00291215840334395
Dlx5_A	0.0029084675229236
Dlx6_A	0.00288558058812478
Dmrt1_A	0.00277853976337116
Dmrt2_A	0.00295325951385271
Dmrt3_A	0.00318359981220289
Dmrta1_A	0.00259158370815029
Dmrta2_A	0.0031773124288327
Dmrtc2_A	0.00318924932530393
Dux_A	0.00186293576837624
Duxbl_A	0.00166466185379984
Emx1_A	0.00301454029714063
Emx2_A	0.00302124385193528
En1_A	0.00272945943598493
En2_A	0.0031463554835546
Eomes_A	0.00209061746496059
Esrra_A	0.00121978992887484
Esx1_A	0.00328990614484941
Evx1_A	0.00296176939165622
Evx2_A	0.00254713116826172
Fezf2_A	0.00219611511745454
Fos_A	0.00210285641246995
Fosb_A	0.00256481725012769
Fosl1_A	0.00196104442853567
Fosl2_A	0.00162475331197295
Foxa1_A	0.00339660096650169
Foxa2_A	0.00317118859991623
Foxa3_A	0.00314597771406677
Foxb1_A	0.00346088579387316
Foxc1_A	0.00341952902356179
Foxc2_A	0.00337180096105257
Foxd1_A	0.00237057155442696
Foxd2_A	0.00236626553537812
Foxd3_A	0.00273997019063348
Foxf2_A	0.00291074920976102
Foxg1_A	0.00265369905388286
Foxh1_A	0.00236453980199676
Foxj1_A	0.00279570606251258
Foxj2_A	0.00285141921751231
Foxj3_A	0.00296922779007135
Foxk1_A	0.00260876682339035
Foxl1_A	0.00314309042889039
Foxm1_A	0.00272540950167316
Foxn3_A	0.00310317009871526
Foxo1_A	0.00235296719024262
Foxo3_A	0.00253368916164879
Foxo4_A	0.00237012752311089
Foxo6_A	0.00225917566659594
Foxp1_A	0.00235526169843965
Foxp2_A	0.00272543867217532
Foxq1_A	0.003209229349872
Foxs1_A	0.00227338127221776
Gata1_A	0.00277353140743438
Gata2_A	0.00252332807028674
Gata3_A	0.00252391585922898
Gata4_A	0.00237140763664361
Gata5_A	0.00254244775047977
Gata6_A	0.00267125321671169
Gbx1_A	0.00307827605253424
Gbx2_A	0.00284458493889095
Gfi1b_A	0.00227690553258459
Gmeb1_A	0.000592405207045885
Gmeb2_A	0.00104997722544948
Grhl1_A	0.00074493825988967
Gsx1_A	0.0032580361478639
Gsx2_A	0.00321505021400388
Hand1_A	0.00164338092656032
Hbp1_A	0.00204008752459182
Hdx_A	0.00266534917878561
Hesx1_A	0.00359702788407239
Hhex_A	0.0014548373108368
Hlf_A	0.0022978157405224
Hlx_A	0.002689739194732
Hmbox1_A	0.00228350929021272
Hmg20b_A	0.0033374061597096
Hmga1_A	0.00248239815532446
Hmga2_A	0.00189578907914978
Hmx1_A	0.00296128823667462
Hmx2_A	0.00299547649527163
Hmx3_A	0.00279930344233933
Hnf1a_A	0.00196001266224728
Hnf1b_A	0.00196309434017236
Homez_A	0.00186424862703857
Hoxa1_A	0.00329544234974229
Hoxa10_A	0.00278066017781541
Hoxa11_A	0.00268255904289107
Hoxa13_A	0.00281776256493232
Hoxa2_A	0.00322971191187152
Hoxa3_A	0.00310391833751209
Hoxa4_A	0.00316500467173832
Hoxa5_A	0.00303538261531991
Hoxa6_A	0.00305084369545382
Hoxa7_A	0.00250287303777733
Hoxa9_A	0.00301188280792273
Hoxb1_A	0.00221160246266056
Hoxb13_A	0.00255944420441613
Hoxb3_A	0.00303715474033479
Hoxb4_A	0.00311026471178753
Hoxb5_A	0.00291880702159082
Hoxb6_A	0.0026203947898185
Hoxb7_A	0.00265819224975822
Hoxb8_A	0.00290741014273043
Hoxb9_A	0.00306675882406043
Hoxc10_A	0.00323858033285932
Hoxc11_A	0.0029921308631706
Hoxc12_A	0.00273825993270378
Hoxc13_A	0.00275990295466803
Hoxc4_A	0.00292222066135112
Hoxc6_A	0.00302345703552229
Hoxc8_A	0.00276763800155363
Hoxc9_A	0.00294613810271534
Hoxd1_A	0.00327831592149661
Hoxd10_A	0.00285823224883943
Hoxd11_A	0.00210923442123411
Hoxd12_A	0.00262587067133022
Hoxd13_A	0.00281095385372377
Hoxd3_A	0.0027363114865933
Hoxd4_A	0.00321082621681894
Hoxd8_A	0.00252117386082314
Hoxd9_A	0.00277938667502038
Hsf2_A	0.00191943528160153
Hsf4_A	0.00160737623709063
Hsfy2_A	0.00176135513717645
Irf2_A	0.00159999850194468
Irf3_A	0.00157204938476494
Irf4_A	0.00107749889040552
Irf5_A	0.000850218912093109
Irf6_A	0.000715298232160015
Irf9_A	0.00179388040788394
Irx1_A	0.00313838788093241
Irx2_A	0.00261939122854258
Irx3_A	0.0036993549589959
Irx4_A	0.00212234745891789
Irx5_A	0.00259887024457665
Irx6_A	0.00177686006925486
Isl1_A	0.00272494394310485
Isl2_A	0.00275876041106018
Isx_A	0.00300295077123774
Jun_A	0.00157221892704543
Junb_A	0.0020427354466152
Jund_A	0.00171725610656871
Kdm2b_A	0.00122199226008819
Klf9_A	0.000887170838521859
Lbx1_A	0.00355176538970842
Lbx2_A	0.00332321727875576
Lcor_A	0.00196785309995584
Lef1_A	0.00273650871221731
Lhx1_A	0.0038818312487106
Lhx2_A	0.00356397070295331
Lhx3_A	0.00353386333333733
Lhx4_A	0.00342776745076588
Lhx5_A	0.00380627574398367
Lhx6_A	0.0017980707358773
Lhx8_A	0.00212571716178576
Lhx9_A	0.00356672089747555
Lin54_A	0.00315882772274014
Lmx1a_A	0.00330227349513542
Maf_A	0.00187035969250471
Mafb_A	0.00155949930649077
Mafg_A	0.00210904897558439
Mafk_A	0.00254423735073958
Mecom_A	0.00253084695799253
Mef2a_A	0.00302310295035511
Mef2b_A	0.00255122757582035
