"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed"
0,1.10170422628912,0.989,0.988,0,"heterozygous","Gm42418","UP"
0,-1.49341645050204,0.148,0.579,0,"heterozygous","Glis1","DOWN"
0,-1.58266441895945,0.126,0.617,0,"heterozygous","Gm26917","DOWN"
1.87877745905547e-306,-1.36191586960584,0.07,0.422,5.29664941256919e-302,"heterozygous","Zbtb16","DOWN"
2.38753483142747e-294,-1.52835975261346,0.181,0.591,6.73093819676033e-290,"heterozygous","Kcnk5","DOWN"
8.22184937282976e-294,-1.51623506129858,0.189,0.601,2.31790377518817e-289,"heterozygous","Fkbp5","DOWN"
2.97790033613159e-280,-1.357647725875,0.278,0.678,8.39529662762219e-276,"heterozygous","Lncpint","DOWN"
2.04497833782496e-261,-1.18905040944426,0.549,0.834,5.76520292999614e-257,"heterozygous","Tns1","DOWN"
1.19622571092928e-245,-1.07252174037322,0.178,0.581,3.37239952425183e-241,"heterozygous","Mlxipl","DOWN"
1.66925224743338e-243,-1.23635787791093,0.277,0.657,4.70595593596419e-239,"heterozygous","Fnip2","DOWN"
1.59044477941398e-241,-0.983651338173844,0.143,0.517,4.48378192212388e-237,"heterozygous","Col27a1","DOWN"
7.62844787683681e-241,-0.853897755557004,0.154,0.549,2.15061202543783e-236,"heterozygous","AC149090.1","DOWN"
4.04297947273178e-239,-1.16334770534517,0.162,0.545,1.13979677295254e-234,"heterozygous","Gm31641","DOWN"
6.33785263813657e-238,-1.29694429977188,0.183,0.572,1.78676741574346e-233,"heterozygous","Hnf4aos","DOWN"
9.15322446049512e-237,-1.05963915161826,0.149,0.525,2.58047703990279e-232,"heterozygous","Chst11","DOWN"
7.30813234191806e-236,-1.33286015274441,0.254,0.634,2.06030866983354e-231,"heterozygous","Galnt14","DOWN"
1.01686114255248e-227,-1.09569634439171,0.186,0.563,2.86673493308395e-223,"heterozygous","Foxo3","DOWN"
1.81450750682635e-227,-0.942041906028781,0.857,0.953,5.11545956324485e-223,"heterozygous","Slc34a1","DOWN"
6.34151473772046e-226,-1.18935657841815,0.34,0.703,1.78779983485815e-221,"heterozygous","Rab11fip3","DOWN"
7.31858071056485e-225,1.01719766117101,0.949,0.863,2.06325427392244e-220,"heterozygous","Aldob","UP"
1.27360195847656e-224,-1.25570041605623,0.2,0.565,3.59053864133712e-220,"heterozygous","Ppara","DOWN"
1.42623168256672e-224,-1.14330795590653,0.24,0.636,4.02083235949208e-220,"heterozygous","Cmip","DOWN"
3.77340102511487e-224,-0.640815629256592,0.108,0.444,1.06379721700039e-219,"heterozygous","Banp","DOWN"
1.66662281607702e-222,-0.784894268573065,0.134,0.492,4.69854304308433e-218,"heterozygous","BC005561","DOWN"
2.42614939712862e-219,-1.26892425860609,0.326,0.685,6.83980038038501e-215,"heterozygous","Pitpnc1","DOWN"
2.22733432517543e-218,-1.14965182203777,0.191,0.561,6.27930092953456e-214,"heterozygous","Ntn1","DOWN"
2.77792215852719e-213,-1.01887107458912,0.219,0.617,7.83151814931985e-209,"heterozygous","Plekha7","DOWN"
7.39879476474782e-213,1.14686021616648,0.791,0.373,2.08586822007771e-208,"heterozygous","Slc12a1","UP"
9.79950008718427e-212,-0.742976703587259,0.148,0.513,2.76267506457899e-207,"heterozygous","Mafg","DOWN"
3.67978773575362e-211,1.02460328750938,0.893,0.644,1.03740575846366e-206,"heterozygous","Gpx3","UP"
1.3244334604118e-210,-1.28009806483596,0.341,0.676,3.73384281159295e-206,"heterozygous","Cyp2j13","DOWN"
8.66199200265019e-209,-1.02903953510223,0.48,0.781,2.44198878538714e-204,"heterozygous","Rere","DOWN"
7.05038046056256e-207,-1.18526904546199,0.285,0.632,1.9876432594418e-202,"heterozygous","Mtss1","DOWN"
4.13736777247941e-204,-0.927457151841264,0.177,0.543,1.1664067224174e-199,"heterozygous","Ldlrad3","DOWN"
2.78489552308954e-200,-0.822004788771923,0.127,0.455,7.85117745869402e-196,"heterozygous","Gm16311","DOWN"
1.08576240642951e-198,-0.825731389384226,0.185,0.558,3.06098137620608e-194,"heterozygous","Trak1","DOWN"
2.4037519863764e-198,1.1315905852904,0.825,0.509,6.77665759999234e-194,"heterozygous","Fxyd2","UP"
5.0205796124331e-198,-1.1767896364718,0.533,0.784,1.41540180433714e-193,"heterozygous","Lrmda","DOWN"
5.24018085171328e-198,-1.09300044387912,0.289,0.645,1.47731178571501e-193,"heterozygous","Pawr","DOWN"
1.29025918998134e-197,-1.11665682324595,0.391,0.726,3.6374987083954e-193,"heterozygous","Snx29","DOWN"
1.35565614132927e-197,-1.11242225796573,0.477,0.776,3.82186579363546e-193,"heterozygous","Errfi1","DOWN"
2.4769222701506e-196,-1.03030062233337,0.272,0.64,6.98293926400856e-192,"heterozygous","Arhgap10","DOWN"
9.80786481024078e-195,-0.963418250760903,0.579,0.876,2.76503324730308e-190,"heterozygous","Neat1","DOWN"
4.20566769757225e-193,-1.01191551756106,0.257,0.617,1.18566183729957e-188,"heterozygous","Rnf169","DOWN"
7.64847396485076e-191,-0.391719596821034,0.069,0.336,2.15625778017073e-186,"heterozygous","Taco1","DOWN"
3.38830587434427e-190,1.18556081929005,0.759,0.369,9.55231192095137e-186,"heterozygous","Umod","UP"
6.93364855122267e-188,-1.10124168968777,0.273,0.621,1.9547341995607e-183,"heterozygous","Pdzd2","DOWN"
3.49022771663012e-187,-1.17272612917724,0.349,0.694,9.83964997872363e-183,"heterozygous","Trabd2b","DOWN"
6.53195677402264e-187,-0.857554624145143,0.233,0.611,1.84148925373246e-182,"heterozygous","Tef","DOWN"
7.91903753579864e-187,-0.579886292904887,0.122,0.439,2.23253506209235e-182,"heterozygous","Baiap2","DOWN"
1.447355069285e-186,-0.705799804334731,0.126,0.44,4.08038341132826e-182,"heterozygous","Kyat1","DOWN"
1.70998583294037e-186,-1.23299654833815,0.404,0.689,4.8207920602255e-182,"heterozygous","Frmd4b","DOWN"
5.16249395880082e-186,-1.01426564489431,0.274,0.639,1.45541029686513e-181,"heterozygous","Ldlrad4","DOWN"
8.55929473566803e-186,-0.635524866658713,0.079,0.355,2.41303637187953e-181,"heterozygous","Noct","DOWN"
8.44445871783803e-185,-0.9702876408058,0.211,0.564,2.3806618017329e-180,"heterozygous","Xylt1","DOWN"
5.53791412694582e-184,-1.10886892137088,0.302,0.647,1.56124875066857e-179,"heterozygous","Wwox","DOWN"
9.45483051971474e-184,-0.965420932679838,0.301,0.66,2.66550582011798e-179,"heterozygous","Trio","DOWN"
2.16512478746802e-183,-1.19642112289466,0.371,0.697,6.10391980082985e-179,"heterozygous","Gramd1b","DOWN"
3.07306681609344e-183,-0.407960212791194,0.057,0.305,8.66358996793063e-179,"heterozygous","Per2","DOWN"
2.13950290776831e-180,-1.04057604762051,0.32,0.668,6.03168659758041e-176,"heterozygous","Etv6","DOWN"
1.20248275785972e-179,-0.729584439883326,0.173,0.524,3.39003939095812e-175,"heterozygous","Ttc7b","DOWN"
6.27354314958934e-179,-0.664429828306827,0.154,0.487,1.76863728473223e-174,"heterozygous","Inpp5b","DOWN"
6.49672158500563e-179,-0.970293989143466,0.26,0.619,1.83155574924479e-174,"heterozygous","Fam214a","DOWN"
2.84393989962945e-178,-0.656920079019203,0.161,0.501,8.01763536503534e-174,"heterozygous","Rapgef3","DOWN"
4.13327691882343e-178,-0.758895217841194,0.191,0.556,1.1652534289547e-173,"heterozygous","Dnmt3a","DOWN"
4.5877322876397e-178,-0.639322409396011,0.149,0.479,1.29337348653139e-173,"heterozygous","Slc25a42","DOWN"
8.89215982811961e-178,-0.942146779607695,0.269,0.636,2.50687769874348e-173,"heterozygous","Agap1","DOWN"
1.32592026990079e-177,-0.565838001121759,0.121,0.43,3.73803442490432e-173,"heterozygous","Osbpl10","DOWN"
2.98354992521813e-177,-1.08190973349197,0.228,0.566,8.41122394917495e-173,"heterozygous","Gcnt2","DOWN"
1.58602312731201e-176,-0.995845732465618,0.399,0.706,4.47131640051801e-172,"heterozygous","Fggy","DOWN"
3.26755812565395e-176,-0.735773360307227,0.171,0.519,9.21189986784363e-172,"heterozygous","Zhx2","DOWN"
7.17759046172514e-176,-0.653197514668659,0.133,0.453,2.02350630296955e-171,"heterozygous","Pde4c","DOWN"
7.69418092485961e-176,0.94671265874027,0.886,0.517,2.16914348633642e-171,"heterozygous","Kap","UP"
1.24089529971944e-175,-0.372656167371721,0.055,0.298,3.49833202896904e-171,"heterozygous","Per3","DOWN"
1.27099187323374e-174,-0.483500492205527,0.089,0.365,3.58318028902056e-170,"heterozygous","Gm16599","DOWN"
2.7589049804213e-174,-0.463512226889184,0.089,0.365,7.77790492080374e-170,"heterozygous","Susd3","DOWN"
5.21052271309289e-174,-0.572242800385612,0.146,0.472,1.46895056327515e-169,"heterozygous","Rai1","DOWN"
6.41813229943684e-174,-0.635511739618314,0.122,0.424,1.80939985785723e-169,"heterozygous","BC024386","DOWN"
9.01586371272183e-174,-0.589677581281733,0.156,0.488,2.54175229789054e-169,"heterozygous","Wdfy1","DOWN"
1.60991447254424e-173,-0.981696177712269,0.437,0.738,4.53867088099672e-169,"heterozygous","Apbb2","DOWN"
1.87481467072761e-173,-0.976586765996009,0.207,0.556,5.28547751971529e-169,"heterozygous","C330002G04Rik","DOWN"
5.6710480525143e-173,-0.274207890231443,0.007,0.156,1.59878186696483e-168,"heterozygous","Plk3","DOWN"
7.78997125261356e-173,-0.918326974443557,0.254,0.622,2.19614869553681e-168,"heterozygous","Prkce","DOWN"
2.24541986325174e-172,-0.724736621160877,0.177,0.527,6.3302876784793e-168,"heterozygous","Zfp697","DOWN"
8.39058116051785e-172,-0.92743853093444,0.216,0.565,2.36547264077319e-167,"heterozygous","Galnt18","DOWN"
1.36000255899585e-171,-0.931766884852276,0.209,0.555,3.83411921432111e-167,"heterozygous","Hnf1aos1","DOWN"
2.809075559232e-170,-1.01275464425191,0.266,0.617,7.91934581658685e-166,"heterozygous","Fto","DOWN"
3.6830348848407e-170,-0.637260169970449,0.153,0.481,1.03832119473429e-165,"heterozygous","Pex14","DOWN"
4.0692494778236e-170,-0.977191414352048,0.723,0.87,1.14720281278803e-165,"heterozygous","Esrrg","DOWN"
4.54319860631196e-170,-0.914881793167537,0.222,0.565,1.28081855109147e-165,"heterozygous","Ppp1r16b","DOWN"
4.69241722753908e-170,-0.648151112675894,0.161,0.5,1.32288626478782e-165,"heterozygous","Shb","DOWN"
4.99809554984222e-170,-1.08754013522041,0.335,0.652,1.40906309741152e-165,"heterozygous","Tnfrsf21","DOWN"
5.39579313481001e-170,-0.944351395286407,0.553,0.8,1.52118200056564e-165,"heterozygous","Igf1r","DOWN"
1.20753156686874e-169,-0.775275123291168,0.202,0.556,3.40427299331635e-165,"heterozygous","Slc22a5","DOWN"
2.10080477757893e-169,-0.668519898872837,0.173,0.522,5.92258882895053e-165,"heterozygous","Kifc3","DOWN"
8.17944888686724e-169,-0.447866547505651,0.1,0.379,2.30595023018561e-164,"heterozygous","Ctif","DOWN"
2.78665425043115e-168,-0.53460261311238,0.135,0.454,7.8561356628155e-164,"heterozygous","Lncppara","DOWN"
1.50611119562546e-167,-0.701963656520755,0.166,0.506,4.2460286827073e-163,"heterozygous","Shank2","DOWN"
2.02089327295247e-167,-0.604552868366178,0.135,0.448,5.69730231510759e-163,"heterozygous","Ppargc1b","DOWN"
4.0388240065256e-167,1.02083184614007,0.829,0.575,1.1386252639197e-162,"heterozygous","Eef1a1","UP"
4.56345293658189e-167,-0.641421764845023,0.143,0.461,1.28652865188117e-162,"heterozygous","B3galt5","DOWN"
2.38542408915281e-166,-0.540027639238861,0.11,0.399,6.7249875921396e-162,"heterozygous","Bcl11b","DOWN"
2.88751864544594e-166,-0.901436634249637,0.262,0.617,8.14049256524119e-162,"heterozygous","Dgkh","DOWN"
7.01141271598446e-166,-0.50102167359128,0.134,0.445,1.97665747289034e-161,"heterozygous","Eps15l1","DOWN"
2.20305357110667e-165,-0.604719643272847,0.155,0.482,6.21084862766392e-161,"heterozygous","Anks1","DOWN"
2.28286615930278e-165,-0.557776338849935,0.149,0.47,6.43585627630639e-161,"heterozygous","Rapgef1","DOWN"
3.20274254305991e-165,-0.982473024442144,0.325,0.653,9.02917177739449e-161,"heterozygous","Vti1a","DOWN"
4.44925763346903e-165,-0.562234723922302,0.137,0.45,1.25433471202759e-160,"heterozygous","Dpf3","DOWN"
4.4577775422467e-165,-0.503926116681185,0.112,0.401,1.25673664471019e-160,"heterozygous","Plekhm2","DOWN"
1.62462381434177e-164,-1.14074224448404,0.386,0.686,4.58013945739231e-160,"heterozygous","Auts2","DOWN"
5.64076365834222e-164,-0.872844750380883,0.195,0.533,1.59024409055984e-159,"heterozygous","Gm6999","DOWN"
1.29148761494871e-163,-0.436845707009959,0.095,0.372,3.64096188406341e-159,"heterozygous","Gm43305","DOWN"
3.25226656815035e-163,-0.607355664903082,0.144,0.46,9.16878990892947e-159,"heterozygous","Smad3","DOWN"
3.53100711877426e-163,-0.728453524748755,0.152,0.464,9.9546152692484e-159,"heterozygous","Etv1","DOWN"
3.60372686869235e-163,-0.781009370098538,0.169,0.496,1.01596267882175e-158,"heterozygous","Airn","DOWN"
6.77435353453031e-163,-0.902209674092473,0.263,0.619,1.90982574845479e-158,"heterozygous","Tacc2","DOWN"
9.9143625509862e-163,-0.481600745787811,0.138,0.448,2.79505709037403e-158,"heterozygous","Safb2","DOWN"
3.82904888083444e-162,-0.514723996402711,0.089,0.349,1.07948546048484e-157,"heterozygous","Mcf2l","DOWN"
1.01463592260038e-161,-0.512103843204991,0.138,0.446,2.86046159299499e-157,"heterozygous","Nlrp6","DOWN"
1.10414418280345e-161,-1.166075563505,0.531,0.783,3.11280328015948e-157,"heterozygous","Tnfaip8","DOWN"
1.408934754878e-161,-0.927289836597257,0.174,0.489,3.97206886095206e-157,"heterozygous","Gm45792","DOWN"
1.90662507359432e-161,-0.519815977301978,0.153,0.478,5.3751574074771e-157,"heterozygous","Zcchc14","DOWN"
2.77083025452869e-161,0.741243688210834,0.981,0.953,7.81152465356729e-157,"heterozygous","Camk1d","UP"
6.27008652686702e-161,-0.614273572185316,0.176,0.516,1.76766279365435e-156,"heterozygous","Rptor","DOWN"
6.52723380399035e-161,0.924880117603693,0.897,0.841,1.84015775402096e-156,"heterozygous","Atp1a1","UP"
8.54799955165938e-161,-0.906148390375591,0.36,0.677,2.40985203360381e-156,"heterozygous","Sik3","DOWN"
4.23259859294612e-160,-1.05307902778506,0.295,0.627,1.19325419532337e-155,"heterozygous","Them7","DOWN"
2.42675308391626e-159,-0.656930763546479,0.169,0.504,6.84150229417672e-155,"heterozygous","Ankrd33b","DOWN"
2.97000549475773e-159,-0.91860109816393,0.325,0.663,8.373039490821e-155,"heterozygous","Atp6v0a4","DOWN"
3.84182900590811e-159,-0.473127481151759,0.115,0.401,1.08308843334561e-154,"heterozygous","Ahdc1","DOWN"
4.61118624683568e-159,-0.589195933940656,0.145,0.456,1.29998562670792e-154,"heterozygous","Tulp3","DOWN"
9.42397295515336e-159,-0.698933163796366,0.197,0.545,2.65680645551683e-154,"heterozygous","Atxn7l1","DOWN"
9.43387911304761e-159,1.30847709513547,0.611,0.239,2.65959919955038e-154,"heterozygous","S100g","UP"
1.31311857674097e-158,-0.876367997711735,0.438,0.738,3.70194389154813e-154,"heterozygous","Osbpl9","DOWN"
1.79486688746709e-158,-0.394086205626677,0.101,0.373,5.06008872914722e-154,"heterozygous","Tbc1d10a","DOWN"
5.29902064686932e-158,-0.528247335558538,0.116,0.399,1.4938999007654e-153,"heterozygous","Mvb12b","DOWN"
1.06495869212536e-157,-0.723306468257791,0.169,0.489,3.0023315448398e-153,"heterozygous","Tspan5","DOWN"
1.17840227495949e-157,-0.5027160122784,0.139,0.447,3.32215169356578e-153,"heterozygous","Mical3","DOWN"
1.32262762788168e-157,-0.320050593329487,0.018,0.183,3.72875180852402e-153,"heterozygous","Per1","DOWN"
1.79679246725262e-157,-0.48381258168307,0.112,0.391,5.06551732367858e-153,"heterozygous","Cys1","DOWN"
2.79190117381852e-157,1.2266765748858,0.67,0.34,7.87092778922917e-153,"heterozygous","Spp1","UP"
8.7378752245172e-157,-0.848309796234278,0.308,0.662,2.46338178329589e-152,"heterozygous","Arhgef28","DOWN"
2.33680602631716e-156,-0.45323394579311,0.04,0.243,6.58792354939333e-152,"heterozygous","Il34","DOWN"
2.90984176197066e-156,-1.02447762620732,0.374,0.666,8.20342589534769e-152,"heterozygous","Gpc4","DOWN"
6.03847052257351e-156,-1.03277227568892,0.28,0.594,1.70236560972392e-151,"heterozygous","Pik3c2g","DOWN"
6.49114445189148e-156,-0.475135589245687,0.126,0.417,1.82998344387725e-151,"heterozygous","Bicra","DOWN"
7.55608194404385e-156,-0.538726034315553,0.157,0.476,2.13021062166484e-151,"heterozygous","Cyth1","DOWN"
8.97744659520572e-156,-0.78302756616126,0.204,0.548,2.5309217441204e-151,"heterozygous","Prkag2","DOWN"
1.1750180819694e-155,-0.609365909417584,0.131,0.426,3.31261097668812e-151,"heterozygous","0610043K17Rik","DOWN"
1.7205188620054e-155,-0.506818330605998,0.138,0.442,4.85048677576562e-151,"heterozygous","Dennd3","DOWN"
2.05940282154232e-155,-0.875204432887725,0.42,0.735,5.80586843449212e-151,"heterozygous","Nedd4l","DOWN"
2.37732472802394e-155,-0.726277915521113,0.138,0.432,6.70215387324509e-151,"heterozygous","Ttc39c","DOWN"
3.4896592544879e-155,-0.630772229013608,0.141,0.442,9.8380473702523e-151,"heterozygous","Rffl","DOWN"
4.74750678874607e-155,-0.774529451930686,0.23,0.576,1.33841711388329e-150,"heterozygous","Trim7","DOWN"
5.07852483093301e-155,-0.642005883186173,0.152,0.467,1.43173772033664e-150,"heterozygous","Map3k13","DOWN"
7.37014001240121e-155,-0.500016002234418,0.125,0.414,2.07778987229615e-150,"heterozygous","Tesk2","DOWN"
6.57686303366367e-154,-0.852063154541148,0.322,0.662,1.85414922645046e-149,"heterozygous","Ablim1","DOWN"
8.55506345882886e-154,-0.780449362100972,0.266,0.623,2.41184349031303e-149,"heterozygous","Myo10","DOWN"
