"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed"
3.86442792927216e-186,-1.95976854050854,0.095,0.551,1.24759191268622e-181,"heterozygous","Sgk1","DOWN"
1.2702909458888e-142,-1.56290340582985,0.172,0.567,4.10100728970742e-138,"heterozygous","Zbtb16","DOWN"
9.67156206253238e-105,-0.80989617746951,0.69,0.891,3.12236709626795e-100,"heterozygous","Tmod2","DOWN"
9.84532358661848e-100,-0.670019919772682,0.945,0.987,3.17846426670391e-95,"heterozygous","Mobp","DOWN"
3.34426501999405e-92,-1.03560625958359,0.282,0.602,1.07966251905488e-87,"heterozygous","Polr3e","DOWN"
3.45477997772794e-84,-1.0258114607834,0.469,0.744,1.11534116800969e-79,"heterozygous","Adipor2","DOWN"
9.74457429646619e-74,-0.792639383344217,0.518,0.779,3.14593836587114e-69,"heterozygous","Bcl2l1","DOWN"
6.17276748598203e-69,-0.877008032205162,0.393,0.663,1.99281625517444e-64,"heterozygous","Rcan2","DOWN"
1.42706662891139e-67,-0.583255963052491,0.834,0.938,4.60714190477754e-63,"heterozygous","Hecw2","DOWN"
1.04067143838061e-63,-0.938008138203942,0.108,0.346,3.35970367166796e-59,"heterozygous","Map7d2","DOWN"
4.490645877004e-61,-0.712295003684436,0.442,0.699,1.44976011493197e-56,"heterozygous","Mat2a","DOWN"
3.78412283874769e-55,-0.838760350118491,0.267,0.507,1.2216662172613e-50,"heterozygous","Arid5b","DOWN"
7.34757070084492e-52,-0.469018248924117,0.889,0.962,2.37208972506077e-47,"heterozygous","Vmp1","DOWN"
3.41768700483289e-50,-0.340099044814876,0.978,0.996,1.10336607264025e-45,"heterozygous","Map7","DOWN"
2.75854357820817e-48,-0.653786953513798,0.471,0.688,8.90568208788725e-44,"heterozygous","Itpk1","DOWN"
9.11392790082048e-48,-0.440792603240925,0.969,0.982,2.94234048350088e-43,"heterozygous","Mast4","DOWN"
1.41443193062977e-45,-0.708336178383553,0.047,0.208,4.56635204484515e-41,"heterozygous","Fkbp5","DOWN"
2.31775587396197e-41,-0.542729861390479,0.607,0.789,7.48264306349881e-37,"heterozygous","Pstpip2","DOWN"
