"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed"
0,-1.85472240810627,0.291,0.738,0,"heterozygous","Zbtb16","DOWN"
0,-1.95302300362126,0.295,0.673,0,"heterozygous","Fkbp5","DOWN"
1.02954203329653e-226,0.531135667939207,1,1,2.90248490026958e-222,"heterozygous","Gm42418","UP"
9.65745663231534e-220,-0.715283590998372,0.006,0.207,2.72263017378234e-215,"heterozygous","Egr1","DOWN"
1.86233915114668e-192,-0.774522874687554,0.582,0.778,5.25030653491273e-188,"heterozygous","Wbp1l","DOWN"
3.47289853499522e-190,0.824365401845947,0.439,0.141,9.79079554985853e-186,"heterozygous","Pck1","UP"
1.40924875463176e-185,-0.846594933484784,0.613,0.805,3.97295408905787e-181,"heterozygous","Zhx3","DOWN"
2.24152960750806e-180,-0.686825470711728,0.858,0.934,6.31932026948674e-176,"heterozygous","Ssh2","DOWN"
9.34373721505001e-167,-0.758197465388094,0.285,0.554,2.6341863956669e-162,"heterozygous","Usp2","DOWN"
2.03593218182371e-160,-0.656202002959206,0.794,0.918,5.73970000699739e-156,"heterozygous","Gm26917","DOWN"
7.35550954847261e-148,-0.527179643191746,0.034,0.21,2.0736652519054e-143,"heterozygous","Gm43305","DOWN"
2.06811644997111e-147,-0.532065453068885,0.015,0.168,5.83043389575855e-143,"heterozygous","Pim3","DOWN"
5.39699542101916e-147,-0.771687075150194,0.667,0.843,1.52152094909372e-142,"heterozygous","Tfcp2l1","DOWN"
3.12077850981064e-143,0.689858333578017,0.511,0.256,8.79809877485816e-139,"heterozygous","Fermt1","UP"
7.1685604501024e-129,-0.726092515133767,0.275,0.499,2.02096056209287e-124,"heterozygous","Mturn","DOWN"
5.60591700833387e-127,0.642736581729836,0.279,0.084,1.58042012298948e-122,"heterozygous","Arntl","UP"
5.68144847844383e-122,-0.432397334219674,0.031,0.182,1.60171395504288e-117,"heterozygous","Per2","DOWN"
8.40271998889182e-122,0.559035567867868,0.94,0.89,2.36889481926838e-117,"heterozygous","Slc16a7","UP"
1.28219655054081e-119,-0.479843766802395,0.07,0.246,3.61476851528465e-115,"heterozygous","Per1","DOWN"
6.03705149071581e-118,-0.655817438862432,0.646,0.783,1.7019655562626e-113,"heterozygous","Tanc2","DOWN"
8.22176474072856e-118,-0.464606780335288,0.969,0.983,2.3178799157062e-113,"heterozygous","Pkp4","DOWN"
1.2780379064436e-117,0.658868731301941,0.839,0.724,3.6030444658458e-113,"heterozygous","Ptger3","UP"
1.42581146654367e-116,-0.680725933324313,0.111,0.301,4.01964768647991e-112,"heterozygous","Gadd45g","DOWN"
1.23692395552992e-115,0.645874270122242,0.78,0.622,3.48713601542995e-111,"heterozygous","Scin","UP"
1.08858478703623e-113,-0.567259786190494,0.841,0.9,3.06893823161253e-109,"heterozygous","Esrrb","DOWN"
2.34080569638125e-113,-0.549878991153726,0.327,0.554,6.59919941923803e-109,"heterozygous","Nr1d2","DOWN"
4.22897132147017e-113,0.557121396135821,0.796,0.625,1.19223159494887e-108,"heterozygous","St3gal6","UP"
6.58785633805683e-113,-0.803060285586047,0.577,0.715,1.85724845882498e-108,"heterozygous","Sh3pxd2a","DOWN"
9.10865045819457e-113,-0.568585241045976,0.229,0.455,2.56791073717421e-108,"heterozygous","Tef","DOWN"
1.77993937507619e-112,-0.436333565091378,0.011,0.129,5.0180050862148e-108,"heterozygous","Gm49980","DOWN"
1.68694830934119e-108,0.527461090516788,0.953,0.905,4.75584467369468e-104,"heterozygous","Sim1","UP"
3.11998958306726e-108,-0.653412130452556,0.155,0.352,8.79587463258321e-104,"heterozygous","Herpud1","DOWN"
