"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed"
7.89810570807399e-08,0.293609561213008,0.438,0.377,0.00222663396122022,"heterozygous","Tpt1","UP"
7.93256499204412e-08,-0.132561742446261,0.193,0.268,0.00223634872255708,"heterozygous","Pick1","DOWN"
7.97685838982259e-08,-0.14256716441454,0.664,0.729,0.00224883591725878,"heterozygous","Gtf2i","DOWN"
8.38142061346346e-08,-0.180004251188751,0.331,0.418,0.00236289009934762,"heterozygous","Dcaf10","DOWN"
8.57949925862507e-08,-0.158803322196739,0.495,0.579,0.00241873243099158,"heterozygous","Swt1","DOWN"
8.65665568774061e-08,0.29176931043378,0.515,0.469,0.00244048437148783,"heterozygous","Eef1a1","UP"
8.79978341362342e-08,0.143059074520197,0.126,0.076,0.00248083493996872,"heterozygous","Cdca7l","UP"
9.0708167403427e-08,-0.116811536995013,0.115,0.177,0.00255724465543741,"heterozygous","Lmna","DOWN"
9.22938471267741e-08,0.163493559991063,0.971,0.973,0.00260194813819802,"heterozygous","Cadps2","UP"
9.2519880598259e-08,-0.105837794442675,0.128,0.193,0.00260832047382612,"heterozygous","Hmces","DOWN"
9.45880005251241e-08,-0.148977796278901,0.233,0.313,0.0026666249108043,"heterozygous","Bfar","DOWN"
9.46246599364495e-08,-0.105045172820861,0.185,0.26,0.00266765841292838,"heterozygous","Szrd1","DOWN"
9.48260020923706e-08,0.183877842408774,0.91,0.877,0.00267333465098811,"heterozygous","Efna5","UP"
9.63142876977203e-08,0.202167930050498,0.201,0.142,0.00271529239877413,"heterozygous","Calm1","UP"
9.66043913158494e-08,-0.161076521528664,0.591,0.671,0.00272347099997643,"heterozygous","Tnks2","DOWN"
9.67425416035245e-08,-0.15641672219041,0.34,0.426,0.00272736573288656,"heterozygous","Nek1","DOWN"
9.70580835778845e-08,-0.240925515876923,0.615,0.665,0.00273626149222772,"heterozygous","Cblb","DOWN"
9.78492038930578e-08,-0.165557314276187,0.447,0.535,0.00275856475615309,"heterozygous","Cdc42bpb","DOWN"
9.85365704858506e-08,0.213403908438146,0.316,0.247,0.0027779429951371,"heterozygous","Selenop","UP"
9.96850814683193e-08,-0.152450123412529,0.776,0.837,0.00281032181675486,"heterozygous","Fam193a","DOWN"
1.0273233910793e-07,-0.13775437544641,0.379,0.471,0.00289623010413077,"heterozygous","Ppp2ca","DOWN"
