"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed"
1.23261014410052e-170,-2.07069605611043,0.346,0.756,3.47497451824818e-166,"heterozygous","Fkbp5","DOWN"
3.74649554678661e-118,-1.64716302074327,0.455,0.822,1.05621202455008e-113,"heterozygous","Ccnd3","DOWN"
4.61762596540709e-55,-0.438725754183783,0.032,0.238,1.30180111216757e-50,"heterozygous","Per1","DOWN"
3.54486552241902e-52,-0.792846656916786,0.222,0.475,9.9936848808037e-48,"heterozygous","Tsc22d3","DOWN"
6.36638512288064e-52,-0.71442740918766,0.579,0.771,1.79481129384251e-47,"heterozygous","Rnf169","DOWN"
1.67904818119137e-49,1.1093344393222,0.352,0.119,4.73357263241471e-45,"heterozygous","Slc12a1","UP"
8.9446626719883e-48,-0.509460108376107,0.274,0.527,2.52167930048694e-43,"heterozygous","Nr1d2","DOWN"
1.17979929167895e-46,-0.5797502454646,0.668,0.846,3.32609016310129e-42,"heterozygous","Lncpint","DOWN"
5.62556876703845e-46,2.13692482751243,0.133,0,1.58596034680348e-41,"heterozygous","mt-Co1","UP"
4.78183505531247e-42,1.23641268934226,0.438,0.222,1.34809493879369e-37,"heterozygous","Umod","UP"
3.71453140220722e-40,-0.56372041816431,0.35,0.596,1.04720069291026e-35,"heterozygous","Mlxip","DOWN"
1.39762235508834e-39,-0.652004111824675,0.199,0.432,3.94017694346505e-35,"heterozygous","Sla","DOWN"
2.82571561008184e-39,0.722022999319581,0.305,0.121,7.96625744794273e-35,"heterozygous","Npas2","UP"
1.25583885623001e-38,-0.584535796727047,0.536,0.732,3.54046090348364e-34,"heterozygous","Foxo3","DOWN"
1.99906253061209e-38,-0.296807495839622,0.102,0.305,5.6357570863016e-34,"heterozygous","Per3","DOWN"
4.52987320649428e-38,-1.00748973910538,0.371,0.568,1.27706185437487e-33,"heterozygous","Zbtb16","DOWN"
8.10844875762477e-37,1.21663883107301,0.149,0.018,2.28593387374957e-32,"heterozygous","mt-Nd2","UP"
1.08800843049852e-36,0.880635835593268,0.646,0.503,3.06731336726141e-32,"heterozygous","Cltrn","UP"
3.81533427029338e-36,-0.583568300693875,0.751,0.903,1.07561903748111e-31,"heterozygous","Etv6","DOWN"
4.58604657538606e-36,1.271672649104,0.592,0.45,1.29289825053284e-31,"heterozygous","Kap","UP"
1.44190160997068e-35,0.804595811381404,0.716,0.619,4.06500901882935e-31,"heterozygous","Akr1c21","UP"
1.44934630920419e-35,1.13023134185717,0.318,0.135,4.08599711490844e-31,"heterozygous","S100g","UP"
4.0962315927377e-34,1.0495762829559,0.442,0.249,1.15480961062461e-29,"heterozygous","Gpx1","UP"
5.13277450641715e-34,0.942886987724148,0.972,0.988,1.44703178884912e-29,"heterozygous","Gm42418","UP"
