"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.63729489702248e-10,0.92103089461974,0.98,0.703,5.28584284554738e-06,"3","Cacnb2"
2.55905700961964e-10,1.67504022194744,0.927,0.489,8.26165964985605e-06,"3","Egfem1"
5.85880987928765e-10,1.14049509588429,0.945,0.426,1.89145818142923e-05,"3","Rasgrf2"
9.76298438727486e-10,1.09149055302045,0.66,0.112,3.15188187958782e-05,"3","Ccbe1"
1.21680661134089e-09,1.23866370040465,0.999,0.712,3.92833846405294e-05,"3","Rgs6"
1.33434335242813e-09,1.03515762106513,0.83,0.292,4.30779407897897e-05,"3","B230216N24Rik"
1.47004375714376e-09,1.29875548553754,0.945,0.455,4.7458892655629e-05,"3","Grm1"
1.47125913818196e-09,1.66646271887516,0.984,0.452,4.74981300170664e-05,"3","Tafa1"
1.74138059403759e-09,0.880263502199048,1,0.779,5.62187310979097e-05,"3","Gria3"
2.57697385019614e-09,0.981039801873015,0.95,0.559,8.31950237797322e-05,"3","Cacng3"
2.65398320367965e-09,0.760816040121562,0.654,0.176,8.56811937475937e-05,"3","Calb1"
6.41203769400972e-09,0.847000253853741,0.522,0.047,0.00020700622491341,"3","Otof"
7.27396016436659e-09,1.20405671151816,0.889,0.358,0.000234832529946411,"3","Nectin3"
1.03301206100213e-08,0.861086642788453,0.912,0.523,0.000333497613773928,"3","Rgl1"
1.17860355103637e-08,0.978321227414298,0.881,0.485,0.000380500370416582,"3","Pdzrn4"
1.2487802228851e-08,1.02678710140724,0.992,0.678,0.000403156207156225,"3","Gm26871"
1.70131035302229e-08,0.953317355230729,0.706,0.147,0.000549251034369715,"3","Syt17"
2.03417118842021e-08,0.753392134570261,0.891,0.514,0.000656711826469581,"3","Ly6h"
2.61569426553476e-08,0.664759833101679,0.941,0.68,0.000844450736685242,"3","Man1a2"
3.50793740813367e-08,0.784983628375422,0.993,0.791,0.00113250251284188,"3","Arl15"
8.21219577230745e-08,0.699469523200706,0.989,0.625,0.00265122528313174,"3","Pde1a"
9.15261436784978e-08,1.29730443646318,0.962,0.724,0.00295483002251662,"3","Rfx3"
9.36866700411665e-08,0.869094508262782,0.99,0.716,0.00302458045560902,"3","Nell2"
1.17853137091739e-07,0.842045510493883,0.992,0.751,0.00380477067786969,"3","Pam"
1.33351715540921e-07,0.578815636039095,0.953,0.631,0.0043051267845231,"3","Cobl"
1.46341671759258e-07,0.726870819973205,0.579,0.158,0.00472449453107587,"3","Matn2"
1.47236181285213e-07,0.470807309854327,0.438,0.101,0.00475337287661183,"3","Itga4"
1.55021732009724e-07,0.880347495703933,0.979,0.686,0.00500472159620193,"3","Chrm3"
1.56623437369284e-07,0.991026257576476,0.942,0.472,0.00505643105202996,"3","Gm20754"
1.63995559023693e-07,1.11617898066817,0.999,0.678,0.00529443262752091,"3","Kcnb2"
1.95081862121448e-07,1.04422887691341,0.997,0.767,0.00629802283672882,"3","March1"
6.25612679919959e-07,0.953640177469301,0.838,0.316,0.020197279758536,"3","Atp2b4"
6.28429462503513e-07,1.23173139715037,1,0.71,0.0202882167674634,"3","Lingo2"
6.87782283114261e-07,0.462219706900722,0.751,0.411,0.0222043632280608,"3","Ndst3"
7.17809156082675e-07,0.694950709617843,0.999,0.794,0.0231737507949731,"3","Ryr2"
7.18875350422089e-07,0.456259079321902,0.77,0.452,0.0232081718130267,"3","Gda"
7.21527384137868e-07,1.43411743393876,0.955,0.517,0.0232937900695069,"3","Gpc6"
1.01312834183843e-06,0.472848063750857,0.646,0.291,0.032707835387912,"3","Enc1"
1.12732385656296e-06,0.604205581753882,0.728,0.328,0.0363945233852786,"3","Slc30a3"
1.19533161435137e-06,1.00013177313738,0.918,0.515,0.0385900858377195,"3","Nwd2"
1.42294957758331e-06,0.688273776832996,0.695,0.235,0.0459385041626995,"3","Cdh7"
1.66860958998165e-06,0.838923023218738,0.979,0.588,0.0538693920029676,"3","Dgkb"
1.68747856688891e-06,0.529244858972583,0.555,0.188,0.0544785580534417,"3","Cpne6"
1.85738550554441e-06,0.456064103422792,0.898,0.645,0.0599638336609957,"3","Arid5b"
2.04785199716292e-06,0.786524746101904,0.751,0.276,0.0661128538764076,"3","Slc16a2"
2.08157990950411e-06,0.469480465085964,0.9,0.599,0.0672017257984305,"3","Nrgn"
2.08702625032955e-06,0.367865476878005,0.559,0.265,0.0673775554656391,"3","Rap2b"
2.11659915235889e-06,0.449516544179426,0.957,0.672,0.0683322870347543,"3","Nyap2"
2.18815581202231e-06,0.806381438724708,0.949,0.636,0.0706424222353284,"3","Gabra2"
2.65306127713223e-06,0.661858182414641,0.696,0.269,0.0856514302709368,"3","4930509J09Rik"
2.83295608947051e-06,0.570162764521594,0.976,0.763,0.0914591543924658,"3","Sobp"
2.87348671114153e-06,0.280292204016898,0.81,0.598,0.0927676449824931,"3","Arhgef7"
3.09188966823383e-06,0.694379313094596,0.982,0.763,0.0998185660492608,"3","Cdk14"
3.36448808891634e-06,0.727410546404043,0.664,0.197,0.108619133462575,"3","Gucy1a1"
3.44282167710164e-06,1.03247502447309,0.922,0.472,0.111148055023549,"3","Cntnap5a"
3.52258978044179e-06,0.761278796639198,0.998,0.771,0.113723288471783,"3","Pcsk2"
3.85724958444459e-06,0.356559033614983,0.787,0.519,0.124527445584209,"3","Faah"
4.04325552916702e-06,0.715010592067956,0.752,0.313,0.130532461503628,"3","Gsg1l"
4.69029957831929e-06,0.429063520636026,0.752,0.434,0.15142163158646,"3","Icam5"
4.71529983175074e-06,0.335608058646432,0.975,0.765,0.152228739768241,"3","Lrrtm3"
5.43451487025939e-06,0.563395519060247,0.747,0.374,0.175447878071454,"3","4933424G05Rik"
5.4508540066412e-06,0.696026041849476,0.672,0.229,0.175975370750405,"3","Rskr"
5.7326612415692e-06,0.625358423654129,0.694,0.263,0.18507323552282,"3","Lamp5"
6.49010888992297e-06,0.367861267178193,0.363,0.104,0.209526675402273,"3","4930567K20Rik"
7.20980379924299e-06,0.494689608002995,0.614,0.264,0.232761305854761,"3","Gm5441"
7.96853835069748e-06,0.293375880047013,0.535,0.299,0.257256292113918,"3","Glp2r"
8.10863251953872e-06,0.908627586919489,0.941,0.434,0.261779092260788,"3","Cux2"
8.60550952656821e-06,0.49973682711737,0.955,0.634,0.277820269555728,"3","Rasgef1b"
9.78815562360645e-06,0.896413670441804,0.778,0.304,0.316000816152511,"3","Greb1l"
9.78815562360645e-06,0.544880959076118,0.745,0.409,0.316000816152511,"3","Zfp697"
9.83796933159977e-06,0.546835717371031,0.669,0.228,0.317609001901367,"3","Ankrd6"
1.04391409857378e-05,0.387120371658551,0.906,0.651,0.33701722758356,"3","Celf5"
1.06033800530489e-05,0.707221179616427,0.909,0.572,0.342319521632631,"3","Magi3"
1.23834841544442e-05,0.445544314003284,0.799,0.426,0.399788402442076,"3","Stxbp6"
1.384034743203e-05,0.341568334368807,0.794,0.539,0.446821776495656,"3","Dbn1"
1.43840289204467e-05,0.566691231134861,0.754,0.36,0.464373989667701,"3","Pip5k1b"
1.51830768357878e-05,0.667808579810774,0.894,0.522,0.490170452566574,"3","2010300C02Rik"
1.59602848610516e-05,0.431924153570308,0.59,0.271,0.515261836454191,"3","Gm13269"
1.69586119198398e-05,0.251314173496975,0.426,0.157,0.547491827220107,"3","Lhx2"
1.74622471803968e-05,0.956873731981462,1,0.786,0.563751187971931,"3","Kctd16"
1.80478741627758e-05,0.462609197453613,0.756,0.409,0.582657569471055,"3","Necab1"
2.10888083264763e-05,0.621500683487719,0.685,0.278,0.68083108801196,"3","Rbm24"
2.11270774020725e-05,0.511825009590591,0.854,0.544,0.68206656684851,"3","Exd2"
2.11770779993076e-05,0.291984116729066,0.934,0.514,0.683680786129645,"3","Enpp2"
2.15091999584981e-05,0.481960105612661,0.904,0.598,0.694403011460154,"3","Baiap2"
2.28879359553601e-05,0.607665508485072,0.932,0.619,0.738914124382845,"3","9530059O14Rik"
2.40019249160452e-05,0.887464349385067,0.999,0.778,0.774878143989605,"3","Camk2a"
2.56661486676292e-05,0.619070063783352,0.982,0.726,0.828605943585742,"3","Cntn3"
2.60854405341759e-05,0.660027175276568,0.947,0.693,0.842142362205336,"3","Smarca2"
2.88608070963303e-05,0.479200137838887,0.646,0.296,0.931742296297928,"3","Mgat5b"
2.9634039687987e-05,0.352914274607314,0.603,0.396,0.956705337286973,"3","Prkcg"
3.01877674591404e-05,0.504772818483004,0.902,0.616,0.97458188465089,"3","Pde2a"
3.16467189035034e-05,0.287219106620695,0.707,0.449,1,"3","Slc4a3"
3.16838507661166e-05,0.594509647836763,0.554,0.116,1,"3","Evc2"
3.18868018763448e-05,0.295665156672411,0.351,0.116,1,"3","C130026L21Rik"
3.19325906334661e-05,0.364527523176938,0.689,0.437,1,"3","Gabra3"
3.20006559177258e-05,0.289301250570026,0.978,0.724,1,"3","Dpp6"
3.23872985920377e-05,0.332717077754169,0.345,0.08,1,"3","Ccn3"
3.25241073367948e-05,0.593343295556387,0.876,0.479,1,"3","Meis2"
3.52803261378532e-05,0.45406498643958,0.99,0.761,1,"3","Gria1"
3.57718110096245e-05,0.305849173240841,0.947,0.712,1,"3","Bcl11a"
3.69499359867549e-05,0.565423807039475,0.856,0.499,1,"3","Arhgap10"
3.73985803184804e-05,0.339974246096772,0.667,0.394,1,"3","Cyp46a1"
3.87467194091851e-05,1.10347023564844,0.996,0.703,1,"3","Prkg1"
4.06768469020559e-05,0.525997901497605,0.759,0.403,1,"3","Kcnh3"
4.32115038063403e-05,0.674491360432973,0.975,0.709,1,"3","5730522E02Rik"
4.35600847624384e-05,0.375181687213908,0.43,0.162,1,"3","Gm19410"
4.58655119134129e-05,0.362093428709374,0.553,0.284,1,"3","Gm12002"
4.64278503664161e-05,0.723083662595317,0.975,0.737,1,"3","Trerf1"
5.01329823946371e-05,0.36117686128707,0.819,0.555,1,"3","Pgbd5"
5.39315063682477e-05,0.291112632521709,0.655,0.396,1,"3","Rras2"
5.41344944717781e-05,0.269597975751654,0.737,0.349,1,"3","Grb14"
5.50790944639446e-05,0.572130645231114,0.612,0.21,1,"3","C1ql3"
5.59385414323111e-05,0.419029669282952,0.941,0.673,1,"3","Mgat5"
5.60050032511146e-05,0.450131440556737,0.488,0.173,1,"3","Gm20063"
5.65955464054586e-05,0.402000361685699,0.824,0.549,1,"3","Lrfn2"
5.79797889890243e-05,0.306357904778462,0.762,0.539,1,"3","Pdzd4"
6.00468120435992e-05,0.626673311611423,0.638,0.194,1,"3","Stum"
6.01013585753083e-05,0.437025212552545,0.904,0.649,1,"3","Slc12a5"
6.28027633124315e-05,0.579172051996862,0.62,0.24,1,"3","March4"
6.32964653289906e-05,0.459346363415328,0.452,0.127,1,"3","A830009L08Rik"
6.33396207504289e-05,0.364071178490546,0.83,0.582,1,"3","Tln2"
6.37374474078522e-05,0.553139677146974,0.904,0.633,1,"3","Dapk1"
6.76191938132474e-05,0.335880678024088,0.383,0.134,1,"3","Atp6ap1l"
6.90367278672906e-05,0.406130761104791,0.717,0.398,1,"3","Chst1"
7.4661311038472e-05,0.433070243717662,0.928,0.674,1,"3","Sept11"
7.70614322155932e-05,0.637372976542433,0.966,0.707,1,"3","Gucy1a2"
8.93702708609155e-05,0.52002505742216,0.743,0.423,1,"3","Ccdc148"
9.51907162974587e-05,0.695396631041109,0.928,0.588,1,"3","Kctd1"
9.72940038105962e-05,0.430352002450964,0.384,0.105,1,"3","Gm12371"
9.89517356684502e-05,0.535591316472795,0.775,0.417,1,"3","C030017B01Rik"
0.000102566579141939,0.764886063521763,0.919,0.669,1,"3","Robo1"
0.000105426185679469,0.430656726609457,0.87,0.536,1,"3","Zfp462"
0.000105996707845612,0.347317843109621,0.633,0.294,1,"3","Bicc1"
0.000109534058838063,0.708222041806182,0.976,0.627,1,"3","Ptprk"
0.000111278447600576,0.554019556842835,0.593,0.237,1,"3","Kitl"
0.000117247111391882,0.417077632130861,0.932,0.685,1,"3","Atp1a1"
0.000120955475383515,0.487510882963743,0.483,0.135,1,"3","Palmd"
0.000123573106829736,0.374935463685398,0.889,0.636,1,"3","Gm15738"
0.000127162475399111,0.326882864506988,0.542,0.211,1,"3","Zfhx4"
0.00013335036883984,0.349175372804657,0.871,0.529,1,"3","Pde7b"
0.000136547571357632,0.522140551604185,0.403,0.112,1,"3","Gm10754"
0.000152797229050837,0.290248444360896,0.581,0.3,1,"3","Rasal1"
0.000153707584414402,0.392397486111142,0.9,0.665,1,"3","Hace1"
0.000157143561672937,0.377088755153381,0.769,0.486,1,"3","C78859"
0.000159528649871891,0.255909079567423,0.673,0.431,1,"3","Hlf"
0.000167697598328243,0.28668692151124,0.866,0.577,1,"3","Chl1"
0.000169669057561487,0.756150961988526,0.999,0.787,1,"3","Cacna2d1"
0.000174241795074033,0.550037615379146,0.847,0.557,1,"3","Lmo4"
0.000177579977761626,0.436854214522432,0.876,0.614,1,"3","Ctdspl"
0.000178338289169867,0.775804881696095,0.77,0.287,1,"3","Slc24a4"
0.000179513074330696,0.559096469167108,0.719,0.346,1,"3","Itpka"
0.000186584359993452,0.617529721513878,0.981,0.677,1,"3","Khdrbs2"
0.000189689005906925,0.376445104298636,0.371,0.087,1,"3","Mdga1"
0.000193896286532619,0.367839693189384,0.778,0.519,1,"3","Cdc40"
0.000198277704095283,0.440148369377024,0.882,0.635,1,"3","Cyld"
0.000203578957181314,0.348930878901955,0.981,0.771,1,"3","Miat"
0.000211587447563405,0.671266552223774,0.993,0.745,1,"3","Cacna1e"
0.000219176248683997,0.349099644512642,0.746,0.482,1,"3","1700111E14Rik"
0.000225988948604839,0.465521059824874,0.903,0.643,1,"3","Iqsec2"
0.000253247632793532,0.525831584045159,0.761,0.42,1,"3","Kcnk9"
0.000265825655988941,0.653476159130769,0.772,0.367,1,"3","Rps6ka2"
0.00028536032741483,0.578132314310456,0.949,0.659,1,"3","Kcnj6"
0.000300749391655455,0.321310595819042,0.664,0.403,1,"3","Pdk1"
0.000304676392074754,0.437397018665353,0.82,0.556,1,"3","Megf9"
0.000307005228669336,0.383299598010884,0.808,0.546,1,"3","Nup93"
0.00031702251139793,0.467909773045494,0.691,0.351,1,"3","Smad3"
0.000338176859106229,0.460908110452582,0.935,0.677,1,"3","Herc3"
0.000369291674768692,0.35131188308589,0.925,0.719,1,"3","Adcy9"
0.000369607827509132,0.496167652153987,0.58,0.223,1,"3","Zfp831"
0.000377137620207033,0.50365894790784,0.927,0.673,1,"3","Wasf1"
0.000381469263584223,0.440907313740191,0.549,0.227,1,"3","Scn3b"
0.000381706321755667,0.558576052548332,0.663,0.276,1,"3","Adamts3"
0.000385932419825835,0.399647292769555,0.915,0.675,1,"3","Tspoap1"
0.000410597020075177,0.670176548280833,0.898,0.554,1,"3","Gm28376"
0.00043271841051759,0.590540401980933,0.877,0.556,1,"3","Sorbs2os"
0.000433000313603625,0.52575378182745,0.477,0.138,1,"3","Adcy10"
0.000437904131852472,0.667864050704654,0.951,0.663,1,"3","Shank2"
0.000460385296741382,0.269624185083084,0.738,0.507,1,"3","Cntln"
0.000464997039883139,0.485412112397231,0.854,0.576,1,"3","P2ry14"
0.000478861200028414,0.596958637402159,0.976,0.595,1,"3","Fstl4"
0.000479714522325352,0.298710257394843,0.459,0.213,1,"3","Zfp46"
0.000492121991744169,0.440246298729782,0.825,0.528,1,"3","Camkv"
0.000502846756532892,0.639778815521784,0.776,0.379,1,"3","Spats2l"
0.000505383000133291,0.524498057674752,0.898,0.595,1,"3","Dlgap3"
0.000505516637713351,0.277676683284554,0.895,0.667,1,"3","Kcnb1"
0.000526065311971343,0.790751094383453,0.995,0.745,1,"3","Ntrk3"
0.000547912332271215,0.585082711594192,0.963,0.611,1,"3","Tmem108"
0.000551802416781631,0.589059843340327,0.731,0.333,1,"3","Ajap1"
0.000557805318954737,0.351617883133416,0.371,0.077,1,"3","Gm10848"
0.000568391336291595,1.04832592255685,0.937,0.572,1,"3","Epha6"
0.000575750297103493,0.42234922922451,0.909,0.558,1,"3","Ldb2"
0.000592055357738842,0.458143397882141,0.689,0.362,1,"3","Cpne8"
0.000607375362090076,0.297786781575845,0.435,0.189,1,"3","Gm27008"
0.000621610470816728,0.503098909515827,0.925,0.655,1,"3","Add2"
0.000661892491784882,0.382316107835719,0.874,0.633,1,"3","Tmem191c"
0.000683505189514286,0.49506268393919,0.826,0.504,1,"3","Jph1"
0.000683678701467716,0.540973573693876,0.833,0.51,1,"3","Tiam1"
0.000724307484575838,0.500367522338565,0.999,0.795,1,"3","Dlgap2"
0.000818080744018208,0.4660769806027,0.779,0.445,1,"3","Sgk3"
0.000825640292339235,0.369255421445331,0.581,0.273,1,"3","Pea15a"
0.000826662742277168,0.395009350920424,0.954,0.703,1,"3","Rnf112"
0.000841849131644192,0.33351224711018,0.509,0.24,1,"3","Ltk"
0.00087462926556683,0.771016704081035,0.927,0.516,1,"3","Sphkap"
0.000875056133917364,0.352411401974585,0.936,0.691,1,"3","Rimbp2"
0.000936632660088895,0.330602323205576,0.365,0.133,1,"3","Gm35835"
0.000940362140287224,0.364587261168724,0.717,0.454,1,"3","Tspan13"
0.000982046886732547,0.388113365161967,0.469,0.187,1,"3","Rasl10a"
0.00105956469651811,0.396365600067129,0.765,0.442,1,"3","Gm16599"
0.00107945398522591,0.278526775252708,0.675,0.445,1,"3","Gm45159"
0.00110552620980152,0.605883110885957,0.958,0.554,1,"3","Pdzrn3"
0.00112056330350929,0.552071505268124,0.72,0.357,1,"3","Nptxr"
0.00112824571719448,0.282831214020743,0.768,0.553,1,"3","Svop"
0.00122806080271212,0.568953549165778,0.882,0.586,1,"3","Ak5"
0.00124532906930021,0.640390464484735,0.963,0.691,1,"3","Syt16"
0.0012722328260255,0.36227673655681,0.414,0.166,1,"3","Acvr1c"
0.00134742711995889,0.693691784565508,0.997,0.766,1,"3","Kcnq5"
0.00136762536975066,0.328391807850496,0.636,0.394,1,"3","Flrt3"
0.00137365677336103,0.400538040751817,0.762,0.492,1,"3","Ulk4"
0.00137996150613743,0.522295551344025,0.733,0.428,1,"3","Gm15155"
0.00140840805235241,0.379173749120291,0.719,0.423,1,"3","Dlk2"
0.00144494958890271,0.376332773187906,0.964,0.651,1,"3","Sv2b"
0.00151739278780491,0.437559452876603,0.683,0.37,1,"3","Hlcs"
0.00152010636121474,0.454755181033048,0.375,0.073,1,"3","Glra3"
0.00162894907460494,0.466529819833472,0.903,0.59,1,"3","Camk2n1"
0.00165576582231925,0.274320725835518,0.757,0.521,1,"3","4933406I18Rik"
0.00165846141718092,0.263154489838141,0.979,0.75,1,"3","Rbfox3"
0.001699419343775,0.328826937986151,0.425,0.148,1,"3","Prkg2"
0.00175691673984704,0.281445515602222,0.87,0.621,1,"3","Sidt1"
0.0018061810585504,0.292853420176914,0.939,0.696,1,"3","Cit"
0.00180723327381616,0.506222397280783,0.933,0.678,1,"3","Ablim2"
0.00183109089384147,0.270290519560768,0.906,0.689,1,"3","Elmod1"
0.00183450476408158,0.285866004999462,0.532,0.307,1,"3","Map9"
0.00187508994044688,0.460275047612717,0.827,0.557,1,"3","Gm1976"
0.00205989740537831,0.537680384272164,0.988,0.742,1,"3","D430041D05Rik"
0.00210608701186616,0.808040672011271,0.67,0.261,1,"3","Itga8"
0.00215470027821844,0.251536528463397,0.342,0.115,1,"3","Adamts2"
0.00216238438176538,1.17745557930021,0.481,0.122,1,"3","6530403H02Rik"
0.00221292356815934,0.343958045490002,0.864,0.614,1,"3","Gabra4"
0.00221310376322811,0.381872596661459,0.983,0.75,1,"3","Hecw1"
0.00228738253300468,0.66999884493947,0.768,0.316,1,"3","Cpne4"
0.00235665506632922,0.290209603219637,0.466,0.219,1,"3","Cpne5"
0.00236381550375428,0.406559001252792,0.922,0.686,1,"3","Arfgef3"
0.00238884474164032,0.402169435089985,0.889,0.63,1,"3","Celf3"
0.0025437972069834,0.416915104432223,0.52,0.189,1,"3","Kcnh4"
0.0025977392363079,0.35341135420783,0.702,0.388,1,"3","Ube2e3"
0.00261140219971681,0.458869030972734,0.752,0.442,1,"3","Tiam2"
0.00273038177296042,0.277900264202402,0.667,0.436,1,"3","Plppr2"
0.00274040602247639,0.503210074134807,0.88,0.607,1,"3","Rasgef1a"
0.0027786978410306,0.374288460740325,0.886,0.558,1,"3","Csgalnact1"
0.00278414946853736,0.357093859852267,0.905,0.659,1,"3","Nin"
0.00281520391331046,0.277746930321936,0.888,0.608,1,"3","Kirrel3"
0.00281971550656712,0.323897284454346,0.71,0.321,1,"3","Prex1"
0.00283044134003288,0.547934914381577,0.799,0.482,1,"3","Camk2d"
0.00283396716495043,0.284408989795619,0.429,0.199,1,"3","Pak6"
0.00284998241786613,0.272995036718401,0.836,0.624,1,"3","Mrtfa"
0.00296857879001627,0.276456014014,0.803,0.579,1,"3","Sptbn2"
0.00298294640377903,0.406025790518013,0.685,0.395,1,"3","Gm10115"
0.00303693707684235,0.25231858393205,0.784,0.553,1,"3","Actr3b"
0.00307482533889976,0.261249930256892,0.631,0.381,1,"3","Adamts17"
0.00316603931940288,0.633805383530729,0.998,0.723,1,"3","Car10"
0.00317284538904932,0.423296331554194,0.816,0.539,1,"3","Sestd1"
0.00319261512144393,0.464380569465492,0.932,0.689,1,"3","Ksr2"
0.00339579820760058,0.328478634123934,0.699,0.397,1,"3","Cck"
0.00344642037971542,0.320459833804304,0.765,0.523,1,"3","Taok3"
0.00347193760836112,0.379853358226651,0.898,0.64,1,"3","Olfm1"
0.00365025268955362,0.294978414696273,0.842,0.638,1,"3","Gm36975"
0.00375699410371208,0.379081524488532,0.951,0.71,1,"3","Cap2"
0.00386625731460578,0.488683468117784,0.902,0.609,1,"3","Kcnd3"
0.00393952155153649,0.340283082516792,0.583,0.318,1,"3","Gm16351"
0.00403886414661425,0.287469829635123,0.758,0.523,1,"3","Phlpp2"
0.00415333657654066,0.483376512315954,0.975,0.749,1,"3","Trank1"
0.0041633483586294,0.332986073465374,0.847,0.605,1,"3","B230209E15Rik"
0.00427237504550288,0.314278666273816,0.734,0.476,1,"3","Fam131a"
0.00430568208380097,0.329342099392279,0.768,0.485,1,"3","Usp25"
0.0043243615151459,0.365612439630771,0.932,0.72,1,"3","Med12l"
0.0043292699536552,0.387862515416443,0.884,0.633,1,"3","Acp1"
0.00447634026772175,0.333223145250786,0.439,0.169,1,"3","Tesc"
0.00451262540920391,0.617312461216372,0.997,0.779,1,"3","Cnksr2"
0.00452716192511393,0.313800810843426,0.582,0.34,1,"3","Neurl1a"
0.00461554389287109,0.367608855957037,0.718,0.466,1,"3","Mkx"
0.00513164302573448,0.275904181746793,0.793,0.568,1,"3","Myh10"
0.0053811188329948,0.325063316748594,0.685,0.441,1,"3","Ccdc30"
0.00542851288419961,0.427286665382948,0.944,0.699,1,"3","Zdhhc14"
0.00545282729216291,0.330300685932841,0.697,0.448,1,"3","Trim46"
0.00556122893803889,0.283816655301964,0.339,0.11,1,"3","Wdr66"
0.0056071628056888,0.447568563823914,0.728,0.38,1,"3","Col19a1"
0.00580363790424103,0.38505610127156,0.763,0.501,1,"3","Serpini1"
0.0058118437889341,0.581170840183926,0.794,0.448,1,"3","Gucy1b1"
0.00590440943852769,0.505917673281086,0.955,0.639,1,"3","Epha4"
0.00597111970050576,0.319740800028139,0.524,0.258,1,"3","Fbxo10"
0.00601980530169633,0.286565395190875,0.474,0.17,1,"3","Prag1"
0.00619789517912731,0.309573635905464,0.735,0.49,1,"3","Ripor2"
0.00626591715720427,0.39107028800775,0.35,0.126,1,"3","Npnt"
0.00632891059321536,0.484109640080424,0.954,0.715,1,"3","Msra"
0.00638996902692573,0.284393755426097,0.939,0.731,1,"3","Pacsin1"
0.00653117653304497,0.564350582866601,0.803,0.431,1,"3","Rtl4"
0.00653117653304497,0.348192190291563,0.653,0.345,1,"3","Homer2"
0.00685723753497392,0.339560065261545,0.551,0.292,1,"3","Pdp1"
0.00695045869622534,0.306033234656745,0.742,0.493,1,"3","Tbc1d30"
0.00699741597187807,0.267239649055855,0.601,0.353,1,"3","Vstm2a"
0.00706398922943256,0.253766012735786,0.492,0.284,1,"3","Cacnb3"
0.00751350196896429,0.263304924936432,0.772,0.56,1,"3","Dlg4"
0.00761025680738503,0.301812811060549,0.416,0.157,1,"3","Plppr3"
0.00768449362594337,0.255526506660083,0.77,0.546,1,"3","B230334C09Rik"
0.00790197220510904,0.304972379106221,0.869,0.612,1,"3","Myrip"
0.00795199014156826,0.39238498577058,0.728,0.456,1,"3","Gm1043"
0.00808530944482292,0.443058005684968,0.78,0.476,1,"3","Lzts3"
0.00809137022402516,0.407767212982271,0.977,0.774,1,"3","Chn1"
0.00810786692477862,0.513232455217657,0.898,0.536,1,"3","Mapk4"
0.00810961390182051,0.306210149074167,0.93,0.666,1,"3","Slc9a9"
0.00842002428466513,0.276430221704726,0.836,0.6,1,"3","Ptpn5"
0.00844874535695881,0.370358428049242,0.999,0.793,1,"3","Grin2a"
0.00877365405859952,0.586933242222712,0.847,0.557,1,"3","Pdzd2"
0.00923214516181349,0.538693766886574,0.637,0.274,1,"3","Rilpl1"
0.00958027657738264,0.279202140438334,0.9,0.651,1,"3","Syt7"
0.0098592612261254,0.401734051819004,0.55,0.277,1,"3","Rad51ap2"
0.00993285595215954,0.386397968351679,0.275,0.069,1,"3","Smoc2"
9.35514443118528e-15,1.79104584075185,0.704,0.16,3.02021482816386e-10,"4","Pld5"
4.14999197956801e-14,1.9971269732569,1,0.599,1.33978341068374e-09,"4","Unc5d"
1.11418480001807e-13,1.6584171436302,0.971,0.465,3.59703420837835e-09,"4","Myo16"
2.68338480123993e-13,1.79926546337984,0.999,0.655,8.66303949232299e-09,"4","Brinp3"
9.36561562752866e-13,1.95801105956559,0.997,0.543,3.02359534919135e-08,"4","Cadps2"
1.37065978612954e-12,1.79652765694965,0.99,0.507,4.42503805354062e-08,"4","Prr16"
2.88278894293319e-12,1.59568901336044,1,0.676,9.30679582336552e-08,"4","Cdh12"
4.06754347490595e-12,1.3928307331534,0.96,0.554,1.31316573543864e-07,"4","Rcan2"
1.11482487468799e-11,1.69273283531402,0.997,0.576,3.59910062544269e-07,"4","Zmat4"
1.92347851049852e-11,1.20975996352747,0.888,0.433,6.20975802329344e-07,"4","Gm16599"
4.97408315179001e-11,1.56935808661253,1,0.651,1.60583300472389e-06,"4","Cacna2d3"
9.36999268383972e-11,1.76119208116059,0.99,0.548,3.02500843805081e-06,"4","Tafa2"
1.00379691679811e-10,2.07758876395533,0.997,0.342,3.24065796619101e-06,"4","Rorb"
1.05817795697041e-10,1.38996060001448,0.976,0.605,3.41622171628327e-06,"4","Cux1"
1.13478029678274e-10,1.40106986900243,1,0.71,3.66352471013338e-06,"4","Lingo2"
2.73974493502088e-10,2.11004532833524,0.977,0.402,8.84499254822141e-06,"4","Nell1"
3.54174753198708e-10,1.00509831656217,0.77,0.219,1.14341777322671e-05,"4","Shisa6"
4.32104304983546e-10,1.11632707463498,0.979,0.637,1.39500553820888e-05,"4","Fhod3"
1.05440480605171e-09,1.54065562566385,1,0.663,3.40404047585734e-05,"4","Hs6st3"
1.27035033187688e-09,1.17916882979231,0.992,0.691,4.1011990114313e-05,"4","Tmem132d"
1.46062829398692e-09,0.853660175499242,0.829,0.431,4.71549238430737e-05,"4","Dnajc21"
2.41741378135032e-09,1.39432081885681,0.778,0.425,7.80437865171138e-05,"4","Cntnap5b"
6.01092033728359e-09,1.06190181463913,0.837,0.293,0.000194056552168864,"4","Cpne9"
1.00117133383387e-08,0.821207435051905,0.957,0.584,0.000323218153414927,"4","Trhde"
1.71875745273552e-08,0.594466605372356,0.867,0.624,0.000554883656041134,"4","Sun1"
2.02476927698541e-08,1.11738837375349,0.99,0.594,0.00065367651338197,"4","Fstl4"
